"Participant_ID","Sex","Age","Handedness","Color_blindness","part","rt","response","correct","coherent_direction","match","association","difficulty","dot_color_after"
4,"女",22,"右","都不是","match_RDK","954","f",1,"180","yes","self","","white"
4,"女",22,"右","都不是","match_RDK","893","j",0,"0","yes","other","","white"
4,"女",22,"右","都不是","match_RDK","1107","j",1,"0","no","self","","white"
4,"女",22,"右","都不是","match_RDK","1066","j",1,"180","no","other","","white"
4,"女",22,"右","都不是","match_RDK","775","f",1,"180","yes","self","","white"
4,"女",22,"右","都不是","match_RDK","828","j",1,"180","no","other","","white"
4,"女",22,"右","都不是","match_RDK","919","j",1,"0","no","self","","white"
4,"女",22,"右","都不是","match_RDK","919","f",1,"0","yes","other","","white"
4,"女",22,"右","都不是","match_RDK","958","f",0,"0","no","self","","white"
4,"女",22,"右","都不是","match_RDK","918","f",1,"180","yes","self","","white"
4,"女",22,"右","都不是","match_RDK","1102","f",1,"0","yes","other","","white"
4,"女",22,"右","都不是","match_RDK","1217","j",1,"180","no","other","","white"
4,"女",22,"右","都不是","match_RDK","1551","j",1,"0","no","self","","white"
4,"女",22,"右","都不是","match_RDK","943","f",1,"180","yes","self","","white"
4,"女",22,"右","都不是","match_RDK","1513","j",1,"180","no","other","","white"
4,"女",22,"右","都不是","match_RDK","1132","f",1,"0","yes","other","","white"
4,"女",22,"右","都不是","match_RDK","847","f",1,"180","yes","self","","white"
4,"女",22,"右","都不是","match_RDK","1260","j",1,"180","no","other","","white"
4,"女",22,"右","都不是","match_RDK","1032","f",1,"0","yes","other","","white"
4,"女",22,"右","都不是","match_RDK","1087","j",1,"0","no","self","","white"
4,"女",22,"右","都不是","match_RDK","882","j",1,"180","no","other","","white"
4,"女",22,"右","都不是","match_RDK","669","f",1,"180","yes","self","","white"
4,"女",22,"右","都不是","match_RDK","929","f",1,"0","yes","other","","white"
4,"女",22,"右","都不是","match_RDK","957","j",1,"0","no","self","","white"
4,"女",22,"右","都不是","match_RDK","1379","j",1,"0","no","self","","white"
4,"女",22,"右","都不是","match_RDK","1263","f",1,"0","yes","other","","white"
4,"女",22,"右","都不是","match_RDK","679","f",1,"180","yes","self","","white"
4,"女",22,"右","都不是","match_RDK","851","j",1,"180","no","other","","white"
4,"女",22,"右","都不是","match_RDK","929","f",1,"180","yes","self","","white"
4,"女",22,"右","都不是","match_RDK","1209","j",1,"0","no","self","","white"
4,"女",22,"右","都不是","match_RDK","1371","f",1,"0","yes","other","","white"
4,"女",22,"右","都不是","match_RDK","1051","j",1,"180","no","other","","white"
4,"女",22,"右","都不是","match_RDK","1449","j",1,"0","no","self","","white"
4,"女",22,"右","都不是","match_RDK","1090","f",1,"180","yes","self","","white"
4,"女",22,"右","都不是","match_RDK","871","j",1,"180","no","other","","white"
4,"女",22,"右","都不是","match_RDK","1097","f",1,"0","yes","other","","white"
4,"女",22,"右","都不是","match_RDK","759","f",1,"180","yes","self","","white"
4,"女",22,"右","都不是","match_RDK","1095","j",1,"0","no","self","","white"
4,"女",22,"右","都不是","match_RDK","1036","f",1,"0","yes","other","","white"
4,"女",22,"右","都不是","match_RDK","816","j",1,"180","no","other","","white"
4,"女",22,"右","都不是","match_RDK","1295","f",1,"0","yes","other","","white"
4,"女",22,"右","都不是","match_RDK","768","f",1,"180","yes","self","","white"
4,"女",22,"右","都不是","match_RDK","786","j",1,"0","no","self","","white"
4,"女",22,"右","都不是","match_RDK","976","j",1,"180","no","other","","white"
4,"女",22,"右","都不是","match_RDK","712","f",1,"180","yes","self","","white"
4,"女",22,"右","都不是","match_RDK","650","j",1,"0","no","self","","white"
4,"女",22,"右","都不是","match_RDK","911","f",1,"0","yes","other","","white"
4,"女",22,"右","都不是","match_RDK","759","j",1,"180","no","other","","white"
4,"女",22,"右","都不是","match_RDK","859","f",1,"180","yes","self","","white"
4,"女",22,"右","都不是","match_RDK","663","j",1,"180","no","other","","white"
4,"女",22,"右","都不是","match_RDK","796","j",1,"0","no","self","","white"
4,"女",22,"右","都不是","match_RDK","858","f",1,"0","yes","other","","white"
4,"女",22,"右","都不是","match_RDK","1303","j",1,"0","no","self","","white"
4,"女",22,"右","都不是","match_RDK","624","f",1,"180","yes","self","","white"
4,"女",22,"右","都不是","match_RDK","904","f",1,"0","yes","other","","white"
4,"女",22,"右","都不是","match_RDK","1011","j",1,"180","no","other","","white"
4,"女",22,"右","都不是","match_RDK","1209","j",1,"180","no","other","","white"
4,"女",22,"右","都不是","match_RDK","778","f",1,"180","yes","self","","white"
4,"女",22,"右","都不是","match_RDK","800","j",1,"0","no","self","","white"
4,"女",22,"右","都不是","match_RDK","1456","f",1,"0","yes","other","","white"
4,"女",22,"右","都不是","match_RDK","1019","j",1,"180","no","other","","white"
4,"女",22,"右","都不是","match_RDK","735","f",1,"180","yes","self","","white"
4,"女",22,"右","都不是","match_RDK","883","j",1,"0","no","self","","white"
4,"女",22,"右","都不是","match_RDK","818","f",1,"0","yes","other","","white"
4,"女",22,"右","都不是","match_RDK","912","f",1,"0","yes","other","","white"
4,"女",22,"右","都不是","match_RDK","683","j",1,"180","no","other","","white"
4,"女",22,"右","都不是","match_RDK","693","f",1,"180","yes","self","","white"
4,"女",22,"右","都不是","match_RDK","690","j",1,"0","no","self","","white"
4,"女",22,"右","都不是","match_RDK","933","j",1,"0","no","self","","white"
4,"女",22,"右","都不是","match_RDK","1022","f",1,"180","yes","self","","white"
4,"女",22,"右","都不是","match_RDK","1014","j",1,"180","no","other","","white"
4,"女",22,"右","都不是","match_RDK","844","f",1,"0","yes","other","","white"
4,"女",22,"右","都不是","match_RDK","1363","f",1,"0","yes","other","","white"
4,"女",22,"右","都不是","match_RDK","1092","f",1,"180","yes","self","","white"
4,"女",22,"右","都不是","match_RDK","1012","j",1,"180","no","other","","white"
4,"女",22,"右","都不是","match_RDK","843","j",1,"0","no","self","","white"
4,"女",22,"右","都不是","match_RDK","745","f",1,"180","yes","self","","white"
4,"女",22,"右","都不是","match_RDK","747","f",1,"0","yes","other","","white"
4,"女",22,"右","都不是","match_RDK","738","j",1,"180","no","other","","white"
4,"女",22,"右","都不是","match_RDK","921","j",1,"0","no","self","","white"
4,"女",22,"右","都不是","match_RDK","664","f",1,"180","yes","self","","white"
4,"女",22,"右","都不是","match_RDK","920","j",1,"0","no","self","","white"
4,"女",22,"右","都不是","match_RDK","738","j",1,"180","no","other","","white"
4,"女",22,"右","都不是","match_RDK","695","f",1,"0","yes","other","","white"
4,"女",22,"右","都不是","match_RDK","646","f",1,"180","yes","self","","white"
4,"女",22,"右","都不是","match_RDK","1190","f",1,"0","yes","other","","white"
4,"女",22,"右","都不是","match_RDK","839","j",1,"180","no","other","","white"
4,"女",22,"右","都不是","match_RDK","1675","j",1,"0","no","self","","white"
4,"女",22,"右","都不是","match_RDK","709","f",1,"180","yes","self","","white"
4,"女",22,"右","都不是","match_RDK","584","j",1,"180","no","other","","white"
4,"女",22,"右","都不是","match_RDK","704","f",1,"0","yes","other","","white"
4,"女",22,"右","都不是","match_RDK","745","j",1,"0","no","self","","white"
4,"女",22,"右","都不是","match_RDK","595","j",1,"0","no","self","","white"
4,"女",22,"右","都不是","match_RDK","828","f",1,"0","yes","other","","white"
4,"女",22,"右","都不是","match_RDK","652","j",1,"180","no","other","","white"
4,"女",22,"右","都不是","match_RDK","850","f",1,"180","yes","self","","white"
4,"女",22,"右","都不是","match_RDK","763","f",1,"180","yes","self","","white"
4,"女",22,"右","都不是","match_RDK","956","f",1,"0","yes","other","","white"
4,"女",22,"右","都不是","match_RDK","914","j",1,"0","no","self","","white"
4,"女",22,"右","都不是","match_RDK","608","j",1,"180","no","other","","white"
4,"女",22,"右","都不是","match_RDK","732","j",1,"0","no","self","","white"
4,"女",22,"右","都不是","match_RDK","810","j",1,"180","no","other","","white"
4,"女",22,"右","都不是","match_RDK","648","f",1,"180","yes","self","","white"
4,"女",22,"右","都不是","match_RDK","934","f",1,"0","yes","other","","white"
4,"女",22,"右","都不是","match_RDK","741","f",1,"180","yes","self","","white"
4,"女",22,"右","都不是","match_RDK","709","j",1,"180","no","other","","white"
4,"女",22,"右","都不是","match_RDK","938","f",1,"0","yes","other","","white"
4,"女",22,"右","都不是","match_RDK","684","j",1,"0","no","self","","white"
4,"女",22,"右","都不是","match_RDK","791","f",1,"0","yes","other","","white"
4,"女",22,"右","都不是","match_RDK","846","j",1,"180","no","other","","white"
4,"女",22,"右","都不是","match_RDK","642","f",1,"180","yes","self","","white"
4,"女",22,"右","都不是","match_RDK","1145","j",1,"0","no","self","","white"
4,"女",22,"右","都不是","match_RDK","756","j",1,"180","no","other","","white"
4,"女",22,"右","都不是","match_RDK","716","j",1,"0","no","self","","white"
4,"女",22,"右","都不是","match_RDK","879","f",1,"180","yes","self","","white"
4,"女",22,"右","都不是","match_RDK","680","f",1,"0","yes","other","","white"
4,"女",22,"右","都不是","match_RDK","669","j",1,"0","no","self","","white"
4,"女",22,"右","都不是","match_RDK","785","f",1,"0","yes","other","","white"
4,"女",22,"右","都不是","match_RDK","675","f",1,"180","yes","self","","white"
4,"女",22,"右","都不是","match_RDK","903","j",1,"180","no","other","","white"
4,"女",22,"右","都不是","RDK","1263","arrowright",0,"180","","self","difficult","white"
4,"女",22,"右","都不是","RDK","647","arrowleft",1,"180","","self","easy","white"
4,"女",22,"右","都不是","RDK","669","arrowright",1,"0","","other","easy","white"
4,"女",22,"右","都不是","RDK","1264","arrowleft",0,"0","","other","difficult","white"
4,"女",22,"右","都不是","RDK","2054","arrowright",0,"180","","self","easy","white"
4,"女",22,"右","都不是","RDK","-1","",0,"0","","other","difficult","white"
4,"女",22,"右","都不是","RDK","641","arrowright",1,"0","","other","easy","white"
4,"女",22,"右","都不是","RDK","884","arrowleft",1,"180","","self","difficult","white"
4,"女",22,"右","都不是","RDK","2195","arrowleft",1,"180","","self","difficult","white"
4,"女",22,"右","都不是","RDK","1480","arrowright",1,"0","","other","difficult","white"
4,"女",22,"右","都不是","RDK","721","arrowleft",0,"0","","other","easy","white"
4,"女",22,"右","都不是","RDK","1782","arrowright",0,"180","","self","easy","white"
4,"女",22,"右","都不是","RDK","726","arrowright",1,"0","","other","easy","white"
4,"女",22,"右","都不是","RDK","1190","arrowleft",0,"0","","other","difficult","white"
4,"女",22,"右","都不是","RDK","1845","arrowright",0,"180","","self","easy","white"
4,"女",22,"右","都不是","RDK","731","arrowleft",1,"180","","self","difficult","white"
4,"女",22,"右","都不是","RDK","1087","arrowright",0,"180","","self","difficult","white"
4,"女",22,"右","都不是","RDK","1843","arrowleft",1,"180","","self","easy","white"
4,"女",22,"右","都不是","RDK","2086","arrowright",1,"0","","other","easy","white"
4,"女",22,"右","都不是","RDK","1248","arrowleft",0,"0","","other","difficult","white"
4,"女",22,"右","都不是","RDK","1582","arrowleft",1,"180","","self","easy","white"
4,"女",22,"右","都不是","RDK","1056","arrowright",1,"0","","other","easy","white"
4,"女",22,"右","都不是","RDK","822","arrowright",0,"180","","self","difficult","white"
4,"女",22,"右","都不是","RDK","771","arrowright",1,"0","","other","difficult","white"
4,"女",22,"右","都不是","RDK","1154","arrowright",1,"0","","other","difficult","white"
4,"女",22,"右","都不是","RDK","2128","arrowleft",1,"180","","self","easy","white"
4,"女",22,"右","都不是","RDK","2527","arrowright",1,"0","","other","easy","white"
4,"女",22,"右","都不是","RDK","2887","arrowleft",1,"180","","self","difficult","white"
4,"女",22,"右","都不是","RDK","1737","arrowright",0,"180","","self","easy","white"
4,"女",22,"右","都不是","RDK","863","arrowright",1,"0","","other","easy","white"
4,"女",22,"右","都不是","RDK","1291","arrowright",1,"0","","other","difficult","white"
4,"女",22,"右","都不是","RDK","2165","arrowleft",1,"180","","self","difficult","white"
4,"女",22,"右","都不是","RDK","1772","arrowleft",1,"180","","self","easy","white"
4,"女",22,"右","都不是","RDK","1299","arrowright",1,"0","","other","difficult","white"
4,"女",22,"右","都不是","RDK","2646","arrowright",0,"180","","self","difficult","white"
4,"女",22,"右","都不是","RDK","1895","arrowright",1,"0","","other","easy","white"
4,"女",22,"右","都不是","RDK","1219","arrowleft",1,"180","","self","easy","white"
4,"女",22,"右","都不是","RDK","2159","arrowleft",0,"0","","other","easy","white"
4,"女",22,"右","都不是","RDK","-1","",0,"180","","self","difficult","white"
4,"女",22,"右","都不是","RDK","1147","arrowright",1,"0","","other","difficult","white"
4,"女",22,"右","都不是","RDK","778","arrowright",1,"0","","other","easy","white"
4,"女",22,"右","都不是","RDK","2859","arrowleft",1,"180","","self","difficult","white"
4,"女",22,"右","都不是","RDK","998","arrowleft",1,"180","","self","easy","white"
4,"女",22,"右","都不是","RDK","-1","",0,"0","","other","difficult","white"
4,"女",22,"右","都不是","RDK","2293","arrowright",1,"0","","other","difficult","white"
4,"女",22,"右","都不是","RDK","2762","arrowright",0,"180","","self","difficult","white"
4,"女",22,"右","都不是","RDK","2581","arrowleft",1,"180","","self","easy","white"
4,"女",22,"右","都不是","RDK","1636","arrowleft",0,"0","","other","easy","white"
4,"女",22,"右","都不是","RDK","-1","",0,"0","","other","difficult","white"
4,"女",22,"右","都不是","RDK","622","arrowleft",1,"180","","self","easy","white"
