"Participant_ID","Sex","Age","Handedness","Color_blindness","part","rt","response","correct","coherent_direction","match","association","difficulty","dot_color_after"
12,"女",24,"右","都不是","match_RDK","1072","j",1,0,"no","self","","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",24,"右","都不是","match_RDK","1189","f",1,0,"yes","other","","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",24,"右","都不是","match_RDK","1364","j",1,0,"no","other","","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",24,"右","都不是","match_RDK","1101","f",1,0,"yes","self","","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",24,"右","都不是","match_RDK","1264","f",1,0,"yes","other","","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",24,"右","都不是","match_RDK","1147","j",1,0,"no","other","","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",24,"右","都不是","match_RDK","1214","j",1,0,"no","self","","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",24,"右","都不是","match_RDK","1403","j",1,0,"no","self","","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",24,"右","都不是","match_RDK","1218","f",1,0,"yes","other","","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",24,"右","都不是","match_RDK","1009","j",1,0,"no","other","","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",24,"右","都不是","match_RDK","1030","f",1,0,"yes","self","","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",24,"右","都不是","match_RDK","988","f",1,0,"yes","self","","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",24,"右","都不是","match_RDK","1092","f",1,0,"yes","other","","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",24,"右","都不是","match_RDK","951","j",1,0,"no","self","","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",24,"右","都不是","match_RDK","1034","f",0,0,"no","other","","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",24,"右","都不是","match_RDK","1016","f",1,0,"yes","self","","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",24,"右","都不是","match_RDK","1169","f",1,0,"yes","other","","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",24,"右","都不是","match_RDK","1410","j",1,0,"no","other","","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",24,"右","都不是","match_RDK","1030","j",1,0,"no","self","","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",24,"右","都不是","match_RDK","1071","j",1,0,"no","other","","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",24,"右","都不是","match_RDK","1314","f",1,0,"yes","other","","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",24,"右","都不是","match_RDK","1198","j",1,0,"no","self","","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",24,"右","都不是","match_RDK","811","f",1,0,"yes","self","","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",24,"右","都不是","match_RDK","1002","j",1,0,"no","other","","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",24,"右","都不是","match_RDK","881","j",1,0,"no","self","","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",24,"右","都不是","match_RDK","1132","f",1,0,"yes","self","","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",24,"右","都不是","match_RDK","955","f",1,0,"yes","other","","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",24,"右","都不是","match_RDK","775","j",1,0,"no","other","","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",24,"右","都不是","match_RDK","966","f",1,0,"yes","other","","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",24,"右","都不是","match_RDK","813","j",1,0,"no","self","","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",24,"右","都不是","match_RDK","828","f",1,0,"yes","self","","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",24,"右","都不是","match_RDK","847","f",1,0,"yes","self","","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",24,"右","都不是","match_RDK","884","f",1,0,"yes","other","","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",24,"右","都不是","match_RDK","1061","j",1,0,"no","self","","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",24,"右","都不是","match_RDK","944","j",1,0,"no","other","","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",24,"右","都不是","match_RDK","1091","j",1,0,"no","self","","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",24,"右","都不是","match_RDK","1284","f",1,0,"yes","other","","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",24,"右","都不是","match_RDK","1088","j",1,0,"no","other","","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",24,"右","都不是","match_RDK","916","f",1,0,"yes","self","","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",24,"右","都不是","match_RDK","1036","f",1,0,"yes","other","","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",24,"右","都不是","match_RDK","817","f",1,0,"yes","self","","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",24,"右","都不是","match_RDK","957","j",1,0,"no","self","","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",24,"右","都不是","match_RDK","1499","j",1,0,"no","other","","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",24,"右","都不是","match_RDK","974","j",1,0,"no","other","","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",24,"右","都不是","match_RDK","821","f",1,0,"yes","other","","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",24,"右","都不是","match_RDK","804","f",1,0,"yes","self","","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",24,"右","都不是","match_RDK","848","j",1,0,"no","self","","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",24,"右","都不是","match_RDK","1197","j",1,0,"no","other","","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",24,"右","都不是","match_RDK","842","f",1,0,"yes","self","","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",24,"右","都不是","match_RDK","1114","j",1,0,"no","self","","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",24,"右","都不是","match_RDK","1213","f",1,0,"yes","other","","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",24,"右","都不是","match_RDK","1019","j",1,0,"no","other","","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",24,"右","都不是","match_RDK","801","f",1,0,"yes","self","","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",24,"右","都不是","match_RDK","1007","j",1,0,"no","self","","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",24,"右","都不是","match_RDK","1490","f",1,0,"yes","other","","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",24,"右","都不是","match_RDK","853","f",1,0,"yes","self","","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",24,"右","都不是","match_RDK","737","j",1,0,"no","self","","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",24,"右","都不是","match_RDK","964","j",1,0,"no","other","","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",24,"右","都不是","match_RDK","1113","f",1,0,"yes","other","","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",24,"右","都不是","match_RDK","990","j",1,0,"no","self","","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",24,"右","都不是","match_RDK","918","j",1,0,"no","other","","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",24,"右","都不是","match_RDK","961","f",1,0,"yes","self","","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",24,"右","都不是","match_RDK","858","f",1,0,"yes","other","","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",24,"右","都不是","match_RDK","1045","j",1,0,"no","self","","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",24,"右","都不是","match_RDK","954","j",1,0,"no","other","","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",24,"右","都不是","match_RDK","996","f",1,0,"yes","self","","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",24,"右","都不是","match_RDK","1189","f",1,0,"yes","other","","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",24,"右","都不是","match_RDK","889","j",1,0,"no","self","","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",24,"右","都不是","match_RDK","1109","f",1,0,"yes","other","","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",24,"右","都不是","match_RDK","840","f",1,0,"yes","self","","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",24,"右","都不是","match_RDK","994","j",1,0,"no","other","","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",24,"右","都不是","match_RDK","2012","j",1,0,"no","self","","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",24,"右","都不是","match_RDK","1194","j",1,0,"no","other","","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",24,"右","都不是","match_RDK","1114","f",1,0,"yes","other","","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",24,"右","都不是","match_RDK","939","f",1,0,"yes","self","","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",24,"右","都不是","match_RDK","1062","f",1,0,"yes","other","","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",24,"右","都不是","match_RDK","1013","j",1,0,"no","self","","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",24,"右","都不是","match_RDK","912","j",1,0,"no","other","","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",24,"右","都不是","match_RDK","1018","f",1,0,"yes","self","","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",24,"右","都不是","match_RDK","1311","j",1,0,"no","other","","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",24,"右","都不是","match_RDK","937","f",1,0,"yes","other","","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",24,"右","都不是","match_RDK","1137","f",1,0,"yes","self","","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",24,"右","都不是","match_RDK","1139","j",1,0,"no","self","","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",24,"右","都不是","match_RDK","948","f",1,0,"yes","other","","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",24,"右","都不是","match_RDK","1071","f",1,0,"yes","self","","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",24,"右","都不是","match_RDK","1332","j",1,0,"no","other","","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",24,"右","都不是","match_RDK","1288","j",1,0,"no","self","","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",24,"右","都不是","match_RDK","854","f",1,0,"yes","self","","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",24,"右","都不是","match_RDK","1060","j",1,0,"no","self","","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",24,"右","都不是","match_RDK","1207","j",1,0,"no","other","","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",24,"右","都不是","match_RDK","1159","f",1,0,"yes","other","","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",24,"右","都不是","match_RDK","1072","f",1,0,"yes","other","","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",24,"右","都不是","match_RDK","922","f",1,0,"yes","self","","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",24,"右","都不是","match_RDK","1007","j",1,0,"no","self","","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",24,"右","都不是","match_RDK","1579","j",1,0,"no","other","","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",24,"右","都不是","RDK","950","k",1,0,"","other","difficult","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",24,"右","都不是","RDK","975","k",1,0,"","other","easy","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",24,"右","都不是","RDK","1336","d",1,0,"","self","difficult","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",24,"右","都不是","RDK","1183","d",1,0,"","self","easy","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",24,"右","都不是","RDK","1249","d",1,0,"","self","easy","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",24,"右","都不是","RDK","1356","k",1,0,"","other","difficult","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",24,"右","都不是","RDK","1634","d",1,0,"","self","difficult","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",24,"右","都不是","RDK","1058","k",1,0,"","other","easy","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",24,"右","都不是","RDK","886","d",1,0,"","self","easy","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",24,"右","都不是","RDK","894","k",1,0,"","other","difficult","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",24,"右","都不是","RDK","1013","d",1,0,"","self","difficult","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",24,"右","都不是","RDK","770","k",1,0,"","other","easy","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",24,"右","都不是","RDK","1731","k",1,0,"","other","difficult","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",24,"右","都不是","RDK","971","d",1,0,"","self","easy","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",24,"右","都不是","RDK","2036","d",1,0,"","self","difficult","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",24,"右","都不是","RDK","737","k",1,0,"","other","easy","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",24,"右","都不是","RDK","940","k",1,0,"","other","difficult","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",24,"右","都不是","RDK","921","k",1,0,"","other","easy","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",24,"右","都不是","RDK","1235","d",1,0,"","self","difficult","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",24,"右","都不是","RDK","945","d",1,0,"","self","easy","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",24,"右","都不是","RDK","954","d",1,0,"","self","easy","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",24,"右","都不是","RDK","949","d",1,0,"","self","difficult","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",24,"右","都不是","RDK","965","k",1,0,"","other","difficult","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",24,"右","都不是","RDK","1092","k",1,0,"","other","easy","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",24,"右","都不是","RDK","823","d",1,0,"","self","easy","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",24,"右","都不是","RDK","983","k",1,0,"","other","difficult","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",24,"右","都不是","RDK","1371","d",1,0,"","self","difficult","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",24,"右","都不是","RDK","693","k",1,0,"","other","easy","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",24,"右","都不是","RDK","887","k",1,0,"","other","difficult","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",24,"右","都不是","RDK","846","d",1,0,"","self","easy","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",24,"右","都不是","RDK","911","k",1,0,"","other","easy","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",24,"右","都不是","RDK","937","d",1,0,"","self","difficult","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",24,"右","都不是","RDK","867","k",1,0,"","other","difficult","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",24,"右","都不是","RDK","1104","d",1,0,"","self","difficult","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",24,"右","都不是","RDK","946","d",1,0,"","self","easy","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",24,"右","都不是","RDK","779","k",1,0,"","other","easy","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",24,"右","都不是","RDK","764","k",1,0,"","other","difficult","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",24,"右","都不是","RDK","1083","d",1,0,"","self","easy","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",24,"右","都不是","RDK","1148","d",1,0,"","self","difficult","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",24,"右","都不是","RDK","768","k",1,0,"","other","easy","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",24,"右","都不是","RDK","852","d",1,0,"","self","difficult","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",24,"右","都不是","RDK","539","k",1,0,"","other","easy","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",24,"右","都不是","RDK","722","k",1,0,"","other","difficult","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",24,"右","都不是","RDK","785","d",1,0,"","self","easy","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",24,"右","都不是","RDK","672","d",1,0,"","self","easy","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",24,"右","都不是","RDK","711","k",1,0,"","other","easy","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",24,"右","都不是","RDK","887","k",1,0,"","other","difficult","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",24,"右","都不是","RDK","791","d",1,0,"","self","difficult","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",24,"右","都不是","RDK","789","k",1,0,"","other","difficult","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",24,"右","都不是","RDK","1029","d",1,0,"","self","difficult","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",24,"右","都不是","RDK","922","k",1,0,"","other","easy","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",24,"右","都不是","RDK","1106","d",1,0,"","self","easy","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",24,"右","都不是","RDK","660","k",1,0,"","other","easy","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",24,"右","都不是","RDK","1162","d",1,0,"","self","difficult","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",24,"右","都不是","RDK","972","d",1,0,"","self","easy","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",24,"右","都不是","RDK","639","k",1,0,"","other","difficult","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",24,"右","都不是","RDK","760","k",1,0,"","other","difficult","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",24,"右","都不是","RDK","744","d",1,0,"","self","easy","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",24,"右","都不是","RDK","729","k",1,0,"","other","easy","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",24,"右","都不是","RDK","859","d",1,0,"","self","difficult","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",24,"右","都不是","RDK","999","d",1,0,"","self","difficult","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",24,"右","都不是","RDK","766","k",1,0,"","other","easy","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",24,"右","都不是","RDK","944","k",1,0,"","other","difficult","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",24,"右","都不是","RDK","870","d",1,0,"","self","easy","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",24,"右","都不是","RDK","837","d",1,0,"","self","easy","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",24,"右","都不是","RDK","754","k",1,0,"","other","difficult","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",24,"右","都不是","RDK","688","k",1,0,"","other","easy","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",24,"右","都不是","RDK","902","d",1,0,"","self","difficult","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",24,"右","都不是","RDK","770","d",1,0,"","self","easy","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",24,"右","都不是","RDK","813","k",1,0,"","other","easy","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",24,"右","都不是","RDK","1072","k",1,0,"","other","difficult","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",24,"右","都不是","RDK","814","d",1,0,"","self","difficult","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",24,"右","都不是","RDK","850","d",1,0,"","self","easy","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
