"Participant_ID","Sex","Age","Handedness","Color_blindness","part","rt","response","correct","coherent_direction","match","association","difficulty","dot_color_after"
25,"女",20,"右","都不是","RDK","1271","d",1,0,"","other","difficult","[""hsla(0, 50%, 50%, 70%)"",""hsla(225, 50%, 50%, 70%)""]"
25,"女",20,"右","都不是","RDK","1972","k",1,0,"","self","difficult","[""hsla(225, 50%, 50%, 70%)"",""hsla(0, 50%, 50%, 70%)""]"
25,"女",20,"右","都不是","RDK","2500","k",1,0,"","self","easy","[""hsla(225, 50%, 50%, 70%)"",""hsla(0, 50%, 50%, 70%)""]"
25,"女",20,"右","都不是","RDK","1502","d",0,0,"","self","easy","[""hsla(225, 50%, 50%, 70%)"",""hsla(0, 50%, 50%, 70%)""]"
25,"女",20,"右","都不是","RDK","1424","d",1,0,"","other","difficult","[""hsla(0, 50%, 50%, 70%)"",""hsla(225, 50%, 50%, 70%)""]"
25,"女",20,"右","都不是","RDK","1721","k",1,0,"","self","difficult","[""hsla(225, 50%, 50%, 70%)"",""hsla(0, 50%, 50%, 70%)""]"
25,"女",20,"右","都不是","RDK","1041","d",1,0,"","other","easy","[""hsla(0, 50%, 50%, 70%)"",""hsla(225, 50%, 50%, 70%)""]"
25,"女",20,"右","都不是","RDK","1124","d",1,0,"","other","difficult","[""hsla(0, 50%, 50%, 70%)"",""hsla(225, 50%, 50%, 70%)""]"
25,"女",20,"右","都不是","RDK","1335","k",1,0,"","self","easy","[""hsla(225, 50%, 50%, 70%)"",""hsla(0, 50%, 50%, 70%)""]"
25,"女",20,"右","都不是","RDK","815","d",1,0,"","other","easy","[""hsla(0, 50%, 50%, 70%)"",""hsla(225, 50%, 50%, 70%)""]"
25,"女",20,"右","都不是","RDK","1725","d",0,0,"","self","difficult","[""hsla(225, 50%, 50%, 70%)"",""hsla(0, 50%, 50%, 70%)""]"
25,"女",20,"右","都不是","RDK","968","d",1,0,"","other","easy","[""hsla(0, 50%, 50%, 70%)"",""hsla(225, 50%, 50%, 70%)""]"
25,"女",20,"右","都不是","RDK","1008","d",1,0,"","other","difficult","[""hsla(0, 50%, 50%, 70%)"",""hsla(225, 50%, 50%, 70%)""]"
25,"女",20,"右","都不是","RDK","2071","k",1,0,"","self","easy","[""hsla(225, 50%, 50%, 70%)"",""hsla(0, 50%, 50%, 70%)""]"
25,"女",20,"右","都不是","RDK","1539","k",1,0,"","self","difficult","[""hsla(225, 50%, 50%, 70%)"",""hsla(0, 50%, 50%, 70%)""]"
25,"女",20,"右","都不是","RDK","1892","k",1,0,"","self","difficult","[""hsla(225, 50%, 50%, 70%)"",""hsla(0, 50%, 50%, 70%)""]"
25,"女",20,"右","都不是","RDK","1912","k",1,0,"","self","easy","[""hsla(225, 50%, 50%, 70%)"",""hsla(0, 50%, 50%, 70%)""]"
25,"女",20,"右","都不是","RDK","955","d",1,0,"","other","difficult","[""hsla(0, 50%, 50%, 70%)"",""hsla(225, 50%, 50%, 70%)""]"
25,"女",20,"右","都不是","RDK","2226","d",1,0,"","other","easy","[""hsla(0, 50%, 50%, 70%)"",""hsla(225, 50%, 50%, 70%)""]"
25,"女",20,"右","都不是","RDK","1267","k",1,0,"","self","easy","[""hsla(225, 50%, 50%, 70%)"",""hsla(0, 50%, 50%, 70%)""]"
25,"女",20,"右","都不是","RDK","2718","k",1,0,"","self","difficult","[""hsla(225, 50%, 50%, 70%)"",""hsla(0, 50%, 50%, 70%)""]"
25,"女",20,"右","都不是","RDK","910","d",1,0,"","other","easy","[""hsla(0, 50%, 50%, 70%)"",""hsla(225, 50%, 50%, 70%)""]"
25,"女",20,"右","都不是","RDK","1334","d",1,0,"","other","difficult","[""hsla(0, 50%, 50%, 70%)"",""hsla(225, 50%, 50%, 70%)""]"
25,"女",20,"右","都不是","RDK","2018","d",0,0,"","self","difficult","[""hsla(225, 50%, 50%, 70%)"",""hsla(0, 50%, 50%, 70%)""]"
25,"女",20,"右","都不是","RDK","1009","d",1,0,"","other","difficult","[""hsla(0, 50%, 50%, 70%)"",""hsla(225, 50%, 50%, 70%)""]"
25,"女",20,"右","都不是","RDK","2056","k",1,0,"","self","easy","[""hsla(225, 50%, 50%, 70%)"",""hsla(0, 50%, 50%, 70%)""]"
25,"女",20,"右","都不是","RDK","964","d",1,0,"","other","easy","[""hsla(0, 50%, 50%, 70%)"",""hsla(225, 50%, 50%, 70%)""]"
25,"女",20,"右","都不是","RDK","1116","k",1,0,"","self","difficult","[""hsla(225, 50%, 50%, 70%)"",""hsla(0, 50%, 50%, 70%)""]"
