"Participant_ID","Sex","Age","Handedness","Color_blindness","part","rt","response","correct","coherent_direction","match","association","difficulty","dot_color_after"
2,"男",23,"右","都不是","match_RDK","821","j",1,"180","no","other","","white"
2,"男",23,"右","都不是","match_RDK","755","j",1,"0","no","self","","white"
2,"男",23,"右","都不是","match_RDK","676","f",1,"180","yes","self","","white"
2,"男",23,"右","都不是","match_RDK","727","f",1,"0","yes","other","","white"
2,"男",23,"右","都不是","match_RDK","849","j",1,"180","no","other","","white"
2,"男",23,"右","都不是","match_RDK","886","j",1,"0","no","self","","white"
2,"男",23,"右","都不是","match_RDK","945","j",1,"180","no","other","","white"
2,"男",23,"右","都不是","match_RDK","874","f",1,"180","yes","self","","white"
2,"男",23,"右","都不是","match_RDK","726","j",1,"0","no","self","","white"
2,"男",23,"右","都不是","match_RDK","873","f",1,"0","yes","other","","white"
2,"男",23,"右","都不是","match_RDK","869","f",1,"0","yes","other","","white"
2,"男",23,"右","都不是","match_RDK","800","j",1,"180","no","other","","white"
2,"男",23,"右","都不是","match_RDK","1023","j",1,"0","no","self","","white"
2,"男",23,"右","都不是","match_RDK","757","f",1,"180","yes","self","","white"
2,"男",23,"右","都不是","match_RDK","693","f",1,"180","yes","self","","white"
2,"男",23,"右","都不是","match_RDK","729","j",1,"0","no","self","","white"
2,"男",23,"右","都不是","match_RDK","890","j",1,"180","no","other","","white"
2,"男",23,"右","都不是","match_RDK","692","f",1,"0","yes","other","","white"
2,"男",23,"右","都不是","match_RDK","991","f",1,"0","yes","other","","white"
2,"男",23,"右","都不是","match_RDK","815","j",1,"0","no","self","","white"
2,"男",23,"右","都不是","match_RDK","926","j",1,"180","no","other","","white"
2,"男",23,"右","都不是","match_RDK","700","f",1,"180","yes","self","","white"
2,"男",23,"右","都不是","match_RDK","925","f",1,"0","yes","other","","white"
2,"男",23,"右","都不是","match_RDK","846","f",1,"180","yes","self","","white"
2,"男",23,"右","都不是","match_RDK","734","j",1,"0","no","self","","white"
2,"男",23,"右","都不是","match_RDK","803","j",1,"180","no","other","","white"
2,"男",23,"右","都不是","match_RDK","900","f",0,"0","no","self","","white"
2,"男",23,"右","都不是","match_RDK","686","f",1,"180","yes","self","","white"
2,"男",23,"右","都不是","match_RDK","754","j",1,"180","no","other","","white"
2,"男",23,"右","都不是","match_RDK","899","f",1,"0","yes","other","","white"
2,"男",23,"右","都不是","match_RDK","724","f",1,"180","yes","self","","white"
2,"男",23,"右","都不是","match_RDK","655","f",1,"0","yes","other","","white"
2,"男",23,"右","都不是","match_RDK","802","f",0,"0","no","self","","white"
2,"男",23,"右","都不是","match_RDK","818","j",1,"180","no","other","","white"
2,"男",23,"右","都不是","match_RDK","882","f",1,"0","yes","other","","white"
2,"男",23,"右","都不是","match_RDK","777","f",1,"180","yes","self","","white"
2,"男",23,"右","都不是","match_RDK","811","j",1,"0","no","self","","white"
2,"男",23,"右","都不是","match_RDK","1117","j",1,"180","no","other","","white"
2,"男",23,"右","都不是","match_RDK","988","j",1,"180","no","other","","white"
2,"男",23,"右","都不是","match_RDK","1010","j",1,"0","no","self","","white"
2,"男",23,"右","都不是","match_RDK","569","f",1,"180","yes","self","","white"
2,"男",23,"右","都不是","match_RDK","897","f",1,"0","yes","other","","white"
2,"男",23,"右","都不是","match_RDK","846","f",1,"180","yes","self","","white"
2,"男",23,"右","都不是","match_RDK","937","f",1,"0","yes","other","","white"
2,"男",23,"右","都不是","match_RDK","771","j",1,"180","no","other","","white"
2,"男",23,"右","都不是","match_RDK","1010","j",1,"0","no","self","","white"
2,"男",23,"右","都不是","match_RDK","1553","f",1,"0","yes","other","","white"
2,"男",23,"右","都不是","match_RDK","745","f",1,"180","yes","self","","white"
2,"男",23,"右","都不是","match_RDK","748","j",1,"180","no","other","","white"
2,"男",23,"右","都不是","match_RDK","853","j",1,"0","no","self","","white"
2,"男",23,"右","都不是","match_RDK","824","j",1,"180","no","other","","white"
2,"男",23,"右","都不是","match_RDK","1016","f",1,"180","yes","self","","white"
2,"男",23,"右","都不是","match_RDK","700","j",1,"0","no","self","","white"
2,"男",23,"右","都不是","match_RDK","1007","f",1,"0","yes","other","","white"
2,"男",23,"右","都不是","match_RDK","773","j",1,"180","no","other","","white"
2,"男",23,"右","都不是","match_RDK","709","j",1,"0","no","self","","white"
2,"男",23,"右","都不是","match_RDK","1191","f",1,"180","yes","self","","white"
2,"男",23,"右","都不是","match_RDK","1302","f",1,"0","yes","other","","white"
2,"男",23,"右","都不是","match_RDK","835","f",1,"0","yes","other","","white"
2,"男",23,"右","都不是","match_RDK","816","j",1,"0","no","self","","white"
2,"男",23,"右","都不是","match_RDK","842","j",1,"180","no","other","","white"
2,"男",23,"右","都不是","match_RDK","1100","f",1,"180","yes","self","","white"
2,"男",23,"右","都不是","RDK","2345","arrowright",0,"180","","self","easy","white"
2,"男",23,"右","都不是","RDK","986","arrowright",1,"0","","other","difficult","white"
2,"男",23,"右","都不是","RDK","1366","arrowright",0,"180","","self","difficult","white"
2,"男",23,"右","都不是","RDK","1449","arrowright",1,"0","","other","easy","white"
2,"男",23,"右","都不是","RDK","901","arrowleft",1,"180","","self","easy","white"
2,"男",23,"右","都不是","RDK","1942","arrowright",1,"0","","other","difficult","white"
2,"男",23,"右","都不是","RDK","906","arrowright",1,"0","","other","easy","white"
2,"男",23,"右","都不是","RDK","2374","arrowleft",1,"180","","self","difficult","white"
2,"男",23,"右","都不是","RDK","647","arrowright",1,"0","","other","easy","white"
2,"男",23,"右","都不是","RDK","1547","arrowleft",1,"180","","self","difficult","white"
2,"男",23,"右","都不是","RDK","1740","arrowright",1,"0","","other","difficult","white"
2,"男",23,"右","都不是","RDK","1219","arrowleft",1,"180","","self","easy","white"
2,"男",23,"右","都不是","RDK","946","arrowright",1,"0","","other","easy","white"
2,"男",23,"右","都不是","RDK","792","arrowright",0,"180","","self","easy","white"
2,"男",23,"右","都不是","RDK","1852","arrowleft",0,"0","","other","difficult","white"
2,"男",23,"右","都不是","RDK","1665","arrowright",0,"180","","self","difficult","white"
2,"男",23,"右","都不是","RDK","1462","arrowleft",1,"180","","self","difficult","white"
2,"男",23,"右","都不是","RDK","726","arrowright",1,"0","","other","easy","white"
2,"男",23,"右","都不是","RDK","1597","arrowleft",0,"0","","other","difficult","white"
2,"男",23,"右","都不是","RDK","1930","arrowright",0,"180","","self","easy","white"
2,"男",23,"右","都不是","RDK","881","arrowright",1,"0","","other","difficult","white"
2,"男",23,"右","都不是","RDK","2165","arrowleft",0,"0","","other","easy","white"
2,"男",23,"右","都不是","RDK","1206","arrowright",0,"180","","self","difficult","white"
2,"男",23,"右","都不是","RDK","835","arrowleft",1,"180","","self","easy","white"
2,"男",23,"右","都不是","RDK","1953","arrowright",0,"180","","self","difficult","white"
2,"男",23,"右","都不是","RDK","866","arrowleft",1,"180","","self","easy","white"
2,"男",23,"右","都不是","RDK","1293","arrowright",1,"0","","other","easy","white"
2,"男",23,"右","都不是","RDK","888","arrowright",1,"0","","other","difficult","white"
2,"男",23,"右","都不是","RDK","1749","arrowleft",1,"180","","self","easy","white"
2,"男",23,"右","都不是","RDK","828","arrowright",1,"0","","other","difficult","white"
2,"男",23,"右","都不是","RDK","1528","arrowleft",0,"0","","other","easy","white"
2,"男",23,"右","都不是","RDK","2172","arrowright",0,"180","","self","difficult","white"
2,"男",23,"右","都不是","RDK","755","arrowleft",1,"180","","self","easy","white"
2,"男",23,"右","都不是","RDK","659","arrowright",1,"0","","other","easy","white"
2,"男",23,"右","都不是","RDK","2973","arrowright",1,"0","","other","difficult","white"
2,"男",23,"右","都不是","RDK","1119","arrowright",0,"180","","self","difficult","white"
2,"男",23,"右","都不是","RDK","1323","arrowright",1,"0","","other","easy","white"
2,"男",23,"右","都不是","RDK","762","arrowleft",1,"180","","self","difficult","white"
2,"男",23,"右","都不是","RDK","2606","arrowright",1,"0","","other","difficult","white"
2,"男",23,"右","都不是","RDK","2611","arrowleft",1,"180","","self","easy","white"
2,"男",23,"右","都不是","RDK","750","arrowleft",1,"180","","self","easy","white"
2,"男",23,"右","都不是","RDK","2673","arrowright",1,"0","","other","difficult","white"
2,"男",23,"右","都不是","RDK","-1","",0,"0","","other","easy","white"
2,"男",23,"右","都不是","RDK","1928","arrowleft",1,"180","","self","difficult","white"
2,"男",23,"右","都不是","RDK","1481","arrowleft",1,"180","","self","easy","white"
2,"男",23,"右","都不是","RDK","2997","arrowright",0,"180","","self","difficult","white"
2,"男",23,"右","都不是","RDK","1972","arrowright",1,"0","","other","easy","white"
2,"男",23,"右","都不是","RDK","2167","arrowright",1,"0","","other","difficult","white"
2,"男",23,"右","都不是","RDK","-1","",0,"180","","self","easy","white"
2,"男",23,"右","都不是","RDK","1666","arrowright",0,"180","","self","difficult","white"
2,"男",23,"右","都不是","RDK","767","arrowright",1,"0","","other","easy","white"
2,"男",23,"右","都不是","RDK","793","arrowright",1,"0","","other","difficult","white"
2,"男",23,"右","都不是","RDK","1887","arrowleft",1,"180","","self","easy","white"
2,"男",23,"右","都不是","RDK","2110","arrowright",0,"180","","self","difficult","white"
2,"男",23,"右","都不是","RDK","2603","arrowright",1,"0","","other","difficult","white"
2,"男",23,"右","都不是","RDK","2015","arrowleft",0,"0","","other","easy","white"
2,"男",23,"右","都不是","RDK","770","arrowright",1,"0","","other","easy","white"
2,"男",23,"右","都不是","RDK","2558","arrowleft",1,"180","","self","difficult","white"
2,"男",23,"右","都不是","RDK","2874","arrowleft",0,"0","","other","difficult","white"
2,"男",23,"右","都不是","RDK","1855","arrowright",0,"180","","self","easy","white"
2,"男",23,"右","都不是","RDK","1527","arrowright",1,"0","","other","easy","white"
2,"男",23,"右","都不是","RDK","2867","arrowleft",0,"0","","other","difficult","white"
2,"男",23,"右","都不是","RDK","2601","arrowleft",1,"180","","self","difficult","white"
2,"男",23,"右","都不是","RDK","2576","arrowright",0,"180","","self","easy","white"
2,"男",23,"右","都不是","RDK","2167","arrowright",1,"0","","other","difficult","white"
2,"男",23,"右","都不是","RDK","2448","arrowleft",1,"180","","self","easy","white"
2,"男",23,"右","都不是","RDK","2383","arrowleft",1,"180","","self","difficult","white"
2,"男",23,"右","都不是","RDK","1596","arrowright",1,"0","","other","easy","white"
2,"男",23,"右","都不是","RDK","1338","arrowright",1,"0","","other","easy","white"
2,"男",23,"右","都不是","RDK","2303","arrowright",1,"0","","other","difficult","white"
2,"男",23,"右","都不是","RDK","2400","arrowleft",1,"180","","self","difficult","white"
2,"男",23,"右","都不是","RDK","-1","",0,"180","","self","easy","white"
2,"男",23,"右","都不是","RDK","856","arrowright",1,"0","","other","easy","white"
2,"男",23,"右","都不是","RDK","2537","arrowleft",1,"180","","self","difficult","white"
2,"男",23,"右","都不是","RDK","1515","arrowleft",1,"180","","self","easy","white"
2,"男",23,"右","都不是","RDK","1488","arrowright",1,"0","","other","difficult","white"
2,"男",23,"右","都不是","RDK","1688","arrowleft",1,"180","","self","easy","white"
2,"男",23,"右","都不是","RDK","1266","arrowright",1,"0","","other","difficult","white"
2,"男",23,"右","都不是","RDK","-1","",0,"0","","other","easy","white"
2,"男",23,"右","都不是","RDK","1142","arrowleft",1,"180","","self","difficult","white"
2,"男",23,"右","都不是","RDK","766","arrowright",1,"0","","other","easy","white"
2,"男",23,"右","都不是","RDK","940","arrowleft",1,"180","","self","difficult","white"
2,"男",23,"右","都不是","RDK","678","arrowright",1,"0","","other","difficult","white"
2,"男",23,"右","都不是","RDK","966","arrowleft",1,"180","","self","easy","white"
2,"男",23,"右","都不是","RDK","1155","arrowright",1,"0","","other","difficult","white"
2,"男",23,"右","都不是","RDK","2596","arrowleft",0,"0","","other","easy","white"
2,"男",23,"右","都不是","RDK","886","arrowleft",1,"180","","self","difficult","white"
2,"男",23,"右","都不是","RDK","758","arrowleft",1,"180","","self","easy","white"
2,"男",23,"右","都不是","RDK","2870","arrowright",1,"0","","other","easy","white"
2,"男",23,"右","都不是","RDK","2066","arrowleft",0,"0","","other","difficult","white"
2,"男",23,"右","都不是","RDK","798","arrowleft",1,"180","","self","easy","white"
2,"男",23,"右","都不是","RDK","2157","arrowright",0,"180","","self","difficult","white"
2,"男",23,"右","都不是","RDK","1541","arrowleft",1,"180","","self","easy","white"
2,"男",23,"右","都不是","RDK","1271","arrowright",1,"0","","other","difficult","white"
2,"男",23,"右","都不是","RDK","1090","arrowright",1,"0","","other","easy","white"
2,"男",23,"右","都不是","RDK","2988","arrowleft",1,"180","","self","difficult","white"
2,"男",23,"右","都不是","RDK","1226","arrowright",1,"0","","other","easy","white"
2,"男",23,"右","都不是","RDK","-1","",0,"0","","other","difficult","white"
2,"男",23,"右","都不是","RDK","960","arrowright",0,"180","","self","difficult","white"
2,"男",23,"右","都不是","RDK","1495","arrowleft",1,"180","","self","easy","white"
2,"男",23,"右","都不是","RDK","1211","arrowright",1,"0","","other","easy","white"
2,"男",23,"右","都不是","RDK","919","arrowright",0,"180","","self","easy","white"
2,"男",23,"右","都不是","RDK","1013","arrowright",1,"0","","other","difficult","white"
2,"男",23,"右","都不是","RDK","2045","arrowright",0,"180","","self","difficult","white"
2,"男",23,"右","都不是","RDK","2162","arrowright",1,"0","","other","difficult","white"
2,"男",23,"右","都不是","RDK","-1","",0,"180","","self","difficult","white"
2,"男",23,"右","都不是","RDK","682","arrowleft",1,"180","","self","easy","white"
2,"男",23,"右","都不是","RDK","2309","arrowright",1,"0","","other","easy","white"
2,"男",23,"右","都不是","RDK","-1","",0,"180","","self","difficult","white"
2,"男",23,"右","都不是","RDK","2276","arrowright",1,"0","","other","easy","white"
2,"男",23,"右","都不是","RDK","-1","",0,"0","","other","difficult","white"
2,"男",23,"右","都不是","RDK","735","arrowleft",1,"180","","self","easy","white"
2,"男",23,"右","都不是","RDK","1567","arrowright",1,"0","","other","difficult","white"
2,"男",23,"右","都不是","RDK","1440","arrowleft",1,"180","","self","easy","white"
2,"男",23,"右","都不是","RDK","996","arrowright",1,"0","","other","easy","white"
2,"男",23,"右","都不是","RDK","1243","arrowleft",1,"180","","self","difficult","white"
2,"男",23,"右","都不是","RDK","932","arrowright",1,"0","","other","difficult","white"
2,"男",23,"右","都不是","RDK","766","arrowright",1,"0","","other","easy","white"
2,"男",23,"右","都不是","RDK","786","arrowleft",1,"180","","self","easy","white"
2,"男",23,"右","都不是","RDK","753","arrowright",0,"180","","self","difficult","white"
