"Participant_ID","Sex","Age","Handedness","part","rt","response","correct","coherent_direction","coherence","target_color_proportion","dot_color_final","coherent_direction.1"
5,"男",31,"左","motion_pract","800","arrowleft",1,180,0.22,0,"[""white""]",180
5,"男",31,"左","motion_pract","916","arrowleft",1,180,0.22,0,"[""white""]",180
5,"男",31,"左","motion_pract","840","arrowright",1,0,0.22,0,"[""white""]",0
5,"男",31,"左","motion_pract","678","arrowleft",1,180,0.2,0,"[""white""]",180
5,"男",31,"左","motion_pract","826","arrowright",1,0,0.2,0,"[""white""]",0
5,"男",31,"左","motion_pract","778","arrowright",1,0,0.2,0,"[""white""]",0
5,"男",31,"左","motion_pract","689","arrowleft",1,180,0.2,0,"[""white""]",180
5,"男",31,"左","motion_pract","796","arrowright",1,0,0.18,0,"[""white""]",0
5,"男",31,"左","motion_pract","639","arrowleft",1,180,0.18,0,"[""white""]",180
5,"男",31,"左","motion_pract","1259","arrowright",1,0,0.18,0,"[""white""]",0
5,"男",31,"左","motion_pract","1324","arrowleft",1,180,0.18,0,"[""white""]",180
5,"男",31,"左","motion_pract","694","arrowleft",1,180,0.16,0,"[""white""]",180
5,"男",31,"左","motion_pract","610","arrowright",1,0,0.16,0,"[""white""]",0
5,"男",31,"左","motion_pract","1209","arrowright",1,0,0.16,0,"[""white""]",0
5,"男",31,"左","motion_pract","655","arrowleft",1,180,0.16,0,"[""white""]",180
5,"男",31,"左","motion_pract","744","arrowleft",1,180,0.16,0,"[""white""]",180
5,"男",31,"左","motion_pract","758","arrowleft",0,0,0.16,0,"[""white""]",0
5,"男",31,"左","motion_pract","693","arrowleft",0,0,0.18,0,"[""white""]",0
5,"男",31,"左","motion_pract","756","arrowleft",1,180,0.2,0,"[""white""]",180
5,"男",31,"左","motion_pract","673","arrowleft",1,180,0.2,0,"[""white""]",180
5,"男",31,"左","motion_pract","628","arrowright",1,0,0.18,0,"[""white""]",0
5,"男",31,"左","motion_pract","624","arrowleft",1,180,0.18,0,"[""white""]",180
5,"男",31,"左","motion_pract","474","arrowright",0,180,0.16,0,"[""white""]",180
5,"男",31,"左","motion_pract","707","arrowright",1,0,0.18,0,"[""white""]",0
5,"男",31,"左","motion_pract","719","arrowright",1,0,0.18,0,"[""white""]",0
5,"男",31,"左","motion_pract","713","arrowleft",1,180,0.16,0,"[""white""]",180
5,"男",31,"左","motion_pract","796","arrowright",1,0,0.16,0,"[""white""]",0
5,"男",31,"左","motion_pract","544","arrowright",0,180,0.14,0,"[""white""]",180
5,"男",31,"左","motion_pract","792","arrowright",1,0,0.16,0,"[""white""]",0
5,"男",31,"左","motion_pract","1584","arrowleft",1,180,0.16,0,"[""white""]",180
5,"男",31,"左","motion_pract","1117","arrowleft",1,180,0.14,0,"[""white""]",180
5,"男",31,"左","motion_pract","595","arrowright",1,0,0.14,0,"[""white""]",0
5,"男",31,"左","motion_pract","648","arrowright",1,0,0.12,0,"[""white""]",0
5,"男",31,"左","motion_pract","862","arrowright",1,0,0.12,0,"[""white""]",0
5,"男",31,"左","motion_pract","827","arrowright",1,0,0.1,0,"[""white""]",0
5,"男",31,"左","motion_pract","759","arrowleft",1,180,0.1,0,"[""white""]",180
5,"男",31,"左","motion_pract","1533","arrowright",0,180,0.08,0,"[""white""]",180
5,"男",31,"左","motion_pract","858","arrowright",1,0,0.1,0,"[""white""]",0
5,"男",31,"左","motion_pract","660","arrowright",1,0,0.1,0,"[""white""]",0
5,"男",31,"左","motion_pract","658","arrowleft",1,180,0.08,0,"[""white""]",180
5,"男",31,"左","motion_pract","794","arrowleft",1,180,0.08,0,"[""white""]",180
5,"男",31,"左","motion_pract","646","arrowright",0,180,0.06,0,"[""white""]",180
5,"男",31,"左","motion_pract","1422","arrowright",1,0,0.08,0,"[""white""]",0
5,"男",31,"左","motion_pract","777","arrowright",1,0,0.08,0,"[""white""]",0
5,"男",31,"左","motion_pract","1334","arrowleft",1,180,0.06,0,"[""white""]",180
5,"男",31,"左","motion_pract","686","arrowleft",0,0,0.06,0,"[""white""]",0
5,"男",31,"左","motion_pract","659","arrowright",1,0,0.08,0,"[""white""]",0
5,"男",31,"左","motion_pract","828","arrowleft",1,180,0.08,0,"[""white""]",180
5,"男",31,"左","motion_pract","1164","arrowright",0,180,0.06,0,"[""white""]",180
5,"男",31,"左","motion_pract","893","arrowleft",1,180,0.08,0,"[""white""]",180
5,"男",31,"左","motion_pract","776","arrowright",1,0,0.08,0,"[""white""]",0
5,"男",31,"左","motion_pract","1705","arrowright",1,0,0.06,0,"[""white""]",0
5,"男",31,"左","motion_pract","648","arrowleft",1,180,0.06,0,"[""white""]",180
5,"男",31,"左","motion_pract","627","arrowright",1,0,0.04,0,"[""white""]",0
5,"男",31,"左","motion_pract","685","arrowright",0,180,0.04,0,"[""white""]",180
5,"男",31,"左","motion_pract","922","arrowright",1,0,0.06,0,"[""white""]",0
5,"男",31,"左","motion_pract","1056","arrowright",0,180,0.06,0,"[""white""]",180
5,"男",31,"左","motion_pract","1267","arrowleft",1,180,0.08,0,"[""white""]",180
5,"男",31,"左","motion_pract","662","arrowright",1,0,0.08,0,"[""white""]",0
5,"男",31,"左","motion_pract","1643","arrowright",0,180,0.06,0,"[""white""]",180
5,"男",31,"左","motion_pract","1164","arrowright",1,0,0.08,0,"[""white""]",0
5,"男",31,"左","motion_pract","915","arrowright",1,0,0.08,0,"[""white""]",0
5,"男",31,"左","motion_pract","1684","arrowleft",1,180,0.06,0,"[""white""]",180
5,"男",31,"左","motion_pract","724","arrowright",1,0,0.06,0,"[""white""]",0
5,"男",31,"左","motion_pract","1267","arrowright",0,180,0.04,0,"[""white""]",180
5,"男",31,"左","motion_pract","1371","arrowright",0,180,0.06,0,"[""white""]",180
5,"男",31,"左","motion_pract","882","arrowright",0,180,0.08,0,"[""white""]",180
5,"男",31,"左","motion_pract","645","arrowright",1,0,0.1,0,"[""white""]",0
5,"男",31,"左","motion_pract","774","arrowright",1,0,0.1,0,"[""white""]",0
5,"男",31,"左","motion_pract","958","arrowright",1,0,0.08,0,"[""white""]",0
5,"男",31,"左","motion_pract","726","arrowright",1,0,0.08,0,"[""white""]",0
5,"男",31,"左","motion_pract","1500","arrowleft",1,180,0.06,0,"[""white""]",180
5,"男",31,"左","motion_pract","768","arrowright",0,180,0.06,0,"[""white""]",180
5,"男",31,"左","motion_pract","1692","arrowright",0,180,0.08,0,"[""white""]",180
5,"男",31,"左","motion_pract","589","arrowright",0,180,0.1,0,"[""white""]",180
5,"男",31,"左","motion_pract","1049","arrowright",1,0,0.12,0,"[""white""]",0
5,"男",31,"左","motion_pract","898","arrowright",1,0,0.12,0,"[""white""]",0
5,"男",31,"左","motion_pract","965","arrowright",1,0,0.1,0,"[""white""]",0
5,"男",31,"左","motion_pract","1293","arrowleft",1,180,0.1,0,"[""white""]",180
5,"男",31,"左","motion_pract","691","arrowright",0,180,0.08,0,"[""white""]",180
5,"男",31,"左","motion_pract","674","arrowright",1,0,0.1,0,"[""white""]",0
5,"男",31,"左","motion_pract","998","arrowright",1,0,0.1,0,"[""white""]",0
5,"男",31,"左","motion_pract","911","arrowleft",1,180,0.08,0,"[""white""]",180
5,"男",31,"左","motion_pract","625","arrowright",0,180,0.08,0,"[""white""]",180
5,"男",31,"左","motion_pract","1254","arrowright",1,0,0.1,0,"[""white""]",0
5,"男",31,"左","motion_pract","1074","arrowright",1,0,0.1,0,"[""white""]",0
5,"男",31,"左","motion_pract","1828","arrowleft",1,180,0.08,0,"[""white""]",180
5,"男",31,"左","motion_pract","813","arrowright",0,180,0.08,0,"[""white""]",180
5,"男",31,"左","motion_pract","966","arrowright",1,0,0.1,0,"[""white""]",0
5,"男",31,"左","motion_pract","977","arrowright",1,0,0.1,0,"[""white""]",0
5,"男",31,"左","motion_pract","1284","arrowright",1,0,0.08,0,"[""white""]",0
5,"男",31,"左","motion_pract","1303","arrowleft",1,180,0.08,0,"[""white""]",180
5,"男",31,"左","motion_pract","1512","arrowright",0,180,0.06,0,"[""white""]",180
5,"男",31,"左","motion_formal","990","arrowleft",1,180,0.16,0,"[""white""]",180
5,"男",31,"左","motion_formal","918","arrowright",1,0,0.16,0,"[""white""]",0
5,"男",31,"左","motion_formal","1277","arrowright",1,0,0.16,0,"[""white""]",0
5,"男",31,"左","motion_formal","961","arrowleft",1,180,0.16,0,"[""white""]",180
5,"男",31,"左","motion_formal","1299","arrowleft",1,180,0.16,0,"[""white""]",180
5,"男",31,"左","motion_formal","959","arrowright",1,0,0.16,0,"[""white""]",0
5,"男",31,"左","motion_formal","993","arrowleft",1,180,0.16,0,"[""white""]",180
5,"男",31,"左","motion_formal","875","arrowright",1,0,0.16,0,"[""white""]",0
5,"男",31,"左","motion_formal","836","arrowleft",1,180,0.16,0,"[""white""]",180
5,"男",31,"左","motion_formal","950","arrowleft",1,180,0.16,0,"[""white""]",180
5,"男",31,"左","motion_formal","976","arrowright",1,0,0.16,0,"[""white""]",0
5,"男",31,"左","motion_formal","929","arrowright",1,0,0.16,0,"[""white""]",0
5,"男",31,"左","motion_formal","797","arrowleft",1,180,0.16,0,"[""white""]",180
5,"男",31,"左","motion_formal","684","arrowleft",1,180,0.16,0,"[""white""]",180
5,"男",31,"左","motion_formal","713","arrowright",1,0,0.16,0,"[""white""]",0
5,"男",31,"左","motion_formal","855","arrowright",1,0,0.16,0,"[""white""]",0
5,"男",31,"左","motion_formal","764","arrowleft",1,180,0.16,0,"[""white""]",180
5,"男",31,"左","motion_formal","779","arrowleft",1,180,0.16,0,"[""white""]",180
5,"男",31,"左","motion_formal","696","arrowright",1,0,0.16,0,"[""white""]",0
5,"男",31,"左","motion_formal","725","arrowright",1,0,0.16,0,"[""white""]",0
5,"男",31,"左","motion_formal","858","arrowleft",1,180,0.16,0,"[""white""]",180
5,"男",31,"左","motion_formal","681","arrowright",1,0,0.16,0,"[""white""]",0
5,"男",31,"左","motion_formal","930","arrowleft",1,180,0.16,0,"[""white""]",180
5,"男",31,"左","motion_formal","644","arrowright",1,0,0.16,0,"[""white""]",0
5,"男",31,"左","motion_formal","898","arrowleft",1,180,0.142,0,"[""white""]",180
5,"男",31,"左","motion_formal","528","arrowright",1,0,0.142,0,"[""white""]",0
5,"男",31,"左","motion_formal","608","arrowleft",1,180,0.142,0,"[""white""]",180
5,"男",31,"左","motion_formal","532","arrowright",1,0,0.142,0,"[""white""]",0
5,"男",31,"左","motion_formal","753","arrowleft",1,180,0.142,0,"[""white""]",180
5,"男",31,"左","motion_formal","771","arrowleft",1,180,0.142,0,"[""white""]",180
5,"男",31,"左","motion_formal","1164","arrowleft",0,0,0.142,0,"[""white""]",0
5,"男",31,"左","motion_formal","758","arrowright",1,0,0.142,0,"[""white""]",0
5,"男",31,"左","motion_formal","1609","arrowleft",1,180,0.142,0,"[""white""]",180
5,"男",31,"左","motion_formal","800","arrowright",1,0,0.142,0,"[""white""]",0
5,"男",31,"左","motion_formal","603","arrowleft",1,180,0.142,0,"[""white""]",180
5,"男",31,"左","motion_formal","1230","arrowright",1,0,0.142,0,"[""white""]",0
5,"男",31,"左","motion_formal","720","arrowright",1,0,0.142,0,"[""white""]",0
5,"男",31,"左","motion_formal","590","arrowright",1,0,0.142,0,"[""white""]",0
5,"男",31,"左","motion_formal","681","arrowleft",1,180,0.142,0,"[""white""]",180
5,"男",31,"左","motion_formal","1033","arrowleft",1,180,0.142,0,"[""white""]",180
5,"男",31,"左","motion_formal","943","arrowleft",1,180,0.142,0,"[""white""]",180
5,"男",31,"左","motion_formal","811","arrowright",1,0,0.142,0,"[""white""]",0
5,"男",31,"左","motion_formal","695","arrowright",1,0,0.142,0,"[""white""]",0
5,"男",31,"左","motion_formal","610","arrowleft",1,180,0.142,0,"[""white""]",180
5,"男",31,"左","motion_formal","851","arrowleft",1,180,0.142,0,"[""white""]",180
5,"男",31,"左","motion_formal","763","arrowleft",1,180,0.142,0,"[""white""]",180
5,"男",31,"左","motion_formal","753","arrowright",1,0,0.142,0,"[""white""]",0
5,"男",31,"左","motion_formal","694","arrowleft",0,0,0.142,0,"[""white""]",0
5,"男",31,"左","motion_formal","899","arrowleft",1,180,0.1315,0,"[""white""]",180
5,"男",31,"左","motion_formal","827","arrowright",1,0,0.1315,0,"[""white""]",0
5,"男",31,"左","motion_formal","947","arrowright",1,0,0.1315,0,"[""white""]",0
5,"男",31,"左","motion_formal","867","arrowleft",1,180,0.1315,0,"[""white""]",180
5,"男",31,"左","motion_formal","1149","arrowright",1,0,0.1315,0,"[""white""]",0
5,"男",31,"左","motion_formal","663","arrowright",1,0,0.1315,0,"[""white""]",0
5,"男",31,"左","motion_formal","578","arrowleft",1,180,0.1315,0,"[""white""]",180
5,"男",31,"左","motion_formal","594","arrowright",0,180,0.1315,0,"[""white""]",180
5,"男",31,"左","motion_formal","1501","arrowright",1,0,0.1315,0,"[""white""]",0
5,"男",31,"左","motion_formal","766","arrowleft",1,180,0.1315,0,"[""white""]",180
5,"男",31,"左","motion_formal","1267","arrowright",1,0,0.1315,0,"[""white""]",0
5,"男",31,"左","motion_formal","628","arrowleft",1,180,0.1315,0,"[""white""]",180
5,"男",31,"左","motion_formal","1250","arrowleft",1,180,0.1315,0,"[""white""]",180
5,"男",31,"左","motion_formal","633","arrowleft",1,180,0.1315,0,"[""white""]",180
5,"男",31,"左","motion_formal","1602","arrowleft",0,0,0.1315,0,"[""white""]",0
5,"男",31,"左","motion_formal","1519","arrowleft",0,0,0.1315,0,"[""white""]",0
5,"男",31,"左","motion_formal","777","arrowleft",1,180,0.1315,0,"[""white""]",180
5,"男",31,"左","motion_formal","1284","arrowleft",0,0,0.1315,0,"[""white""]",0
5,"男",31,"左","motion_formal","627","arrowright",0,180,0.1315,0,"[""white""]",180
5,"男",31,"左","motion_formal","1620","arrowleft",0,0,0.1315,0,"[""white""]",0
5,"男",31,"左","motion_formal","1412","arrowright",1,0,0.1315,0,"[""white""]",0
5,"男",31,"左","motion_formal","1383","arrowleft",1,180,0.1315,0,"[""white""]",180
5,"男",31,"左","motion_formal","1354","arrowright",1,0,0.1315,0,"[""white""]",0
5,"男",31,"左","motion_formal","804","arrowleft",1,180,0.1315,0,"[""white""]",180
5,"男",31,"左","motion_formal","1138","arrowleft",1,180,0.136,0,"[""white""]",180
5,"男",31,"左","motion_formal","743","arrowright",1,0,0.136,0,"[""white""]",0
5,"男",31,"左","motion_formal","621","arrowright",0,180,0.136,0,"[""white""]",180
5,"男",31,"左","motion_formal","639","arrowright",1,0,0.136,0,"[""white""]",0
5,"男",31,"左","motion_formal","939","arrowleft",1,180,0.136,0,"[""white""]",180
5,"男",31,"左","motion_formal","672","arrowright",1,0,0.136,0,"[""white""]",0
5,"男",31,"左","motion_formal","737","arrowleft",1,180,0.136,0,"[""white""]",180
5,"男",31,"左","motion_formal","793","arrowright",1,0,0.136,0,"[""white""]",0
5,"男",31,"左","motion_formal","907","arrowleft",0,0,0.136,0,"[""white""]",0
5,"男",31,"左","motion_formal","1283","arrowleft",1,180,0.136,0,"[""white""]",180
5,"男",31,"左","motion_formal","704","arrowright",1,0,0.136,0,"[""white""]",0
5,"男",31,"左","motion_formal","843","arrowleft",1,180,0.136,0,"[""white""]",180
5,"男",31,"左","motion_formal","961","arrowleft",1,180,0.136,0,"[""white""]",180
5,"男",31,"左","motion_formal","845","arrowright",1,0,0.136,0,"[""white""]",0
5,"男",31,"左","motion_formal","822","arrowleft",1,180,0.136,0,"[""white""]",180
5,"男",31,"左","motion_formal","2015","arrowleft",0,0,0.136,0,"[""white""]",0
5,"男",31,"左","motion_formal","2033","arrowright",0,180,0.136,0,"[""white""]",180
5,"男",31,"左","motion_formal","738","arrowleft",1,180,0.136,0,"[""white""]",180
5,"男",31,"左","motion_formal","695","arrowright",1,0,0.136,0,"[""white""]",0
5,"男",31,"左","motion_formal","1374","arrowright",1,0,0.136,0,"[""white""]",0
5,"男",31,"左","motion_formal","840","arrowleft",1,180,0.136,0,"[""white""]",180
5,"男",31,"左","motion_formal","961","arrowright",1,0,0.136,0,"[""white""]",0
5,"男",31,"左","motion_formal","1290","arrowright",1,0,0.136,0,"[""white""]",0
5,"男",31,"左","motion_formal","629","arrowleft",1,180,0.136,0,"[""white""]",180
5,"男",31,"左","motion_formal","969","arrowleft",0,0,0.133,0,"[""white""]",0
5,"男",31,"左","motion_formal","1679","arrowright",0,180,0.133,0,"[""white""]",180
5,"男",31,"左","motion_formal","724","arrowright",0,180,0.133,0,"[""white""]",180
5,"男",31,"左","motion_formal","812","arrowleft",0,0,0.133,0,"[""white""]",0
5,"男",31,"左","motion_formal","990","arrowright",0,180,0.133,0,"[""white""]",180
5,"男",31,"左","motion_formal","900","arrowleft",1,180,0.133,0,"[""white""]",180
5,"男",31,"左","motion_formal","668","arrowright",1,0,0.133,0,"[""white""]",0
5,"男",31,"左","motion_formal","1349","arrowright",1,0,0.133,0,"[""white""]",0
5,"男",31,"左","motion_formal","1306","arrowright",1,0,0.133,0,"[""white""]",0
5,"男",31,"左","motion_formal","1012","arrowright",0,180,0.133,0,"[""white""]",180
5,"男",31,"左","motion_formal","852","arrowleft",1,180,0.133,0,"[""white""]",180
5,"男",31,"左","motion_formal","1157","arrowright",1,0,0.133,0,"[""white""]",0
5,"男",31,"左","motion_formal","692","arrowleft",1,180,0.133,0,"[""white""]",180
5,"男",31,"左","motion_formal","668","arrowright",1,0,0.133,0,"[""white""]",0
5,"男",31,"左","motion_formal","896","arrowright",1,0,0.133,0,"[""white""]",0
5,"男",31,"左","motion_formal","900","arrowright",0,180,0.133,0,"[""white""]",180
5,"男",31,"左","motion_formal","612","arrowright",1,0,0.133,0,"[""white""]",0
5,"男",31,"左","motion_formal","754","arrowright",1,0,0.133,0,"[""white""]",0
5,"男",31,"左","motion_formal","1498","arrowleft",1,180,0.133,0,"[""white""]",180
5,"男",31,"左","motion_formal","1171","arrowleft",1,180,0.133,0,"[""white""]",180
5,"男",31,"左","motion_formal","1594","arrowleft",1,180,0.133,0,"[""white""]",180
5,"男",31,"左","motion_formal","742","arrowright",0,180,0.133,0,"[""white""]",180
5,"男",31,"左","motion_formal","863","arrowright",1,0,0.133,0,"[""white""]",0
5,"男",31,"左","motion_formal","996","arrowright",1,0,0.133,0,"[""white""]",0
5,"男",31,"左","motion_formal","845","arrowright",1,0,0.145,0,"[""white""]",0
5,"男",31,"左","motion_formal","997","arrowleft",1,180,0.145,0,"[""white""]",180
5,"男",31,"左","motion_formal","797","arrowright",0,180,0.145,0,"[""white""]",180
5,"男",31,"左","motion_formal","654","arrowright",1,0,0.145,0,"[""white""]",0
5,"男",31,"左","motion_formal","1259","arrowleft",1,180,0.145,0,"[""white""]",180
5,"男",31,"左","motion_formal","844","arrowright",1,0,0.145,0,"[""white""]",0
5,"男",31,"左","motion_formal","1626","arrowleft",1,180,0.145,0,"[""white""]",180
5,"男",31,"左","motion_formal","652","arrowright",1,0,0.145,0,"[""white""]",0
5,"男",31,"左","motion_formal","719","arrowright",0,180,0.145,0,"[""white""]",180
5,"男",31,"左","motion_formal","745","arrowleft",1,180,0.145,0,"[""white""]",180
5,"男",31,"左","motion_formal","639","arrowright",1,0,0.145,0,"[""white""]",0
5,"男",31,"左","motion_formal","698","arrowright",1,0,0.145,0,"[""white""]",0
5,"男",31,"左","motion_formal","1167","arrowleft",1,180,0.145,0,"[""white""]",180
5,"男",31,"左","motion_formal","745","arrowright",1,0,0.145,0,"[""white""]",0
5,"男",31,"左","motion_formal","1473","arrowleft",1,180,0.145,0,"[""white""]",180
5,"男",31,"左","motion_formal","670","arrowright",1,0,0.145,0,"[""white""]",0
5,"男",31,"左","motion_formal","768","arrowright",1,0,0.145,0,"[""white""]",0
5,"男",31,"左","motion_formal","1433","arrowright",0,180,0.145,0,"[""white""]",180
5,"男",31,"左","motion_formal","851","arrowleft",1,180,0.145,0,"[""white""]",180
5,"男",31,"左","motion_formal","1246","arrowright",1,0,0.145,0,"[""white""]",0
5,"男",31,"左","motion_formal","1095","arrowright",1,0,0.145,0,"[""white""]",0
5,"男",31,"左","motion_formal","758","arrowleft",1,180,0.145,0,"[""white""]",180
5,"男",31,"左","motion_formal","747","arrowleft",1,180,0.145,0,"[""white""]",180
5,"男",31,"左","motion_formal","497","arrowright",1,0,0.145,0,"[""white""]",0
5,"男",31,"左","motion_formal","1174","arrowleft",1,180,0.13825,0,"[""white""]",180
5,"男",31,"左","motion_formal","1142","arrowleft",1,180,0.13825,0,"[""white""]",180
5,"男",31,"左","motion_formal","1292","arrowright",1,0,0.13825,0,"[""white""]",0
5,"男",31,"左","motion_formal","1092","arrowright",1,0,0.13825,0,"[""white""]",0
5,"男",31,"左","motion_formal","696","arrowright",1,0,0.13825,0,"[""white""]",0
5,"男",31,"左","motion_formal","949","arrowright",0,180,0.13825,0,"[""white""]",180
5,"男",31,"左","motion_formal","881","arrowleft",1,180,0.13825,0,"[""white""]",180
5,"男",31,"左","motion_formal","671","arrowright",1,0,0.13825,0,"[""white""]",0
5,"男",31,"左","motion_formal","760","arrowleft",1,180,0.13825,0,"[""white""]",180
5,"男",31,"左","motion_formal","960","arrowright",0,180,0.13825,0,"[""white""]",180
5,"男",31,"左","motion_formal","1346","arrowright",1,0,0.13825,0,"[""white""]",0
5,"男",31,"左","motion_formal","639","arrowright",1,0,0.13825,0,"[""white""]",0
5,"男",31,"左","motion_formal","883","arrowleft",1,180,0.13825,0,"[""white""]",180
5,"男",31,"左","motion_formal","769","arrowright",1,0,0.13825,0,"[""white""]",0
5,"男",31,"左","motion_formal","1271","arrowright",1,0,0.13825,0,"[""white""]",0
5,"男",31,"左","motion_formal","1566","arrowleft",1,180,0.13825,0,"[""white""]",180
5,"男",31,"左","motion_formal","1331","arrowleft",1,180,0.13825,0,"[""white""]",180
5,"男",31,"左","motion_formal","835","arrowright",1,0,0.13825,0,"[""white""]",0
5,"男",31,"左","motion_formal","1722","arrowleft",1,180,0.13825,0,"[""white""]",180
