"Participant_ID","Sex","Age","Handedness","part","rt","response","correct","coherent_direction","coherence","target_color_proportion","dot_color_final","coherent_direction.1"
2,"男",23,"右","color_pract","527","d",0,0,0,0.66,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0
2,"男",23,"右","color_pract","621","k",1,0,0,0.68,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0
2,"男",23,"右","color_pract","642","d",1,0,0,0.68,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0
2,"男",23,"右","color_pract","540","d",1,0,0,0.68,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0
2,"男",23,"右","color_pract","518","k",1,0,0,0.68,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0
2,"男",23,"右","color_pract","644","d",1,0,0,0.66,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0
2,"男",23,"右","color_pract","619","k",1,0,0,0.66,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0
2,"男",23,"右","color_pract","829","k",1,0,0,0.66,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0
2,"男",23,"右","color_pract","628","d",1,0,0,0.66,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0
2,"男",23,"右","color_pract","813","d",1,0,0,0.64,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0
2,"男",23,"右","color_pract","629","k",1,0,0,0.64,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0
2,"男",23,"右","color_pract","613","d",1,0,0,0.64,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0
2,"男",23,"右","color_pract","580","k",1,0,0,0.64,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0
2,"男",23,"右","color_pract","606","k",1,0,0,0.62,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0
2,"男",23,"右","color_pract","660","k",1,0,0,0.62,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0
2,"男",23,"右","color_pract","693","d",1,0,0,0.62,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0
2,"男",23,"右","color_pract","708","k",0,0,0,0.62,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0
2,"男",23,"右","color_pract","692","k",1,0,0,0.64,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0
2,"男",23,"右","color_pract","585","d",1,0,0,0.64,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0
2,"男",23,"右","color_pract","988","d",1,0,0,0.64,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0
2,"男",23,"右","color_pract","676","k",1,0,0,0.64,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0
2,"男",23,"右","color_pract","779","k",1,0,0,0.62,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0
2,"男",23,"右","color_pract","766","k",1,0,0,0.62,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0
2,"男",23,"右","color_pract","612","d",1,0,0,0.62,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0
2,"男",23,"右","color_pract","732","d",1,0,0,0.62,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0
2,"男",23,"右","color_pract","747","k",1,0,0,0.6,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0
2,"男",23,"右","color_pract","582","d",1,0,0,0.6,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0
2,"男",23,"右","color_pract","668","k",1,0,0,0.6,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0
2,"男",23,"右","color_pract","649","d",1,0,0,0.6,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0
2,"男",23,"右","color_pract","833","d",1,0,0,0.58,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0
2,"男",23,"右","color_pract","758","k",1,0,0,0.58,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0
2,"男",23,"右","color_pract","966","d",0,0,0,0.58,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0
2,"男",23,"右","color_pract","782","d",1,0,0,0.6,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0
2,"男",23,"右","color_pract","1068","d",0,0,0,0.6,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0
2,"男",23,"右","color_pract","725","k",1,0,0,0.62,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0
2,"男",23,"右","color_pract","692","d",1,0,0,0.62,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0
2,"男",23,"右","color_pract","738","d",1,0,0,0.62,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0
2,"男",23,"右","color_pract","796","d",1,0,0,0.62,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0
2,"男",23,"右","color_pract","797","k",1,0,0,0.6,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0
2,"男",23,"右","color_pract","839","k",1,0,0,0.6,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0
2,"男",23,"右","color_pract","682","k",0,0,0,0.6,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0
2,"男",23,"右","color_pract","935","d",1,0,0,0.62,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0
2,"男",23,"右","color_pract","875","k",1,0,0,0.62,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0
2,"男",23,"右","color_pract","971","d",1,0,0,0.62,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0
2,"男",23,"右","color_pract","582","k",1,0,0,0.62,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0
2,"男",23,"右","color_pract","912","k",1,0,0,0.6,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0
2,"男",23,"右","color_pract","612","k",1,0,0,0.6,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0
2,"男",23,"右","color_pract","838","d",1,0,0,0.58,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0
2,"男",23,"右","color_pract","853","d",1,0,0,0.58,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0
2,"男",23,"右","color_pract","963","k",1,0,0,0.56,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0
2,"男",23,"右","color_pract","934","d",1,0,0,0.56,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0
2,"男",23,"右","color_pract","795","k",0,0,0,0.54,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0
2,"男",23,"右","color_pract","666","d",0,0,0,0.56,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0
2,"男",23,"右","color_pract","860","d",1,0,0,0.58,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0
2,"男",23,"右","color_pract","540","d",0,0,0,0.58,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0
2,"男",23,"右","color_pract","614","k",1,0,0,0.6,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0
2,"男",23,"右","color_pract","591","d",1,0,0,0.6,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0
2,"男",23,"右","color_pract","571","k",1,0,0,0.58,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0
2,"男",23,"右","color_pract","771","k",0,0,0,0.58,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0
2,"男",23,"右","color_pract","925","k",0,0,0,0.6,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0
2,"男",23,"右","color_pract","548","k",1,0,0,0.62,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0
2,"男",23,"右","color_pract","588","d",1,0,0,0.62,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0
2,"男",23,"右","color_pract","677","k",1,0,0,0.6,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0
2,"男",23,"右","color_pract","661","d",1,0,0,0.6,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0
2,"男",23,"右","color_pract","708","k",1,0,0,0.58,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0
2,"男",23,"右","color_pract","790","d",1,0,0,0.58,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0
2,"男",23,"右","color_pract","1084","d",0,0,0,0.56,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0
2,"男",23,"右","color_pract","554","k",1,0,0,0.58,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0
2,"男",23,"右","color_pract","664","d",1,0,0,0.58,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0
2,"男",23,"右","color_pract","684","k",1,0,0,0.56,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0
2,"男",23,"右","color_pract","756","d",1,0,0,0.56,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0
2,"男",23,"右","color_pract","1061","d",0,0,0,0.54,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0
2,"男",23,"右","color_pract","910","d",1,0,0,0.56,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0
2,"男",23,"右","color_pract","903","d",1,0,0,0.56,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0
2,"男",23,"右","color_pract","908","d",0,0,0,0.54,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0
2,"男",23,"右","color_pract","997","k",1,0,0,0.56,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0
2,"男",23,"右","color_pract","926","d",1,0,0,0.56,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0
2,"男",23,"右","color_pract","961","d",1,0,0,0.54,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0
2,"男",23,"右","color_pract","796","k",1,0,0,0.54,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0
2,"男",23,"右","color_pract","545","d",1,0,0,0.52,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0
2,"男",23,"右","color_pract","660","k",1,0,0,0.52,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0
2,"男",23,"右","color_pract","557","d",1,0,0,0.51,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0
2,"男",23,"右","color_pract","685","d",0,0,0,0.51,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0
2,"男",23,"右","color_pract","580","k",1,0,0,0.53,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0
2,"男",23,"右","color_pract","620","d",1,0,0,0.53,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0
2,"男",23,"右","color_pract","914","d",1,0,0,0.51,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0
2,"男",23,"右","color_pract","747","k",1,0,0,0.51,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0
2,"男",23,"右","color_pract","935","k",1,0,0,0.51,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0
2,"男",23,"右","color_pract","845","d",1,0,0,0.51,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0
2,"男",23,"右","color_pract","732","k",1,0,0,0.51,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0
2,"男",23,"右","color_pract","821","k",1,0,0,0.51,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0
2,"男",23,"右","color_pract","818","k",0,0,0,0.51,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0
2,"男",23,"右","color_pract","824","d",1,0,0,0.53,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0
2,"男",23,"右","color_pract","906","d",1,0,0,0.53,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0
2,"男",23,"右","color_pract","480","d",1,0,0,0.51,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0
2,"男",23,"右","color_pract","433","k",1,0,0,0.51,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0
2,"男",23,"右","color_pract","720","d",0,0,0,0.51,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0
2,"男",23,"右","color_pract","708","k",0,0,0,0.53,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0
2,"男",23,"右","color_pract","803","k",0,0,0,0.55,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0
2,"男",23,"右","color_pract","844","k",1,0,0,0.57,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0
2,"男",23,"右","color_pract","748","k",1,0,0,0.57,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0
2,"男",23,"右","color_pract","884","d",1,0,0,0.55,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0
2,"男",23,"右","color_pract","1029","d",1,0,0,0.55,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0
2,"男",23,"右","color_pract","709","k",1,0,0,0.53,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0
2,"男",23,"右","color_pract","976","k",1,0,0,0.53,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0
2,"男",23,"右","color_pract","594","d",1,0,0,0.51,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0
2,"男",23,"右","color_pract","832","k",1,0,0,0.51,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0
2,"男",23,"右","color_pract","774","d",0,0,0,0.51,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0
2,"男",23,"右","color_pract","729","k",0,0,0,0.53,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0
2,"男",23,"右","color_pract","1149","d",0,0,0,0.55,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0
2,"男",23,"右","color_pract","654","k",1,0,0,0.57,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0
2,"男",23,"右","color_pract","789","d",1,0,0,0.57,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0
2,"男",23,"右","color_pract","837","d",1,0,0,0.55,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0
2,"男",23,"右","color_pract","900","d",1,0,0,0.55,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0
2,"男",23,"右","color_pract","714","d",0,0,0,0.53,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0
2,"男",23,"右","color_pract","773","k",1,0,0,0.55,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0
2,"男",23,"右","color_pract","938","d",1,0,0,0.55,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0
2,"男",23,"右","color_pract","820","k",1,0,0,0.53,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0
2,"男",23,"右","color_pract","826","d",1,0,0,0.53,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0
2,"男",23,"右","color_pract","1171","d",0,0,0,0.51,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0
2,"男",23,"右","color_pract","868","d",1,0,0,0.53,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0
2,"男",23,"右","color_pract","741","k",1,0,0,0.53,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0
2,"男",23,"右","color_pract","756","d",0,0,0,0.51,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0
2,"男",23,"右","color_pract","813","k",0,0,0,0.53,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0
2,"男",23,"右","color_pract","932","d",1,0,0,0.55,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0
2,"男",23,"右","color_formal","896","d",1,0,0,0.62,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0
2,"男",23,"右","color_formal","834","d",1,0,0,0.62,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0
2,"男",23,"右","color_formal","667","k",1,0,0,0.62,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0
2,"男",23,"右","color_formal","682","k",1,0,0,0.62,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0
2,"男",23,"右","color_formal","600","d",1,0,0,0.62,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0
2,"男",23,"右","color_formal","763","d",1,0,0,0.62,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0
2,"男",23,"右","color_formal","532","k",1,0,0,0.62,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0
2,"男",23,"右","color_formal","708","k",1,0,0,0.62,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0
2,"男",23,"右","color_formal","669","d",1,0,0,0.62,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0
2,"男",23,"右","color_formal","717","k",1,0,0,0.62,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0
2,"男",23,"右","color_formal","756","k",1,0,0,0.62,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0
2,"男",23,"右","color_formal","580","d",1,0,0,0.62,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0
2,"男",23,"右","color_formal","780","d",1,0,0,0.62,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0
2,"男",23,"右","color_formal","941","d",1,0,0,0.62,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0
2,"男",23,"右","color_formal","724","k",1,0,0,0.62,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0
2,"男",23,"右","color_formal","1237","d",0,0,0,0.62,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0
2,"男",23,"右","color_formal","1056","d",1,0,0,0.62,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0
2,"男",23,"右","color_formal","754","k",1,0,0,0.62,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0
2,"男",23,"右","color_formal","675","k",1,0,0,0.62,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0
2,"男",23,"右","color_formal","661","d",1,0,0,0.62,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0
2,"男",23,"右","color_formal","707","k",1,0,0,0.62,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0
2,"男",23,"右","color_formal","695","d",1,0,0,0.62,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0
2,"男",23,"右","color_formal","537","k",1,0,0,0.62,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0
2,"男",23,"右","color_formal","613","d",1,0,0,0.62,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0
2,"男",23,"右","color_formal","973","d",1,0,0,0.608125,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0
2,"男",23,"右","color_formal","522","d",0,0,0,0.608125,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0
2,"男",23,"右","color_formal","733","k",0,0,0,0.608125,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0
2,"男",23,"右","color_formal","678","k",1,0,0,0.608125,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0
2,"男",23,"右","color_formal","564","d",1,0,0,0.608125,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0
2,"男",23,"右","color_formal","612","d",1,0,0,0.608125,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0
2,"男",23,"右","color_formal","663","k",1,0,0,0.608125,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0
2,"男",23,"右","color_formal","642","k",1,0,0,0.608125,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0
2,"男",23,"右","color_formal","601","d",1,0,0,0.608125,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0
2,"男",23,"右","color_formal","772","d",1,0,0,0.608125,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0
2,"男",23,"右","color_formal","706","d",0,0,0,0.608125,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0
2,"男",23,"右","color_formal","651","k",1,0,0,0.608125,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0
2,"男",23,"右","color_formal","538","d",1,0,0,0.608125,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0
2,"男",23,"右","color_formal","797","k",1,0,0,0.608125,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0
2,"男",23,"右","color_formal","628","d",0,0,0,0.608125,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0
2,"男",23,"右","color_formal","725","d",1,0,0,0.608125,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0
2,"男",23,"右","color_formal","556","k",1,0,0,0.608125,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0
2,"男",23,"右","color_formal","630","d",1,0,0,0.608125,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0
2,"男",23,"右","color_formal","654","d",1,0,0,0.608125,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0
