"Participant_ID","Sex","Age","Handedness","part","rt","response","correct","coherent_direction","coherence","target_color_proportion","dot_color_final"
12,"女",23,"右","color_formal","777","d",1,0,0,0.52125,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","682","d",1,0,0,0.52125,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","644","k",1,0,0,0.52125,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","702","k",1,0,0,0.52125,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","1073","d",0,0,0,0.52125,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","664","d",1,0,0,0.52125,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","627","k",0,0,0,0.52125,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","605","d",0,0,0,0.52125,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","829","d",0,0,0,0.52125,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","677","k",1,0,0,0.52125,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","892","d",1,0,0,0.52125,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","530","d",1,0,0,0.52125,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","674","k",1,0,0,0.52125,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","869","d",1,0,0,0.52125,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","594","d",1,0,0,0.52125,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","692","k",1,0,0,0.52125,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","695","k",1,0,0,0.52125,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","547","d",1,0,0,0.52125,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","557","d",1,0,0,0.52125,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","647","k",1,0,0,0.52125,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","1131","d",0,0,0,0.52125,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","625","d",1,0,0,0.52125,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","655","k",1,0,0,0.52125,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","863","d",1,0,0,0.52125,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","780","k",1,0,0,0.52125,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","636","d",1,0,0,0.52125,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","679","d",1,0,0,0.52125,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","649","k",1,0,0,0.52125,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","955","k",1,0,0,0.52125,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","1254","d",0,0,0,0.52125,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","771","d",1,0,0,0.52125,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","792","d",1,0,0,0.52125,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","664","k",0,0,0,0.52125,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","799","d",0,0,0,0.52125,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","759","d",1,0,0,0.52125,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","1077","d",0,0,0,0.52125,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","936","k",1,0,0,0.52125,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","625","d",1,0,0,0.52125,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","779","d",1,0,0,0.52125,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","709","k",1,0,0,0.52125,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","-1","",0,0,0,0.525,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","2335","k",1,0,0,0.525,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","762","k",1,0,0,0.525,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","617","d",1,0,0,0.525,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","1160","d",0,0,0,0.525,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","649","d",1,0,0,0.525,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","824","k",0,0,0,0.525,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","1146","k",1,0,0,0.525,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","1261","k",1,0,0,0.525,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","494","d",1,0,0,0.525,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","662","d",1,0,0,0.525,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","815","k",1,0,0,0.525,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","649","d",0,0,0,0.525,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","526","d",1,0,0,0.525,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","847","d",0,0,0,0.525,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","1125","k",0,0,0,0.525,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","550","d",1,0,0,0.525,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","825","d",0,0,0,0.525,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","578","d",1,0,0,0.525,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","1148","d",0,0,0,0.525,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","779","k",1,0,0,0.53,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","662","d",1,0,0,0.53,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","782","k",1,0,0,0.53,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","646","d",1,0,0,0.53,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","1040","d",0,0,0,0.53,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","1258","d",1,0,0,0.53,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","644","k",1,0,0,0.53,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","1300","d",1,0,0,0.53,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","659","k",1,0,0,0.53,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","630","d",1,0,0,0.53,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","698","k",1,0,0,0.53,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","686","d",1,0,0,0.53,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","666","k",1,0,0,0.53,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","742","d",0,0,0,0.53,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","878","k",0,0,0,0.53,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","612","d",1,0,0,0.53,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","812","k",1,0,0,0.53,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","622","d",1,0,0,0.53,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","543","d",1,0,0,0.53,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","718","k",1,0,0,0.53,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","1246","d",1,0,0,0.51125,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","684","d",1,0,0,0.51125,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","1178","d",0,0,0,0.51125,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","688","k",1,0,0,0.51125,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","644","k",1,0,0,0.51125,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","575","d",1,0,0,0.51125,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","872","k",1,0,0,0.51125,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","720","d",1,0,0,0.51125,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","997","d",1,0,0,0.51125,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","673","k",1,0,0,0.51125,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","826","d",1,0,0,0.51125,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","743","k",1,0,0,0.51125,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","691","k",1,0,0,0.51125,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","586","d",1,0,0,0.51125,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","825","k",1,0,0,0.51125,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","718","d",1,0,0,0.51125,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","743","k",1,0,0,0.51125,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","697","d",1,0,0,0.51125,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","962","k",1,0,0,0.51125,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","667","d",1,0,0,0.51125,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","876","k",0,0,0,0.51,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","1263","d",0,0,0,0.51,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","701","d",1,0,0,0.51,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","775","k",1,0,0,0.51,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","642","d",0,0,0,0.51,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","742","d",0,0,0,0.51,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","625","k",0,0,0,0.51,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","744","d",1,0,0,0.51,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","865","k",1,0,0,0.51,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","667","d",1,0,0,0.51,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","810","d",1,0,0,0.51,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","743","k",1,0,0,0.51,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","1042","d",0,0,0,0.51,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","677","d",1,0,0,0.51,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","748","d",1,0,0,0.51,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","638","k",1,0,0,0.51,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","997","d",1,0,0,0.51,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","966","k",1,0,0,0.51,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","651","k",0,0,0,0.51,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","850","d",0,0,0,0.51,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","755","d",1,0,0,0.51,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","716","k",1,0,0,0.51,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","1028","k",1,0,0,0.51,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","552","d",1,0,0,0.51,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","758","k",1,0,0,0.51,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","844","k",1,0,0,0.51,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","509","d",1,0,0,0.51,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","724","d",1,0,0,0.51,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","1010","k",0,0,0,0.51,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","882","k",1,0,0,0.51,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","543","d",1,0,0,0.51,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","714","k",1,0,0,0.51,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","674","d",1,0,0,0.51,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","1101","k",1,0,0,0.51,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","598","d",0,0,0,0.51,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","546","d",1,0,0,0.51,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","944","d",1,0,0,0.51,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","849","k",1,0,0,0.51,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","1174","d",1,0,0,0.51,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","649","k",1,0,0,0.51,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","1477","d",1,0,0,0.51,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","734","k",1,0,0,0.51,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","670","d",1,0,0,0.51,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","863","d",0,0,0,0.51,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","715","k",1,0,0,0.51,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","1277","d",0,0,0,0.51,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","608","d",1,0,0,0.51,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","996","k",0,0,0,0.51,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","616","d",1,0,0,0.51,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","912","d",0,0,0,0.51,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","802","k",1,0,0,0.51,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","628","d",1,0,0,0.51,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","895","k",0,0,0,0.51,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","662","d",1,0,0,0.51,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","1163","k",1,0,0,0.51,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","1056","k",1,0,0,0.51,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","1458","d",0,0,0,0.51,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","746","k",1,0,0,0.51,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","844","d",1,0,0,0.51,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","1124","k",0,0,0,0.51,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","1077","d",0,0,0,0.51,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","798","d",1,0,0,0.51,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","687","k",1,0,0,0.51,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","1125","k",0,0,0,0.51,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","1365","k",1,0,0,0.51,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","572","d",1,0,0,0.51,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","802","k",1,0,0,0.51,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","902","d",1,0,0,0.51,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","1072","k",1,0,0,0.51,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","915","d",0,0,0,0.51,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","858","d",1,0,0,0.51,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","944","d",1,0,0,0.51,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","1327","k",0,0,0,0.51,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","795","d",1,0,0,0.51,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","1211","k",1,0,0,0.51,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","898","d",0,0,0,0.51,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","1333","k",1,0,0,0.51,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","760","d",0,0,0,0.51,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","793","d",1,0,0,0.51,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","911","k",0,0,0,0.51,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","1047","d",0,0,0,0.51,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","818","d",0,0,0,0.51,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","1363","d",1,0,0,0.51,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","707","k",0,0,0,0.51,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","1371","k",0,0,0,0.51,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","825","k",1,0,0,0.51,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","844","d",1,0,0,0.51,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","750","k",1,0,0,0.51,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","657","d",1,0,0,0.51,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","1097","k",1,0,0,0.51,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","1016","d",0,0,0,0.51,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","995","k",0,0,0,0.51,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","990","d",0,0,0,0.51,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","554","d",1,0,0,0.51,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","682","k",1,0,0,0.51,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","863","d",1,0,0,0.51,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","882","d",0,0,0,0.51,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","925","k",0,0,0,0.51,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","585","d",1,0,0,0.51,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","665","d",0,0,0,0.51,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","1551","k",0,0,0,0.5175,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","1379","k",0,0,0,0.5175,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","881","d",0,0,0,0.5175,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","1297","k",1,0,0,0.5175,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","630","d",1,0,0,0.5175,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","1157","k",1,0,0,0.5175,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
