"subj_idx","Sex","Age","Handedness","Color_blindness","part","rt","response","correct","coherent_direction","coherence","isMatch","association","difficulty","dot_color_final","target_color_proportion"
14,"女",22,"右","都不是","match_RDK","1365","j","false",180,0.02,"match","self",4,"[""white""]",0
14,"女",22,"右","都不是","match_RDK","1468","f","true",180,0.06,"match","self",3,"[""white""]",0
14,"女",22,"右","都不是","match_RDK","1918","j","true",0,0.02,"mismatch","other",4,"[""white""]",0
14,"女",22,"右","都不是","match_RDK","2877","j","false",0,0.11,"match","other",1,"[""white""]",0
14,"女",22,"右","都不是","match_RDK","2928","f","false",180,0.09,"mismatch","self",2,"[""white""]",0
14,"女",22,"右","都不是","match_RDK","2583","j","false",0,0.09,"match","other",2,"[""white""]",0
14,"女",22,"右","都不是","match_RDK","-1","","false",180,0.11,"mismatch","self",1,"[""white""]",0
14,"女",22,"右","都不是","match_RDK","1586","f","true",0,0.06,"match","other",3,"[""white""]",0
14,"女",22,"右","都不是","match_RDK","2324","j","false",180,0.09,"match","self",2,"[""white""]",0
14,"女",22,"右","都不是","match_RDK","2092","j","false",0,0.02,"match","other",4,"[""white""]",0
14,"女",22,"右","都不是","match_RDK","2036","j","true",180,0.02,"mismatch","self",4,"[""white""]",0
14,"女",22,"右","都不是","match_RDK","1543","j","true",0,0.06,"mismatch","other",3,"[""white""]",0
14,"女",22,"右","都不是","match_RDK","2354","j","true",180,0.06,"mismatch","self",3,"[""white""]",0
14,"女",22,"右","都不是","match_RDK","2186","j","true",0,0.09,"mismatch","other",2,"[""white""]",0
14,"女",22,"右","都不是","match_RDK","1550","f","true",180,0.11,"match","self",1,"[""white""]",0
14,"女",22,"右","都不是","match_RDK","1976","j","true",0,0.11,"mismatch","other",1,"[""white""]",0
14,"女",22,"右","都不是","match_RDK","2242","f","false",180,0.02,"mismatch","self",4,"[""white""]",0
14,"女",22,"右","都不是","match_RDK","1069","f","false",0,0.02,"mismatch","other",4,"[""white""]",0
14,"女",22,"右","都不是","match_RDK","1169","j","true",0,0.06,"mismatch","other",3,"[""white""]",0
14,"女",22,"右","都不是","match_RDK","1482","j","true",180,0.06,"mismatch","self",3,"[""white""]",0
14,"女",22,"右","都不是","match_RDK","1930","f","true",0,0.06,"match","other",3,"[""white""]",0
14,"女",22,"右","都不是","match_RDK","1325","f","true",180,0.11,"match","self",1,"[""white""]",0
14,"女",22,"右","都不是","match_RDK","1281","f","true",0,0.09,"match","other",2,"[""white""]",0
14,"女",22,"右","都不是","match_RDK","1369","j","true",180,0.09,"mismatch","self",2,"[""white""]",0
14,"女",22,"右","都不是","match_RDK","2592","j","false",180,0.02,"match","self",4,"[""white""]",0
14,"女",22,"右","都不是","match_RDK","1409","f","false",0,0.11,"mismatch","other",1,"[""white""]",0
14,"女",22,"右","都不是","match_RDK","1505","j","false",0,0.02,"match","other",4,"[""white""]",0
14,"女",22,"右","都不是","match_RDK","976","f","true",180,0.09,"match","self",2,"[""white""]",0
14,"女",22,"右","都不是","match_RDK","1066","f","true",0,0.11,"match","other",1,"[""white""]",0
14,"女",22,"右","都不是","match_RDK","2507","j","true",0,0.09,"mismatch","other",2,"[""white""]",0
14,"女",22,"右","都不是","match_RDK","2506","j","false",180,0.06,"match","self",3,"[""white""]",0
14,"女",22,"右","都不是","match_RDK","1370","f","false",180,0.11,"mismatch","self",1,"[""white""]",0
