"subj_idx","Sex","Age","Handedness","Color_blindness","part","rt","response","correct","coherent_direction","coherence","isMatch","association","difficulty","dot_color_final","target_color_proportion"
5,"女",23,"右","都不是","match_RDK","2037","j","true",0,0.12,"mismatch","self",1,"[""white""]",0
5,"女",23,"右","都不是","match_RDK","1502","f","true",180,0.12,"match","other",1,"[""white""]",0
5,"女",23,"右","都不是","match_RDK","1736","f","true",0,0.08,"match","self",2,"[""white""]",0
5,"女",23,"右","都不是","match_RDK","1101","j","true",180,0.08,"mismatch","other",3,"[""white""]",0
5,"女",23,"右","都不是","match_RDK","2458","j","false",0,0.05,"match","self",4,"[""white""]",0
5,"女",23,"右","都不是","match_RDK","1876","j","true",180,0.12,"mismatch","other",1,"[""white""]",0
5,"女",23,"右","都不是","match_RDK","1822","f","false",0,0.08,"mismatch","self",2,"[""white""]",0
5,"女",23,"右","都不是","match_RDK","2668","f","false",0,0.08,"mismatch","self",3,"[""white""]",0
5,"女",23,"右","都不是","match_RDK","1767","f","true",0,0.12,"match","self",1,"[""white""]",0
5,"女",23,"右","都不是","match_RDK","1531","f","true",180,0.05,"match","other",4,"[""white""]",0
5,"女",23,"右","都不是","match_RDK","1952","j","false",180,0.08,"match","other",2,"[""white""]",0
5,"女",23,"右","都不是","match_RDK","1525","f","false",180,0.08,"mismatch","other",2,"[""white""]",0
5,"女",23,"右","都不是","match_RDK","2516","j","false",0,0.08,"match","self",3,"[""white""]",0
5,"女",23,"右","都不是","match_RDK","-1","","false",0,0.05,"mismatch","self",4,"[""white""]",0
5,"女",23,"右","都不是","match_RDK","1974","f","false",180,0.05,"mismatch","other",4,"[""white""]",0
5,"女",23,"右","都不是","match_RDK","2678","f","true",180,0.08,"match","other",3,"[""white""]",0
5,"女",23,"右","都不是","match_RDK","2461","f","true",180,0.12,"match","other",1,"[""white""]",0
5,"女",23,"右","都不是","match_RDK","1394","j","false",180,0.08,"match","other",3,"[""white""]",0
5,"女",23,"右","都不是","match_RDK","1805","f","true",0,0.08,"match","self",2,"[""white""]",0
5,"女",23,"右","都不是","match_RDK","1615","f","true",0,0.12,"match","self",1,"[""white""]",0
5,"女",23,"右","都不是","match_RDK","1467","f","false",0,0.05,"mismatch","self",4,"[""white""]",0
