"subj_idx","Sex","Age","Handedness","Color_blindness","part","rt","response","correct","coherent_direction","coherence","isMatch","association","difficulty","dot_color_final","target_color_proportion"
6,"男",19,"右","都不是","match_RDK","2508","f","true",180,0.12,"match","self",1,"[""white""]",0
6,"男",19,"右","都不是","match_RDK","2566","f","true",180,0.07,"match","self",2,"[""white""]",0
6,"男",19,"右","都不是","match_RDK","2707","j","false",0,0.07,"match","other",3,"[""white""]",0
6,"男",19,"右","都不是","match_RDK","1850","f","true",180,0.05,"match","self",4,"[""white""]",0
6,"男",19,"右","都不是","match_RDK","2854","f","false",0,0.07,"mismatch","other",3,"[""white""]",0
6,"男",19,"右","都不是","match_RDK","2047","j","false",0,0.12,"match","other",1,"[""white""]",0
6,"男",19,"右","都不是","match_RDK","1962","j","true",0,0.05,"mismatch","other",4,"[""white""]",0
6,"男",19,"右","都不是","match_RDK","1798","f","false",180,0.07,"mismatch","self",3,"[""white""]",0
6,"男",19,"右","都不是","match_RDK","2013","j","true",0,0.07,"mismatch","other",2,"[""white""]",0
6,"男",19,"右","都不是","match_RDK","1511","f","true",180,0.07,"match","self",3,"[""white""]",0
6,"男",19,"右","都不是","match_RDK","1763","j","true",180,0.07,"mismatch","self",2,"[""white""]",0
6,"男",19,"右","都不是","match_RDK","1630","f","false",180,0.05,"mismatch","self",4,"[""white""]",0
6,"男",19,"右","都不是","match_RDK","2171","f","true",0,0.07,"match","other",2,"[""white""]",0
6,"男",19,"右","都不是","match_RDK","1288","j","true",180,0.12,"mismatch","self",1,"[""white""]",0
6,"男",19,"右","都不是","match_RDK","1992","j","true",0,0.12,"mismatch","other",1,"[""white""]",0
6,"男",19,"右","都不是","match_RDK","1658","f","true",0,0.05,"match","other",4,"[""white""]",0
6,"男",19,"右","都不是","match_RDK","1958","j","true",0,0.07,"mismatch","other",3,"[""white""]",0
6,"男",19,"右","都不是","match_RDK","2196","j","false",180,0.05,"match","self",4,"[""white""]",0
6,"男",19,"右","都不是","match_RDK","2124","j","true",0,0.05,"mismatch","other",4,"[""white""]",0
6,"男",19,"右","都不是","match_RDK","1754","f","true",0,0.05,"match","other",4,"[""white""]",0
6,"男",19,"右","都不是","match_RDK","1133","f","true",180,0.12,"match","self",1,"[""white""]",0
6,"男",19,"右","都不是","match_RDK","1425","j","false",0,0.07,"match","other",3,"[""white""]",0
6,"男",19,"右","都不是","match_RDK","1752","j","true",180,0.12,"mismatch","self",1,"[""white""]",0
6,"男",19,"右","都不是","match_RDK","2128","j","true",180,0.07,"mismatch","self",2,"[""white""]",0
6,"男",19,"右","都不是","match_RDK","1552","f","false",0,0.12,"mismatch","other",1,"[""white""]",0
6,"男",19,"右","都不是","match_RDK","999","f","true",180,0.07,"match","self",2,"[""white""]",0
6,"男",19,"右","都不是","match_RDK","1006","j","true",180,0.07,"mismatch","self",3,"[""white""]",0
6,"男",19,"右","都不是","match_RDK","1268","f","true",0,0.12,"match","other",1,"[""white""]",0
