"subj_idx","Sex","Age","Handedness","Color_blindness","part","rt","response","correct","coherent_direction","coherence","isMatch","association","difficulty","dot_color_final","target_color_proportion"
1,"女",25,"右","都不是","match_RDK","-1","","false",0,0.09,"mismatch","self",2,"[""white""]",0
1,"女",25,"右","都不是","match_RDK","2409","j","true",180,0.06,"mismatch","other",3,"[""white""]",0
1,"女",25,"右","都不是","match_RDK","1509","j","true",180,0.11,"mismatch","other",1,"[""white""]",0
1,"女",25,"右","都不是","match_RDK","2414","f","true",0,0.11,"match","self",1,"[""white""]",0
1,"女",25,"右","都不是","match_RDK","2495","f","false",0,0.06,"mismatch","self",3,"[""white""]",0
1,"女",25,"右","都不是","match_RDK","2739","j","false",180,0.05,"match","other",4,"[""white""]",0
1,"女",25,"右","都不是","match_RDK","-1","","false",180,0.06,"match","other",3,"[""white""]",0
1,"女",25,"右","都不是","match_RDK","2131","j","true",0,0.11,"mismatch","self",1,"[""white""]",0
1,"女",25,"右","都不是","match_RDK","-1","","false",0,0.09,"match","self",2,"[""white""]",0
1,"女",25,"右","都不是","match_RDK","2122","f","false",0,0.05,"mismatch","self",4,"[""white""]",0
1,"女",25,"右","都不是","match_RDK","2582","f","true",180,0.09,"match","other",2,"[""white""]",0
1,"女",25,"右","都不是","match_RDK","2314","j","true",180,0.05,"mismatch","other",4,"[""white""]",0
1,"女",25,"右","都不是","match_RDK","1556","j","true",180,0.09,"mismatch","other",2,"[""white""]",0
1,"女",25,"右","都不是","match_RDK","1118","f","true",180,0.11,"match","other",1,"[""white""]",0
1,"女",25,"右","都不是","match_RDK","2309","j","false",0,0.06,"match","self",3,"[""white""]",0
1,"女",25,"右","都不是","match_RDK","2435","f","true",0,0.05,"match","self",4,"[""white""]",0
1,"女",25,"右","都不是","match_RDK","1952","j","true",0,0.05,"mismatch","self",4,"[""white""]",0
1,"女",25,"右","都不是","match_RDK","1723","j","true",180,0.09,"mismatch","other",2,"[""white""]",0
1,"女",25,"右","都不是","match_RDK","1946","f","true",0,0.11,"match","self",1,"[""white""]",0
1,"女",25,"右","都不是","match_RDK","1623","j","false",0,0.06,"match","self",3,"[""white""]",0
1,"女",25,"右","都不是","match_RDK","1943","f","true",180,0.11,"match","other",1,"[""white""]",0
1,"女",25,"右","都不是","match_RDK","1357","j","true",180,0.11,"mismatch","other",1,"[""white""]",0
1,"女",25,"右","都不是","match_RDK","1328","j","true",180,0.05,"mismatch","other",4,"[""white""]",0
1,"女",25,"右","都不是","match_RDK","2072","f","false",0,0.06,"mismatch","self",3,"[""white""]",0
1,"女",25,"右","都不是","match_RDK","2675","j","false",180,0.06,"match","other",3,"[""white""]",0
1,"女",25,"右","都不是","match_RDK","2975","j","false",0,0.09,"match","self",2,"[""white""]",0
1,"女",25,"右","都不是","match_RDK","1745","f","true",180,0.05,"match","other",4,"[""white""]",0
1,"女",25,"右","都不是","match_RDK","2759","f","true",0,0.05,"match","self",4,"[""white""]",0
1,"女",25,"右","都不是","match_RDK","2690","j","false",180,0.09,"match","other",2,"[""white""]",0
1,"女",25,"右","都不是","match_RDK","1989","j","true",180,0.06,"mismatch","other",3,"[""white""]",0
1,"女",25,"右","都不是","match_RDK","1390","f","false",0,0.09,"mismatch","self",2,"[""white""]",0
1,"女",25,"右","都不是","match_RDK","2004","j","true",0,0.11,"mismatch","self",1,"[""white""]",0
1,"女",25,"右","都不是","match_RDK","-1","","false",180,0.05,"match","other",4,"[""white""]",0
1,"女",25,"右","都不是","match_RDK","1385","f","true",0,0.11,"match","self",1,"[""white""]",0
1,"女",25,"右","都不是","match_RDK","2507","j","false",180,0.09,"match","other",2,"[""white""]",0
1,"女",25,"右","都不是","match_RDK","1509","f","true",0,0.05,"match","self",4,"[""white""]",0
1,"女",25,"右","都不是","match_RDK","2351","f","true",0,0.09,"match","self",2,"[""white""]",0
1,"女",25,"右","都不是","match_RDK","2343","f","true",0,0.06,"match","self",3,"[""white""]",0
1,"女",25,"右","都不是","match_RDK","-1","","false",0,0.06,"mismatch","self",3,"[""white""]",0
1,"女",25,"右","都不是","match_RDK","-1","","false",0,0.05,"mismatch","self",4,"[""white""]",0
1,"女",25,"右","都不是","match_RDK","2866","f","false",180,0.05,"mismatch","other",4,"[""white""]",0
1,"女",25,"右","都不是","match_RDK","1592","j","true",180,0.11,"mismatch","other",1,"[""white""]",0
1,"女",25,"右","都不是","match_RDK","1600","f","true",180,0.11,"match","other",1,"[""white""]",0
1,"女",25,"右","都不是","match_RDK","1856","f","true",180,0.06,"match","other",3,"[""white""]",0
