"success","rt","part","trial_type","trial_index","time_elapsed","internal_node_id","response","stimulus","correct","choices","correct_choice","trial_duration","response_ends_trial","number_of_apertures","number_of_dots","coherent_direction","coherence","opposite_coherence","dot_radius","dot_side_length","dot_life","move_distance","aperture_width","aperture_height","dot_color","dot_color_final","color_change_delay","target_color_proportion","motion_change_delay","dot_shape","background_color","RDK_type","aperture_type","reinsert_type","frame_rate","frame_rate_array","number_of_frames","aperture_center_x","aperture_center_y","fixation_cross","fixation_cross_width","fixation_cross_height","fixation_cross_color","fixation_cross_thickness","border","border_thickness","border_color","canvas_width","canvas_height","task","correct_responce","revs","correctNum","totalTrials","proportionColor","proportionMotion","data_label"
"","null","fixation","html-keyboard-response","717","543337","0.0-0.0-2.0-4.0-0.0-0.4-0.4-0.4-0.113","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","908","color_formal","rdk","718","544248","0.0-0.0-2.0-4.0-0.0-0.4-0.4-0.4-1.113","k","","true","[""d"",""k""]","k","3000","true","1","100","0","0","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","11.36356346009201","0.649375","0","circle","black","3","2","2","16.72222222222222","[15,16,17,17,17,17,17,17,17,17,17,19,15,16,19,13,17,17,16,17,17,17,17,16,17,17,17,17,17,17,17,16,16,17,17,16,17,17,17,17,17,17,17,17,17,16,17,17,17,16,16,17,17,16]","54","568","461","false","20","20","black","1","false","1","1","2194","1234","","k","","","","","","staircase_color"
"","null","fixation","html-keyboard-response","719","545250","0.0-0.0-2.0-4.0-0.0-0.4-0.4-0.4-0.114","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","1095","color_formal","rdk","720","546346","0.0-0.0-2.0-4.0-0.0-0.4-0.4-0.4-1.114","d","","false","[""d"",""k""]","k","3000","true","1","100","0","0","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","11.36356346009201","0.649375","0","circle","black","3","2","2","16.636363636363637","[8,16,17,19,8,17,16,17,17,16,18,16,17,16,17,17,17,17,17,17,17,17,24,9,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,18,15,17,17,17,17,17,18,16,17,16,17,17]","66","568","461","false","20","20","black","1","false","1","1","2194","1234","","k","","","","","","staircase_color"
"","null","fixation","html-keyboard-response","721","547349","0.0-0.0-2.0-4.0-0.0-0.4-0.4-0.4-0.115","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","930","color_formal","rdk","722","548280","0.0-0.0-2.0-4.0-0.0-0.4-0.4-0.4-1.115","d","","true","[""d"",""k""]","d","3000","true","1","100","0","0","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","11.36356346009201","0.649375","0","circle","black","3","2","2","16.589285714285715","[2,17,16,17,16,17,17,17,16,17,17,17,17,17,17,17,17,19,17,14,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,16,17,16,17,17,17,17,17,17,17,17,17,17]","56","568","461","false","20","20","black","1","false","1","1","2194","1234","","d","","","","","","staircase_color"
"","null","fixation","html-keyboard-response","723","549283","0.0-0.0-2.0-4.0-0.0-0.4-0.4-0.4-0.116","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","860","color_formal","rdk","724","550145","0.0-0.0-2.0-4.0-0.0-0.4-0.4-0.4-1.116","d","","true","[""d"",""k""]","d","3000","true","1","100","0","0","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","11.36356346009201","0.649375","0","circle","black","3","2","2","16.53846153846154","[3,15,16,17,16,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,15,17,17,17,17,17,16,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17]","52","568","461","false","20","20","black","1","false","1","1","2194","1234","","d","","","","","","staircase_color"
"","null","fixation","html-keyboard-response","725","551146","0.0-0.0-2.0-4.0-0.0-0.4-0.4-0.4-0.117","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","920","color_formal","rdk","726","552068","0.0-0.0-2.0-4.0-0.0-0.4-0.4-0.4-1.117","d","","true","[""d"",""k""]","d","3000","true","1","100","0","0","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","11.36356346009201","0.649375","0","circle","black","3","2","2","16.527272727272727","[5,19,21,22,13,9,14,16,17,17,17,17,16,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,20,14,22,20,8,16,23,20,11,19,11,23,14,20,16,11,20,17,19,20,7]","55","568","461","false","20","20","black","1","false","1","1","2194","1234","","d","","","","","","staircase_color"
"","null","fixation","html-keyboard-response","727","553071","0.0-0.0-2.0-4.0-0.0-0.4-0.4-0.4-0.118","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","1093","color_formal","rdk","728","554166","0.0-0.0-2.0-4.0-0.0-0.4-0.4-0.4-1.118","k","","true","[""d"",""k""]","k","3000","true","1","100","0","0","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","11.36356346009201","0.649375","0","circle","black","3","2","2","16.692307692307693","[11,17,17,18,15,17,17,17,17,17,17,14,17,17,17,17,17,17,17,17,16,17,17,16,17,17,17,17,17,16,17,17,18,16,17,17,17,17,17,17,16,16,17,17,17,17,16,16,17,16,17,17,17,17,17,17,17,17,17,16,17,16,17,17,17]","65","568","461","false","20","20","black","1","false","1","1","2194","1234","","k","","","","","","staircase_color"
"","null","fixation","html-keyboard-response","729","555168","0.0-0.0-2.0-4.0-0.0-0.4-0.4-0.4-0.119","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","980","color_formal","rdk","730","556151","0.0-0.0-2.0-4.0-0.0-0.4-0.4-0.4-1.119","d","","false","[""d"",""k""]","k","3000","true","1","100","0","0","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","11.36356346009201","0.649375","0","circle","black","3","2","2","17","[12,34,14,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,16,17,17,16,17,17,17,16,17,16,17,16,17,17,17,17,17,17,16,17,17,17,17,17,17,16,17,17,17,17,17,17,16,17,17,17]","58","568","461","false","20","20","black","1","false","1","1","2194","1234","","k","","","","","","staircase_color"
"","null","","html-keyboard-response","731","558659","0.0-0.0-2.0-4.0-0.0-0.4-0.4-1.4","null","<p style='font-size: 35px; color: white'>您的正确率为： 75% 。平均反应时为：876毫秒。</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","null","fixation","html-keyboard-response","732","559163","0.0-0.0-2.0-4.0-0.0-0.5-0.5-0.5-0.120","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","861","color_formal","rdk","733","560027","0.0-0.0-2.0-4.0-0.0-0.5-0.5-0.5-1.120","d","","true","[""d"",""k""]","d","3000","true","1","100","0","0","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","11.36356346009201","0.6531250000000001","0","circle","black","3","2","2","16.745098039215687","[14,16,19,17,15,18,21,10,17,17,16,17,16,17,16,17,16,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,16,17]","51","568","461","false","20","20","black","1","false","1","1","2194","1234","","d","","","","","","staircase_color"
"","null","fixation","html-keyboard-response","734","561028","0.0-0.0-2.0-4.0-0.0-0.5-0.5-0.5-0.121","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","1035","color_formal","rdk","735","562064","0.0-0.0-2.0-4.0-0.0-0.5-0.5-0.5-1.121","d","","false","[""d"",""k""]","k","3000","true","1","100","0","0","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","11.36356346009201","0.6531250000000001","0","circle","black","3","2","2","16.603174603174605","[2,16,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,16,18,15,17,16,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,16,17,17,17,17,16,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,16,17]","63","568","461","false","20","20","black","1","false","1","1","2194","1234","","k","","","","","","staircase_color"
"","null","fixation","html-keyboard-response","736","563066","0.0-0.0-2.0-4.0-0.0-0.5-0.5-0.5-0.122","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","871","color_formal","rdk","737","563939","0.0-0.0-2.0-4.0-0.0-0.5-0.5-0.5-1.122","d","","true","[""d"",""k""]","d","3000","true","1","100","0","0","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","11.36356346009201","0.6531250000000001","0","circle","black","3","2","2","16.596153846153847","[11,31,11,21,5,13,17,17,17,17,17,17,17,17,17,16,17,16,17,17,16,17,16,17,17,17,17,17,17,17,17,16,17,16,17,16,17,17,17,17,16,17,17,17,16,16,17,17,16,17,17,17]","52","568","461","false","20","20","black","1","false","1","1","2194","1234","","d","","","","","","staircase_color"
"","null","fixation","html-keyboard-response","738","564942","0.0-0.0-2.0-4.0-0.0-0.5-0.5-0.5-0.123","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","729","color_formal","rdk","739","565671","0.0-0.0-2.0-4.0-0.0-0.5-0.5-0.5-1.123","k","","true","[""d"",""k""]","k","3000","true","1","100","0","0","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","11.36356346009201","0.6531250000000001","0","circle","black","3","2","2","16.545454545454547","[2,17,17,16,17,17,17,17,17,17,17,17,24,10,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,18,14,17,17,16,17,17,17,17,17,17,17,17,17]","44","568","461","false","20","20","black","1","false","1","1","2194","1234","","k","","","","","","staircase_color"
"","null","fixation","html-keyboard-response","740","566674","0.0-0.0-2.0-4.0-0.0-0.5-0.5-0.5-0.124","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","779","color_formal","rdk","741","567455","0.0-0.0-2.0-4.0-0.0-0.5-0.5-0.5-1.124","d","","true","[""d"",""k""]","d","3000","true","1","100","0","0","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","11.36356346009201","0.6531250000000001","0","circle","black","3","2","2","16.382978723404257","[3,14,16,17,16,25,17,9,20,20,17,17,11,17,23,17,14,19,11,22,14,17,16,16,19,17,10,23,18,18,8,26,7,17,16,17,17,16,17,17,17,17,17,17,17,17,17]","47","568","461","false","20","20","black","1","false","1","1","2194","1234","","d","","","","","","staircase_color"
"","null","fixation","html-keyboard-response","742","568457","0.0-0.0-2.0-4.0-0.0-0.5-0.5-0.5-0.125","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","956","color_formal","rdk","743","569414","0.0-0.0-2.0-4.0-0.0-0.5-0.5-0.5-1.125","k","","true","[""d"",""k""]","k","3000","true","1","100","0","0","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","11.36356346009201","0.6531250000000001","0","circle","black","3","2","2","16.586206896551722","[1,17,17,16,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,18,17,16,17,16,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,20,13,19,21,10,17,16,17,16,17,17]","58","568","461","false","20","20","black","1","false","1","1","2194","1234","","k","","","","","","staircase_color"
"","null","fixation","html-keyboard-response","744","570416","0.0-0.0-2.0-4.0-0.0-0.5-0.5-0.5-0.126","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","864","color_formal","rdk","745","571281","0.0-0.0-2.0-4.0-0.0-0.5-0.5-0.5-1.126","d","","true","[""d"",""k""]","d","3000","true","1","100","0","0","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","11.36356346009201","0.6531250000000001","0","circle","black","3","2","2","16.692307692307693","[9,16,16,17,17,17,17,17,17,17,17,17,17,17,17,16,17,16,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,18,15,17,16,17,17,17,17,16,17,17,17,17,17,17]","52","568","461","false","20","20","black","1","false","1","1","2194","1234","","d","","","","","","staircase_color"
"","null","fixation","html-keyboard-response","746","572284","0.0-0.0-2.0-4.0-0.0-0.5-0.5-0.5-0.127","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","958","color_formal","rdk","747","573244","0.0-0.0-2.0-4.0-0.0-0.5-0.5-0.5-1.127","k","","true","[""d"",""k""]","k","3000","true","1","100","0","0","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","11.36356346009201","0.6531250000000001","0","circle","black","3","2","2","16.637931034482758","[5,16,16,17,16,17,17,17,17,18,16,17,17,17,17,16,16,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,16,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17]","58","568","461","false","20","20","black","1","false","1","1","2194","1234","","k","","","","","","staircase_color"
"","null","fixation","html-keyboard-response","748","574247","0.0-0.0-2.0-4.0-0.0-0.5-0.5-0.5-0.128","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","886","color_formal","rdk","749","575135","0.0-0.0-2.0-4.0-0.0-0.5-0.5-0.5-1.128","d","","true","[""d"",""k""]","d","3000","true","1","100","0","0","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","11.36356346009201","0.6531250000000001","0","circle","black","3","2","2","16.58490566037736","[7,16,17,16,17,16,17,17,17,17,16,18,15,17,17,17,17,17,17,17,16,16,17,16,17,16,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,16,17,17,17,17,17,17]","53","568","461","false","20","20","black","1","false","1","1","2194","1234","","d","","","","","","staircase_color"
"","null","fixation","html-keyboard-response","750","576137","0.0-0.0-2.0-4.0-0.0-0.5-0.5-0.5-0.129","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","787","color_formal","rdk","751","576926","0.0-0.0-2.0-4.0-0.0-0.5-0.5-0.5-1.129","d","","true","[""d"",""k""]","d","3000","true","1","100","0","0","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","11.36356346009201","0.6531250000000001","0","circle","black","3","2","2","16.416666666666668","[3,12,17,15,18,18,14,17,16,17,17,17,17,17,17,17,17,17,17,16,18,16,17,17,17,17,17,17,17,17,17,16,17,17,17,16,17,17,17,17,16,17,17,16,17,17,17,17]","48","568","461","false","20","20","black","1","false","1","1","2194","1234","","d","","","","","","staircase_color"
"","null","fixation","html-keyboard-response","752","577929","0.0-0.0-2.0-4.0-0.0-0.5-0.5-0.5-0.130","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","789","color_formal","rdk","753","578720","0.0-0.0-2.0-4.0-0.0-0.5-0.5-0.5-1.130","k","","true","[""d"",""k""]","k","3000","true","1","100","0","0","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","11.36356346009201","0.6531250000000001","0","circle","black","3","2","2","16.574468085106382","[7,16,16,16,17,17,17,17,17,17,16,16,17,17,17,17,17,17,16,17,17,17,17,16,17,17,17,17,16,17,17,17,17,17,16,16,17,17,17,17,17,17,17,17,17,17,17]","47","568","461","false","20","20","black","1","false","1","1","2194","1234","","k","","","","","","staircase_color"
"","null","fixation","html-keyboard-response","754","579723","0.0-0.0-2.0-4.0-0.0-0.5-0.5-0.5-0.131","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","983","color_formal","rdk","755","580708","0.0-0.0-2.0-4.0-0.0-0.5-0.5-0.5-1.131","d","","false","[""d"",""k""]","k","3000","true","1","100","0","0","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","11.36356346009201","0.6531250000000001","0","circle","black","3","2","2","16.661016949152543","[14,16,15,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,16,16,17,17,17,16,17,17,17,17,17,17,16,17,17,16,17,16,17,17,17,16,17,16,16,17,16,17,16,17,17,17,16,17,17,17,17,17,16,17]","59","568","461","false","20","20","black","1","false","1","1","2194","1234","","k","","","","","","staircase_color"
"","null","fixation","html-keyboard-response","756","581710","0.0-0.0-2.0-4.0-0.0-0.5-0.5-0.5-0.132","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","1087","color_formal","rdk","757","582798","0.0-0.0-2.0-4.0-0.0-0.5-0.5-0.5-1.132","k","","true","[""d"",""k""]","k","3000","true","1","100","0","0","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","11.36356346009201","0.6531250000000001","0","circle","black","3","2","2","16.630769230769232","[9,16,16,17,17,17,17,17,17,17,17,17,17,17,17,39,16,3,17,13,30,3,21,14,17,12,23,17,17,10,17,16,16,17,17,16,18,16,16,17,17,17,16,17,17,17,16,17,16,17,17,17,17,17,17,16,17,16,17,16,19,15,17,16,17]","65","568","461","false","20","20","black","1","false","1","1","2194","1234","","k","","","","","","staircase_color"
"","null","fixation","html-keyboard-response","758","583801","0.0-0.0-2.0-4.0-0.0-0.5-0.5-0.5-0.133","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","930","color_formal","rdk","759","584733","0.0-0.0-2.0-4.0-0.0-0.5-0.5-0.5-1.133","d","","true","[""d"",""k""]","d","3000","true","1","100","0","0","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","11.36356346009201","0.6531250000000001","0","circle","black","3","2","2","16.818181818181817","[15,21,12,17,16,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,16,17,17,16,17,17,17,16,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17]","55","568","461","false","20","20","black","1","false","1","1","2194","1234","","d","","","","","","staircase_color"
"","null","fixation","html-keyboard-response","760","585737","0.0-0.0-2.0-4.0-0.0-0.5-0.5-0.5-0.134","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","1026","color_formal","rdk","761","586765","0.0-0.0-2.0-4.0-0.0-0.5-0.5-0.5-1.134","k","","true","[""d"",""k""]","k","3000","true","1","100","0","0","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","11.36356346009201","0.6531250000000001","0","circle","black","3","2","2","16.737704918032787","[11,16,17,17,16,17,22,12,17,16,17,17,17,18,16,17,18,16,17,17,17,17,17,17,17,16,17,16,17,17,17,16,17,16,17,17,16,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17]","61","568","461","false","20","20","black","1","false","1","1","2194","1234","","k","","","","","","staircase_color"
"","null","fixation","html-keyboard-response","762","587768","0.0-0.0-2.0-4.0-0.0-0.5-0.5-0.5-0.135","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","742","color_formal","rdk","763","588513","0.0-0.0-2.0-4.0-0.0-0.5-0.5-0.5-1.135","d","","true","[""d"",""k""]","d","3000","true","1","100","0","0","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","11.36356346009201","0.6531250000000001","0","circle","black","3","2","2","16.681818181818183","[19,22,5,15,17,17,17,17,17,17,17,17,17,16,18,16,17,17,16,17,17,17,17,17,16,17,17,17,17,16,17,16,17,17,17,17,16,17,17,17,17,17,16,17]","44","568","461","false","20","20","black","1","false","1","1","2194","1234","","d","","","","","","staircase_color"
"","null","fixation","html-keyboard-response","764","589515","0.0-0.0-2.0-4.0-0.0-0.5-0.5-0.5-0.136","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","918","color_formal","rdk","765","590436","0.0-0.0-2.0-4.0-0.0-0.5-0.5-0.5-1.136","k","","true","[""d"",""k""]","k","3000","true","1","100","0","0","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","11.36356346009201","0.6531250000000001","0","circle","black","3","2","2","16.8","[16,19,18,18,9,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,15,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,16,17,17,16,17,17,17,17,17,17,17,17]","55","568","461","false","20","20","black","1","false","1","1","2194","1234","","k","","","","","","staircase_color"
"","null","fixation","html-keyboard-response","766","591437","0.0-0.0-2.0-4.0-0.0-0.5-0.5-0.5-0.137","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","754","color_formal","rdk","767","592193","0.0-0.0-2.0-4.0-0.0-0.5-0.5-0.5-1.137","d","","false","[""d"",""k""]","k","3000","true","1","100","0","0","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","11.36356346009201","0.6531250000000001","0","circle","black","3","2","2","16.6","[7,17,16,18,16,16,17,17,17,17,17,17,17,16,17,17,17,16,17,16,17,16,17,16,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17]","45","568","461","false","20","20","black","1","false","1","1","2194","1234","","k","","","","","","staircase_color"
"","null","fixation","html-keyboard-response","768","593195","0.0-0.0-2.0-4.0-0.0-0.5-0.5-0.5-0.138","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","956","color_formal","rdk","769","594153","0.0-0.0-2.0-4.0-0.0-0.5-0.5-0.5-1.138","d","","true","[""d"",""k""]","d","3000","true","1","100","0","0","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","11.36356346009201","0.6531250000000001","0","circle","black","3","2","2","16.517241379310345","[2,13,16,17,16,17,17,17,17,17,17,17,16,17,17,17,17,17,16,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,16,16,17,17,17,16,17,17,17,17,17,17,17,17,17,17]","58","568","461","false","20","20","black","1","false","1","1","2194","1234","","d","","","","","","staircase_color"
"","null","fixation","html-keyboard-response","770","595155","0.0-0.0-2.0-4.0-0.0-0.5-0.5-0.5-0.139","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","861","color_formal","rdk","771","596018","0.0-0.0-2.0-4.0-0.0-0.5-0.5-0.5-1.139","d","","true","[""d"",""k""]","d","3000","true","1","100","0","0","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","11.36356346009201","0.6531250000000001","0","circle","black","3","2","2","16.576923076923077","[5,17,18,14,17,17,16,17,17,17,16,17,17,17,17,18,15,17,17,16,17,17,24,10,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,16,18,16,17,16,17,17,17,17,16]","52","568","461","false","20","20","black","1","false","1","1","2194","1234","","d","","","","","","staircase_color"
