"success","rt","part","trial_type","trial_index","time_elapsed","internal_node_id","response","stimulus","correct","choices","correct_choice","trial_duration","response_ends_trial","number_of_apertures","number_of_dots","coherent_direction","coherence","opposite_coherence","dot_radius","dot_side_length","dot_life","move_distance","aperture_width","aperture_height","dot_color","dot_color_final","color_change_delay","target_color_proportion","motion_change_delay","dot_shape","background_color","RDK_type","aperture_type","reinsert_type","frame_rate","frame_rate_array","number_of_frames","aperture_center_x","aperture_center_y","fixation_cross","fixation_cross_width","fixation_cross_height","fixation_cross_color","fixation_cross_thickness","border","border_thickness","border_color","canvas_width","canvas_height","task","correct_responce","revs","correctNum","totalTrials","proportionColor","proportionMotion","data_label"
"","1248","motion_pract","rdk","10","81934","0.0-0.0-2.0-1.0-0.0-0.0-0.0-1.2","arrowright","","true","[""ArrowLeft"",""ArrowRight""]","ArrowRight","3000","true","1","100","0","0.24","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""white""]","0","0","8.30724145902618","circle","black","3","2","2","16.746666666666666","[13,17,17,16,18,15,18,16,18,17,16,17,16,17,17,16,18,16,17,17,17,17,17,17,17,17,17,16,17,17,16,17,16,17,17,16,18,16,18,17,16,17,16,16,18,17,16,18,16,18,17,15,18,17,17,17,17,16,17,17,18,16,17,17,17,16,17,16,17,17,17,17,17,17,15]","75","716","358.5","false","20","20","black","1","false","1","1","1440","900","rdk","ArrowRight","","","","0.6","0.24",""
"","null","","html-keyboard-response","11","82435","0.0-0.0-2.0-1.0-0.0-0.0-0.0-2.2","null","<p style='font-size: 60px; color: green'>正确!</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","null","fixation","html-keyboard-response","12","82938","0.0-0.0-2.0-1.0-0.0-0.0-0.0-0.3","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","1096","motion_pract","rdk","13","84036","0.0-0.0-2.0-1.0-0.0-0.0-0.0-1.3","arrowleft","","true","[""ArrowLeft"",""ArrowRight""]","ArrowLeft","3000","true","1","100","180","0.24","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""white""]","0","0","8.30724145902618","circle","black","3","2","2","16.651515151515152","[7,16,17,18,17,16,17,16,17,17,17,16,17,17,17,17,17,17,16,17,17,17,16,16,17,17,17,17,17,17,17,16,18,16,17,17,16,16,17,17,16,17,16,17,17,17,16,17,18,17,17,16,18,17,16,17,17,17,17,17,18,16,17,16,17,17]","66","716","358.5","false","20","20","black","1","false","1","1","1440","900","rdk","ArrowLeft","","","","0.6","0.24",""
"","null","","html-keyboard-response","14","84538","0.0-0.0-2.0-1.0-0.0-0.0-0.0-2.3","null","<p style='font-size: 60px; color: green'>正确!</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","null","fixation","html-keyboard-response","15","85041","0.0-0.0-2.0-1.0-0.0-0.0-0.0-0.4","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","1783","motion_pract","rdk","16","86825","0.0-0.0-2.0-1.0-0.0-0.0-0.0-1.4","arrowleft","","true","[""ArrowLeft"",""ArrowRight""]","ArrowLeft","3000","true","1","100","180","0.22","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""white""]","0","0","8.30724145902618","circle","black","3","2","2","16.77358490566038","[20,18,17,16,18,17,17,16,16,18,15,17,17,17,17,16,17,17,17,17,17,16,17,17,17,16,16,18,17,16,17,17,16,17,17,17,17,16,16,18,16,17,17,17,17,16,18,16,16,16,18,17,17,17,17,16,17,17,16,19,16,17,17,16,17,16,17,17,17,17,17,16,17,16,17,17,17,17,17,17,15,17,17,17,17,16,17,16,17,16,16,17,17,17,17,17,16,16,17,16,18,16,17,16,16,17]","106","716","358.5","false","20","20","black","1","false","1","1","1440","900","rdk","ArrowLeft","","","","0.6","0.22",""
"","null","","html-keyboard-response","17","87327","0.0-0.0-2.0-1.0-0.0-0.0-0.0-2.4","null","<p style='font-size: 60px; color: green'>正确!</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","null","fixation","html-keyboard-response","18","87829","0.0-0.0-2.0-1.0-0.0-0.0-0.0-0.5","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","809","motion_pract","rdk","19","88640","0.0-0.0-2.0-1.0-0.0-0.0-0.0-1.5","arrowright","","true","[""ArrowLeft"",""ArrowRight""]","ArrowRight","3000","true","1","100","0","0.22","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""white""]","0","0","8.30724145902618","circle","black","3","2","2","16.791666666666668","[12,18,17,15,17,17,17,18,17,17,17,17,15,17,18,16,17,17,17,17,17,17,17,17,17,18,16,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,16,17,16,18,17,16]","48","716","358.5","false","20","20","black","1","false","1","1","1440","900","rdk","ArrowRight","","","","0.6","0.22",""
"","null","","html-keyboard-response","20","89142","0.0-0.0-2.0-1.0-0.0-0.0-0.0-2.5","null","<p style='font-size: 60px; color: green'>正确!</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","null","fixation","html-keyboard-response","21","89644","0.0-0.0-2.0-1.0-0.0-0.0-0.0-0.6","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","815","motion_pract","rdk","22","90460","0.0-0.0-2.0-1.0-0.0-0.0-0.0-1.6","arrowright","","true","[""ArrowLeft"",""ArrowRight""]","ArrowRight","3000","true","1","100","0","0.22","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""white""]","0","0","8.30724145902618","circle","black","3","2","2","16.75","[15,16,18,15,18,17,17,16,17,17,17,16,17,17,16,18,15,17,17,17,16,18,17,16,18,17,15,18,17,17,17,16,17,16,17,16,17,17,17,17,17,16,17,17,17,17,16,18]","48","716","358.5","false","20","20","black","1","false","1","1","1440","900","rdk","ArrowRight","","","","0.6","0.22",""
"","null","","html-keyboard-response","23","90962","0.0-0.0-2.0-1.0-0.0-0.0-0.0-2.6","null","<p style='font-size: 60px; color: green'>正确!</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","null","fixation","html-keyboard-response","24","91464","0.0-0.0-2.0-1.0-0.0-0.0-0.0-0.7","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","1083","motion_pract","rdk","25","92549","0.0-0.0-2.0-1.0-0.0-0.0-0.0-1.7","arrowleft","","true","[""ArrowLeft"",""ArrowRight""]","ArrowLeft","3000","true","1","100","180","0.22","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""white""]","0","0","8.30724145902618","circle","black","3","2","2","16.753846153846155","[9,18,17,17,16,16,18,16,18,17,15,18,17,17,17,15,17,17,17,16,18,17,16,17,17,17,15,17,17,17,17,16,18,16,17,18,15,18,17,16,18,17,17,16,18,17,17,17,17,17,17,16,18,17,17,17,17,17,17,16,18,16,17,17,17]","65","716","358.5","false","20","20","black","1","false","1","1","1440","900","rdk","ArrowLeft","","","","0.6","0.22",""
"","null","","html-keyboard-response","26","93050","0.0-0.0-2.0-1.0-0.0-0.0-0.0-2.7","null","<p style='font-size: 60px; color: green'>正确!</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","null","fixation","html-keyboard-response","27","93553","0.0-0.0-2.0-1.0-0.0-0.0-0.0-0.8","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","838","motion_pract","rdk","28","94392","0.0-0.0-2.0-1.0-0.0-0.0-0.0-1.8","arrowleft","","true","[""ArrowLeft"",""ArrowRight""]","ArrowLeft","3000","true","1","100","180","0.2","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""white""]","0","0","8.30724145902618","circle","black","3","2","2","16.918367346938776","[20,17,18,17,16,17,18,15,18,16,17,17,16,18,17,16,17,17,17,17,17,17,16,15,18,17,16,17,17,17,17,17,17,17,16,17,17,17,17,17,16,18,16,17,16,18,17,16,18]","49","716","358.5","false","20","20","black","1","false","1","1","1440","900","rdk","ArrowLeft","","","","0.6","0.2",""
"","null","","html-keyboard-response","29","94893","0.0-0.0-2.0-1.0-0.0-0.0-0.0-2.8","null","<p style='font-size: 60px; color: green'>正确!</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","null","fixation","html-keyboard-response","30","95396","0.0-0.0-2.0-1.0-0.0-0.0-0.0-0.9","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","1260","motion_pract","rdk","31","96658","0.0-0.0-2.0-1.0-0.0-0.0-0.0-1.9","arrowleft","","true","[""ArrowLeft"",""ArrowRight""]","ArrowLeft","3000","true","1","100","180","0.2","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""white""]","0","0","8.30724145902618","circle","black","3","2","2","16.657894736842106","[9,16,16,17,17,16,17,18,16,16,17,17,17,17,17,16,17,16,17,17,17,17,16,18,16,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,16,17,16,18,16,16,17,17,16,18,16,17,16,18,16,17,17,16,18,18,16,17,15,17,17,17,17,16,16,18,15,17,18,17,16]","76","716","358.5","false","20","20","black","1","false","1","1","1440","900","rdk","ArrowLeft","","","","0.6","0.2",""
"","null","","html-keyboard-response","32","97159","0.0-0.0-2.0-1.0-0.0-0.0-0.0-2.9","null","<p style='font-size: 60px; color: green'>正确!</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","null","fixation","html-keyboard-response","33","97660","0.0-0.0-2.0-1.0-0.0-0.0-0.0-0.10","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","758","motion_pract","rdk","34","98420","0.0-0.0-2.0-1.0-0.0-0.0-0.0-1.10","arrowright","","true","[""ArrowLeft"",""ArrowRight""]","ArrowRight","3000","true","1","100","0","0.2","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""white""]","0","0","8.30724145902618","circle","black","3","2","2","16.666666666666668","[10,16,18,16,17,17,17,16,18,17,17,16,17,17,17,17,17,15,17,18,17,17,15,18,17,17,16,16,18,17,16,18,17,16,17,17,16,18,16,17,16,17,17,17,17]","45","716","358.5","false","20","20","black","1","false","1","1","1440","900","rdk","ArrowRight","","","","0.6","0.2",""
"","null","","html-keyboard-response","35","98922","0.0-0.0-2.0-1.0-0.0-0.0-0.0-2.10","null","<p style='font-size: 60px; color: green'>正确!</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","null","fixation","html-keyboard-response","36","99423","0.0-0.0-2.0-1.0-0.0-0.0-0.0-0.11","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","693","motion_pract","rdk","37","100117","0.0-0.0-2.0-1.0-0.0-0.0-0.0-1.11","arrowright","","true","[""ArrowLeft"",""ArrowRight""]","ArrowRight","3000","true","1","100","0","0.2","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""white""]","0","0","8.30724145902618","circle","black","3","2","2","16.73170731707317","[12,18,17,17,16,16,16,17,17,16,18,15,18,17,17,17,17,17,17,15,18,17,16,17,17,17,17,16,18,17,16,18,17,17,15,18,17,17,17,17,17]","41","716","358.5","false","20","20","black","1","false","1","1","1440","900","rdk","ArrowRight","","","","0.6","0.2",""
"","null","","html-keyboard-response","38","100619","0.0-0.0-2.0-1.0-0.0-0.0-0.0-2.11","null","<p style='font-size: 60px; color: green'>正确!</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","null","fixation","html-keyboard-response","39","101121","0.0-0.0-2.0-1.0-0.0-0.0-0.0-0.12","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","926","motion_pract","rdk","40","102048","0.0-0.0-2.0-1.0-0.0-0.0-0.0-1.12","arrowright","","false","[""ArrowLeft"",""ArrowRight""]","ArrowLeft","3000","true","1","100","180","0.18000000000000002","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""white""]","0","0","8.30724145902618","circle","black","3","2","2","16.69090909090909","[13,16,18,17,17,17,17,16,17,17,16,18,15,18,16,18,15,16,17,18,16,17,17,17,16,18,17,17,16,17,18,16,17,17,17,15,18,15,18,16,17,17,17,15,18,17,16,16,17,16,18,16,18,17,16]","55","716","358.5","false","20","20","black","1","false","1","1","1440","900","rdk","ArrowLeft","","","","0.6","0.18000000000000002",""
"","null","","html-keyboard-response","41","102550","0.0-0.0-2.0-1.0-0.0-0.0-0.0-2.12","null","<p style='font-size: 60px; color: red'>错误!</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","null","fixation","html-keyboard-response","42","103053","0.0-0.0-2.0-1.0-0.0-0.0-0.0-0.13","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","643","motion_pract","rdk","43","103696","0.0-0.0-2.0-1.0-0.0-0.0-0.0-1.13","arrowright","","true","[""ArrowLeft"",""ArrowRight""]","ArrowRight","3000","true","1","100","0","0.2","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""white""]","0","0","8.30724145902618","circle","black","3","2","2","16.763157894736842","[14,18,17,16,18,15,18,17,15,18,17,16,18,16,18,16,17,17,17,17,15,17,17,16,18,17,17,17,17,17,16,17,17,16,18,17,17,16]","38","716","358.5","false","20","20","black","1","false","1","1","1440","900","rdk","ArrowRight","","","","0.6","0.2",""
"","null","","html-keyboard-response","44","104198","0.0-0.0-2.0-1.0-0.0-0.0-0.0-2.13","null","<p style='font-size: 60px; color: green'>正确!</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","null","fixation","html-keyboard-response","45","104700","0.0-0.0-2.0-1.0-0.0-0.0-0.0-0.14","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","948","motion_pract","rdk","46","105649","0.0-0.0-2.0-1.0-0.0-0.0-0.0-1.14","arrowleft","","true","[""ArrowLeft"",""ArrowRight""]","ArrowLeft","3000","true","1","100","180","0.2","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""white""]","0","0","8.30724145902618","circle","black","3","2","2","16.763636363636362","[16,17,16,18,16,18,15,18,16,17,17,17,17,15,17,17,17,17,17,17,16,17,17,16,17,16,18,17,17,17,16,17,16,17,17,17,15,18,17,16,17,17,16,18,17,17,15,18,17,17,17,17,17,16,17]","55","716","358.5","false","20","20","black","1","false","1","1","1440","900","rdk","ArrowLeft","","","","0.6","0.2",""
"","null","","html-keyboard-response","47","106151","0.0-0.0-2.0-1.0-0.0-0.0-0.0-2.14","null","<p style='font-size: 60px; color: green'>正确!</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","null","fixation","html-keyboard-response","48","106652","0.0-0.0-2.0-1.0-0.0-0.0-0.0-0.15","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","913","motion_pract","rdk","49","107566","0.0-0.0-2.0-1.0-0.0-0.0-0.0-1.15","arrowright","","true","[""ArrowLeft"",""ArrowRight""]","ArrowRight","3000","true","1","100","0","0.2","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""white""]","0","0","8.30724145902618","circle","black","3","2","2","16.74074074074074","[13,18,15,18,16,17,17,17,16,18,16,16,17,17,17,16,18,15,18,17,17,17,17,17,16,17,18,17,16,16,17,17,17,17,17,17,17,17,18,14,18,17,17,17,17,16,17,17,15,18,17,17,16,17]","54","716","358.5","false","20","20","black","1","false","1","1","1440","900","rdk","ArrowRight","","","","0.6","0.2",""
"","null","","html-keyboard-response","50","108068","0.0-0.0-2.0-1.0-0.0-0.0-0.0-2.15","null","<p style='font-size: 60px; color: green'>正确!</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","null","fixation","html-keyboard-response","51","108570","0.0-0.0-2.0-1.0-0.0-0.0-0.0-0.16","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","899","motion_pract","rdk","52","109471","0.0-0.0-2.0-1.0-0.0-0.0-0.0-1.16","arrowright","","true","[""ArrowLeft"",""ArrowRight""]","ArrowRight","3000","true","1","100","0","0.2","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""white""]","0","0","8.30724145902618","circle","black","3","2","2","16.574074074074073","[8,18,16,17,17,16,18,17,16,17,17,16,17,17,16,18,17,17,17,17,17,16,17,16,16,18,16,17,16,18,15,18,17,17,16,16,17,17,17,16,17,16,18,16,18,16,17,16,16,18,15,17,17,16]","54","716","358.5","false","20","20","black","1","false","1","1","1440","900","rdk","ArrowRight","","","","0.6","0.2",""
"","null","","html-keyboard-response","53","109973","0.0-0.0-2.0-1.0-0.0-0.0-0.0-2.16","null","<p style='font-size: 60px; color: green'>正确!</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","null","fixation","html-keyboard-response","54","110476","0.0-0.0-2.0-1.0-0.0-0.0-0.0-0.17","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","1305","motion_pract","rdk","55","111782","0.0-0.0-2.0-1.0-0.0-0.0-0.0-1.17","arrowleft","","true","[""ArrowLeft"",""ArrowRight""]","ArrowLeft","3000","true","1","100","180","0.18000000000000002","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""white""]","0","0","8.30724145902618","circle","black","3","2","2","16.76923076923077","[19,17,17,17,17,16,17,18,14,18,17,17,15,18,16,17,17,17,16,17,16,18,16,18,17,16,17,18,15,18,17,15,18,15,18,16,17,17,15,17,18,17,16,18,16,17,17,16,18,16,17,16,18,15,18,17,16,17,15,19,16,16,17,16,17,15,17,18,17,17,17,17,16,17,15,18,17,17]","78","716","358.5","false","20","20","black","1","false","1","1","1440","900","rdk","ArrowLeft","","","","0.6","0.18000000000000002",""
"","null","","html-keyboard-response","56","112284","0.0-0.0-2.0-1.0-0.0-0.0-0.0-2.17","null","<p style='font-size: 60px; color: green'>正确!</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","null","fixation","html-keyboard-response","57","112786","0.0-0.0-2.0-1.0-0.0-0.0-0.0-0.18","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","1090","motion_pract","rdk","58","113878","0.0-0.0-2.0-1.0-0.0-0.0-0.0-1.18","arrowleft","","true","[""ArrowLeft"",""ArrowRight""]","ArrowLeft","3000","true","1","100","180","0.18000000000000002","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""white""]","0","0","8.30724145902618","circle","black","3","2","2","16.890625","[24,17,17,15,18,17,17,17,16,16,17,17,15,18,16,17,16,18,17,15,17,17,17,17,17,17,17,17,17,16,17,17,17,17,16,17,18,17,17,17,17,16,17,16,17,18,17,16,17,17,16,17,16,17,17,16,16,17,16,19,16,17,17,17]","64","716","358.5","false","20","20","black","1","false","1","1","1440","900","rdk","ArrowLeft","","","","0.6","0.18000000000000002",""
"","null","","html-keyboard-response","59","114379","0.0-0.0-2.0-1.0-0.0-0.0-0.0-2.18","null","<p style='font-size: 60px; color: green'>正确!</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","null","fixation","html-keyboard-response","60","114881","0.0-0.0-2.0-1.0-0.0-0.0-0.0-0.19","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","951","motion_pract","rdk","61","115834","0.0-0.0-2.0-1.0-0.0-0.0-0.0-1.19","arrowright","","true","[""ArrowLeft"",""ArrowRight""]","ArrowRight","3000","true","1","100","0","0.18000000000000002","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""white""]","0","0","8.30724145902618","circle","black","3","2","2","16.719298245614034","[10,18,16,18,16,17,17,17,17,16,16,18,17,16,16,18,17,17,17,16,17,17,17,16,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,15,18,17,17,17,17,17,17,16,17,18,16,16,18,16,16,17,17]","57","716","358.5","false","20","20","black","1","false","1","1","1440","900","rdk","ArrowRight","","","","0.6","0.18000000000000002",""
