"subj_idx","Sex","Age","Handedness","Color_blindness","part","rt","response","correct","coherent_direction","coherence","isMatch","association","difficulty","dot_color_final","target_color_proportion"
3,"女",20,"右","都不是","match_RDK","2161","f","true",180,0.03,"match","other",4,"[""white""]",0
3,"女",20,"右","都不是","match_RDK","2880","j","true",0,0.03,"mismatch","self",4,"[""white""]",0
3,"女",20,"右","都不是","match_RDK","1926","f","true",0,0.08,"match","self",2,"[""white""]",0
3,"女",20,"右","都不是","match_RDK","2565","j","false",0,0.03,"match","self",4,"[""white""]",0
3,"女",20,"右","都不是","match_RDK","1612","j","true",0,0.08,"mismatch","self",3,"[""white""]",0
3,"女",20,"右","都不是","match_RDK","-1","","false",180,0.03,"mismatch","other",4,"[""white""]",0
3,"女",20,"右","都不是","match_RDK","2407","f","false",180,0.08,"mismatch","other",2,"[""white""]",0
3,"女",20,"右","都不是","match_RDK","1585","f","true",180,0.08,"match","other",2,"[""white""]",0
3,"女",20,"右","都不是","match_RDK","2670","f","true",180,0.12,"match","other",1,"[""white""]",0
3,"女",20,"右","都不是","match_RDK","2906","j","true",180,0.08,"mismatch","other",3,"[""white""]",0
3,"女",20,"右","都不是","match_RDK","2260","j","false",0,0.08,"match","self",3,"[""white""]",0
3,"女",20,"右","都不是","match_RDK","2681","j","true",0,0.12,"mismatch","self",1,"[""white""]",0
3,"女",20,"右","都不是","match_RDK","1439","j","true",180,0.12,"mismatch","other",1,"[""white""]",0
3,"女",20,"右","都不是","match_RDK","2451","j","false",180,0.08,"match","other",3,"[""white""]",0
3,"女",20,"右","都不是","match_RDK","1279","f","true",0,0.12,"match","self",1,"[""white""]",0
3,"女",20,"右","都不是","match_RDK","1945","j","true",0,0.08,"mismatch","self",2,"[""white""]",0
3,"女",20,"右","都不是","match_RDK","1747","j","true",180,0.03,"mismatch","other",4,"[""white""]",0
3,"女",20,"右","都不是","match_RDK","-1","","false",0,0.03,"mismatch","self",4,"[""white""]",0
3,"女",20,"右","都不是","match_RDK","2181","f","true",180,0.03,"match","other",4,"[""white""]",0
3,"女",20,"右","都不是","match_RDK","1149","f","true",180,0.12,"match","other",1,"[""white""]",0
3,"女",20,"右","都不是","match_RDK","1987","f","false",180,0.08,"mismatch","other",3,"[""white""]",0
3,"女",20,"右","都不是","match_RDK","1143","f","true",0,0.12,"match","self",1,"[""white""]",0
3,"女",20,"右","都不是","match_RDK","1061","f","true",0,0.08,"match","self",2,"[""white""]",0
3,"女",20,"右","都不是","match_RDK","1408","f","false",0,0.08,"mismatch","self",2,"[""white""]",0
3,"女",20,"右","都不是","match_RDK","2382","f","true",180,0.08,"match","other",2,"[""white""]",0
3,"女",20,"右","都不是","match_RDK","2124","j","false",180,0.08,"match","other",3,"[""white""]",0
3,"女",20,"右","都不是","match_RDK","1771","f","true",0,0.03,"match","self",4,"[""white""]",0
3,"女",20,"右","都不是","match_RDK","1001","f","true",0,0.08,"match","self",3,"[""white""]",0
3,"女",20,"右","都不是","match_RDK","1652","f","false",180,0.08,"mismatch","other",2,"[""white""]",0
3,"女",20,"右","都不是","match_RDK","1351","j","true",0,0.08,"mismatch","self",3,"[""white""]",0
3,"女",20,"右","都不是","match_RDK","955","f","false",180,0.12,"mismatch","other",1,"[""white""]",0
3,"女",20,"右","都不是","match_RDK","1000","j","true",0,0.12,"mismatch","self",1,"[""white""]",0
3,"女",20,"右","都不是","match_RDK","1695","f","true",0,0.03,"match","self",4,"[""white""]",0
3,"女",20,"右","都不是","match_RDK","1892","f","true",0,0.08,"match","self",2,"[""white""]",0
3,"女",20,"右","都不是","match_RDK","1741","f","true",0,0.08,"match","self",3,"[""white""]",0
3,"女",20,"右","都不是","match_RDK","1367","j","true",180,0.12,"mismatch","other",1,"[""white""]",0
3,"女",20,"右","都不是","match_RDK","1723","f","false",0,0.03,"mismatch","self",4,"[""white""]",0
3,"女",20,"右","都不是","match_RDK","1293","j","true",180,0.08,"mismatch","other",3,"[""white""]",0
3,"女",20,"右","都不是","match_RDK","1108","j","false",0,0.12,"match","self",1,"[""white""]",0
3,"女",20,"右","都不是","match_RDK","-1","","false",0,0.08,"mismatch","self",3,"[""white""]",0
3,"女",20,"右","都不是","match_RDK","1378","j","true",0,0.12,"mismatch","self",1,"[""white""]",0
