"subj_idx","Sex","Age","Handedness","Color_blindness","part","rt","response","correct","coherent_direction","coherence","isMatch","association","difficulty","dot_color_final","target_color_proportion"
4,"女",23,"右","都不是","match_RDK","2383","f","true",180,0.07,"match","self",3,"[""white""]",0
4,"女",23,"右","都不是","match_RDK","1389","j","true",180,0.12,"mismatch","self",1,"[""white""]",0
4,"女",23,"右","都不是","match_RDK","1489","j","true",0,0.09,"mismatch","other",2,"[""white""]",0
4,"女",23,"右","都不是","match_RDK","1708","f","true",0,0.12,"match","other",1,"[""white""]",0
4,"女",23,"右","都不是","match_RDK","2515","f","false",0,0.07,"mismatch","other",3,"[""white""]",0
4,"女",23,"右","都不是","match_RDK","2522","j","true",0,0.03,"mismatch","other",4,"[""white""]",0
4,"女",23,"右","都不是","match_RDK","2522","f","true",0,0.09,"match","other",2,"[""white""]",0
4,"女",23,"右","都不是","match_RDK","1294","f","true",180,0.12,"match","self",1,"[""white""]",0
4,"女",23,"右","都不是","match_RDK","-1","","false",0,0.03,"match","other",4,"[""white""]",0
4,"女",23,"右","都不是","match_RDK","1793","f","false",180,0.07,"mismatch","self",3,"[""white""]",0
4,"女",23,"右","都不是","match_RDK","1409","f","true",180,0.03,"match","self",4,"[""white""]",0
4,"女",23,"右","都不是","match_RDK","1927","j","true",0,0.12,"mismatch","other",1,"[""white""]",0
4,"女",23,"右","都不是","match_RDK","-1","","false",180,0.03,"mismatch","self",4,"[""white""]",0
4,"女",23,"右","都不是","match_RDK","1880","f","true",180,0.09,"match","self",2,"[""white""]",0
4,"女",23,"右","都不是","match_RDK","2559","f","true",0,0.07,"match","other",3,"[""white""]",0
4,"女",23,"右","都不是","match_RDK","2270","j","true",180,0.09,"mismatch","self",2,"[""white""]",0
4,"女",23,"右","都不是","match_RDK","2426","f","true",0,0.03,"match","other",4,"[""white""]",0
4,"女",23,"右","都不是","match_RDK","2166","j","false",180,0.03,"match","self",4,"[""white""]",0
4,"女",23,"右","都不是","match_RDK","2850","j","true",0,0.03,"mismatch","other",4,"[""white""]",0
4,"女",23,"右","都不是","match_RDK","2733","j","false",180,0.09,"match","self",2,"[""white""]",0
4,"女",23,"右","都不是","match_RDK","2118","f","false",0,0.12,"mismatch","other",1,"[""white""]",0
4,"女",23,"右","都不是","match_RDK","2859","f","true",0,0.09,"match","other",2,"[""white""]",0
4,"女",23,"右","都不是","match_RDK","1539","j","true",0,0.07,"mismatch","other",3,"[""white""]",0
4,"女",23,"右","都不是","match_RDK","1255","f","true",0,0.12,"match","other",1,"[""white""]",0
4,"女",23,"右","都不是","match_RDK","1617","f","true",180,0.12,"match","self",1,"[""white""]",0
4,"女",23,"右","都不是","match_RDK","1932","j","false",0,0.07,"match","other",3,"[""white""]",0
4,"女",23,"右","都不是","match_RDK","2166","f","false",180,0.03,"mismatch","self",4,"[""white""]",0
4,"女",23,"右","都不是","match_RDK","1334","j","true",180,0.12,"mismatch","self",1,"[""white""]",0
4,"女",23,"右","都不是","match_RDK","1389","f","true",180,0.07,"match","self",3,"[""white""]",0
4,"女",23,"右","都不是","match_RDK","1724","j","true",0,0.09,"mismatch","other",2,"[""white""]",0
4,"女",23,"右","都不是","match_RDK","1877","j","true",180,0.09,"mismatch","self",2,"[""white""]",0
4,"女",23,"右","都不是","match_RDK","1367","j","true",180,0.07,"mismatch","self",3,"[""white""]",0
4,"女",23,"右","都不是","match_RDK","1518","f","true",180,0.12,"match","self",1,"[""white""]",0
4,"女",23,"右","都不是","match_RDK","1602","f","true",0,0.03,"match","other",4,"[""white""]",0
4,"女",23,"右","都不是","match_RDK","2535","j","true",0,0.03,"mismatch","other",4,"[""white""]",0
4,"女",23,"右","都不是","match_RDK","2129","j","true",180,0.12,"mismatch","self",1,"[""white""]",0
4,"女",23,"右","都不是","match_RDK","1991","f","true",0,0.09,"match","other",2,"[""white""]",0
