"subj_idx","Sex","Age","Handedness","Color_blindness","part","rt","response","correct","coherent_direction","coherence","isMatch","association","difficulty","dot_color_final","target_color_proportion"
5,"女",23,"右","都不是","match_RDK","2251","j","true",0,0.11,"mismatch","self",1,"[""white""]",0
5,"女",23,"右","都不是","match_RDK","-1","","false",180,0.03,"match","other",4,"[""white""]",0
5,"女",23,"右","都不是","match_RDK","1621","j","false",180,0.11,"match","other",1,"[""white""]",0
5,"女",23,"右","都不是","match_RDK","-1","","false",180,0.03,"mismatch","other",3,"[""white""]",0
5,"女",23,"右","都不是","match_RDK","1703","j","true",180,0.08,"mismatch","other",2,"[""white""]",0
5,"女",23,"右","都不是","match_RDK","2194","f","true",0,0.08,"match","self",2,"[""white""]",0
5,"女",23,"右","都不是","match_RDK","-1","","false",180,0.08,"match","other",2,"[""white""]",0
5,"女",23,"右","都不是","match_RDK","1917","j","true",180,0.11,"mismatch","other",1,"[""white""]",0
5,"女",23,"右","都不是","match_RDK","2656","f","false",0,0.03,"mismatch","self",4,"[""white""]",0
5,"女",23,"右","都不是","match_RDK","1874","f","true",0,0.11,"match","self",1,"[""white""]",0
5,"女",23,"右","都不是","match_RDK","2535","f","true",180,0.03,"match","other",3,"[""white""]",0
5,"女",23,"右","都不是","match_RDK","2752","f","false",180,0.03,"mismatch","other",4,"[""white""]",0
5,"女",23,"右","都不是","match_RDK","-1","","false",0,0.03,"match","self",3,"[""white""]",0
5,"女",23,"右","都不是","match_RDK","2741","j","false",0,0.03,"match","self",4,"[""white""]",0
5,"女",23,"右","都不是","match_RDK","-1","","false",0,0.03,"mismatch","self",3,"[""white""]",0
5,"女",23,"右","都不是","match_RDK","1884","j","true",0,0.08,"mismatch","self",2,"[""white""]",0
5,"女",23,"右","都不是","match_RDK","2894","j","true",180,0.03,"mismatch","other",3,"[""white""]",0
5,"女",23,"右","都不是","match_RDK","2937","j","false",180,0.03,"match","other",4,"[""white""]",0
5,"女",23,"右","都不是","match_RDK","2355","f","false",0,0.11,"mismatch","self",1,"[""white""]",0
5,"女",23,"右","都不是","match_RDK","-1","","false",0,0.03,"match","self",4,"[""white""]",0
5,"女",23,"右","都不是","match_RDK","1992","j","true",180,0.08,"mismatch","other",2,"[""white""]",0
5,"女",23,"右","都不是","match_RDK","2249","f","false",180,0.03,"mismatch","other",4,"[""white""]",0
5,"女",23,"右","都不是","match_RDK","1564","f","true",0,0.08,"match","self",2,"[""white""]",0
5,"女",23,"右","都不是","match_RDK","2569","j","false",0,0.03,"match","self",3,"[""white""]",0
5,"女",23,"右","都不是","match_RDK","1842","f","true",180,0.03,"match","other",3,"[""white""]",0
5,"女",23,"右","都不是","match_RDK","1205","f","true",0,0.11,"match","self",1,"[""white""]",0
5,"女",23,"右","都不是","match_RDK","2499","f","false",0,0.03,"mismatch","self",3,"[""white""]",0
5,"女",23,"右","都不是","match_RDK","1742","f","true",180,0.08,"match","other",2,"[""white""]",0
5,"女",23,"右","都不是","match_RDK","1415","f","true",180,0.11,"match","other",1,"[""white""]",0
5,"女",23,"右","都不是","match_RDK","-1","","false",0,0.03,"mismatch","self",4,"[""white""]",0
5,"女",23,"右","都不是","match_RDK","2211","j","true",180,0.11,"mismatch","other",1,"[""white""]",0
5,"女",23,"右","都不是","match_RDK","1544","j","true",0,0.08,"mismatch","self",2,"[""white""]",0
5,"女",23,"右","都不是","match_RDK","2697","j","true",180,0.03,"mismatch","other",4,"[""white""]",0
5,"女",23,"右","都不是","match_RDK","2699","f","false",180,0.08,"mismatch","other",2,"[""white""]",0
5,"女",23,"右","都不是","match_RDK","1660","j","true",0,0.08,"mismatch","self",2,"[""white""]",0
5,"女",23,"右","都不是","match_RDK","2234","f","true",180,0.11,"match","other",1,"[""white""]",0
5,"女",23,"右","都不是","match_RDK","2188","j","true",0,0.11,"mismatch","self",1,"[""white""]",0
5,"女",23,"右","都不是","match_RDK","1123","f","true",180,0.08,"match","other",2,"[""white""]",0
5,"女",23,"右","都不是","match_RDK","1045","j","true",180,0.11,"mismatch","other",1,"[""white""]",0
5,"女",23,"右","都不是","match_RDK","2857","f","true",0,0.03,"match","self",3,"[""white""]",0
5,"女",23,"右","都不是","match_RDK","2758","j","true",180,0.03,"mismatch","other",3,"[""white""]",0
5,"女",23,"右","都不是","match_RDK","2133","j","true",0,0.03,"mismatch","self",4,"[""white""]",0
5,"女",23,"右","都不是","match_RDK","1679","f","true",0,0.03,"match","self",4,"[""white""]",0
5,"女",23,"右","都不是","match_RDK","2810","f","true",180,0.03,"match","other",4,"[""white""]",0
5,"女",23,"右","都不是","match_RDK","1767","f","true",0,0.08,"match","self",2,"[""white""]",0
5,"女",23,"右","都不是","match_RDK","1776","f","true",180,0.03,"match","other",3,"[""white""]",0
5,"女",23,"右","都不是","match_RDK","1432","j","true",0,0.03,"mismatch","self",3,"[""white""]",0
5,"女",23,"右","都不是","match_RDK","1133","f","true",0,0.11,"match","self",1,"[""white""]",0
5,"女",23,"右","都不是","match_RDK","2760","f","true",180,0.03,"match","other",4,"[""white""]",0
5,"女",23,"右","都不是","match_RDK","2710","f","true",0,0.03,"match","self",3,"[""white""]",0
5,"女",23,"右","都不是","match_RDK","2233","j","true",180,0.08,"mismatch","other",2,"[""white""]",0
5,"女",23,"右","都不是","match_RDK","-1","","false",180,0.03,"mismatch","other",3,"[""white""]",0
