"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","part","response","stimulus","correct","choices","correct_choice","trial_duration","response_ends_trial","number_of_apertures","number_of_dots","coherent_direction","coherence","opposite_coherence","dot_radius","dot_side_length","dot_life","move_distance","aperture_width","aperture_height","dot_color","dot_color_final","color_change_delay","target_color_proportion","motion_change_delay","dot_shape","background_color","RDK_type","aperture_type","reinsert_type","frame_rate","frame_rate_array","number_of_frames","aperture_center_x","aperture_center_y","fixation_cross","fixation_cross_width","fixation_cross_height","fixation_cross_color","fixation_cross_thickness","border","border_thickness","border_color","canvas_width","canvas_height","correct_response","data_label","task","difficulty","isMatch","association"
"","","","","","html-keyboard-response","174","494978","0.0-5.0-1.0-1.0-0.0-2.0-0.0-0.0-2.6","null","","null","<p style='font-size: 60px; color: green'>正确!</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","175","495995","0.0-5.0-1.0-1.0-0.0-2.0-0.0-0.0-0.7","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","176","497216","0.0-5.0-1.0-1.0-0.0-2.0-0.0-0.0-1.7","719","color_test","k","","true","[""d"",""k""]","k","3000","true","1","100","0","0","0","5.7","1","-1","3","550","550","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","8","0.54","0","circle","black","3","2","2","16.674418604651162","[10,17,17,17,17,17,18,17,16,17,17,17,17,17,17,16,17,17,17,17,17,16,17,17,17,17,17,16,17,16,17,17,17,16,17,16,17,17,17,17,17,17,16]","43","965","360","false","20","20","black","1","false","1","1","1820","630","k","staircase_color","","","",""
"","","","","","html-keyboard-response","177","498230","0.0-5.0-1.0-1.0-0.0-2.0-0.0-0.0-2.7","null","","null","<p style='font-size: 60px; color: green'>正确!</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","178","499246","0.0-5.0-1.0-1.0-0.0-2.0-0.0-0.0-0.8","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","179","500560","0.0-5.0-1.0-1.0-0.0-2.0-0.0-0.0-1.8","797","color_test","k","","true","[""d"",""k""]","k","3000","true","1","100","0","0","0","5.7","1","-1","3","550","550","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","8","0.54","0","circle","black","3","2","2","16.872340425531913","[12,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17]","47","965","360","false","20","20","black","1","false","1","1","1820","630","k","staircase_color","","","",""
"","","","","","html-keyboard-response","180","501579","0.0-5.0-1.0-1.0-0.0-2.0-0.0-0.0-2.8","null","","null","<p style='font-size: 60px; color: green'>正确!</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","181","502596","0.0-5.0-1.0-1.0-0.0-2.0-0.0-0.0-0.9","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","182","504016","0.0-5.0-1.0-1.0-0.0-2.0-0.0-0.0-1.9","903","color_test","d","","true","[""d"",""k""]","d","3000","true","1","100","0","0","0","5.7","1","-1","3","550","550","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","8","0.54","0","circle","black","3","2","2","16.796296296296298","[12,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,16,16,17,17,17,17,17,17,17,16,16,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17]","54","965","360","false","20","20","black","1","false","1","1","1820","630","d","staircase_color","","","",""
"","","","","","html-keyboard-response","183","505045","0.0-5.0-1.0-1.0-0.0-2.0-0.0-0.0-2.9","null","","null","<p style='font-size: 60px; color: green'>正确!</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","184","506062","0.0-5.0-1.0-1.0-0.0-2.0-0.0-0.0-0.10","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","185","507503","0.0-5.0-1.0-1.0-0.0-2.0-0.0-0.0-1.10","936","color_test","d","","true","[""d"",""k""]","d","3000","true","1","100","0","0","0","5.7","1","-1","3","550","550","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","8","0.54","0","circle","black","3","2","2","16.696428571428573","[7,17,17,17,17,18,17,16,17,17,17,16,17,17,17,18,16,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,15,17,17,17,17,17,18,16,17,16,16]","56","965","360","false","20","20","black","1","false","1","1","1820","630","d","staircase_color","","","",""
"","","","","","html-keyboard-response","186","508529","0.0-5.0-1.0-1.0-0.0-2.0-0.0-0.0-2.10","null","","null","<p style='font-size: 60px; color: green'>正确!</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","187","509545","0.0-5.0-1.0-1.0-0.0-2.0-0.0-0.0-0.11","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","188","510816","0.0-5.0-1.0-1.0-0.0-2.0-0.0-0.0-1.11","768","color_test","k","","true","[""d"",""k""]","k","3000","true","1","100","0","0","0","5.7","1","-1","3","550","550","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","8","0.54","0","circle","black","3","2","2","16.804347826086957","[11,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,16,17,17,17,17,17,17,17,16,17,17,17]","46","965","360","false","20","20","black","1","false","1","1","1820","630","k","staircase_color","","","",""
"","","","","","html-keyboard-response","189","511845","0.0-5.0-1.0-1.0-0.0-2.0-0.0-0.0-2.11","null","","null","<p style='font-size: 60px; color: green'>正确!</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","190","514361","0.0-5.0-1.0-1.0-0.0-2.0-0.0-1.0","null","","null","<p style='font-size: 35px; color: white'>您的正确率为： 83% 。平均反应时为：845毫秒。</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","191","515378","0.0-5.0-1.0-1.0-0.0-2.1-0.1-0.1-0.12","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","192","516767","0.0-5.0-1.0-1.0-0.0-2.1-0.1-0.1-1.12","886","color_test","d","","false","[""d"",""k""]","k","3000","true","1","100","0","0","0","5.7","1","-1","3","550","550","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","8","0.52","0","circle","black","3","2","2","16.71698113207547","[9,18,16,17,17,16,17,17,17,17,17,17,16,17,16,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,16,17,16]","53","965","360","false","20","20","black","1","false","1","1","1820","630","k","staircase_color","","","",""
"","","","","","html-keyboard-response","193","517795","0.0-5.0-1.0-1.0-0.0-2.1-0.1-0.1-2.12","null","","null","<p style='font-size: 60px; color: red'>错误!</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","194","518810","0.0-5.0-1.0-1.0-0.0-2.1-0.1-0.1-0.13","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","195","520545","0.0-5.0-1.0-1.0-0.0-2.1-0.1-0.1-1.13","1231","color_test","d","","true","[""d"",""k""]","d","3000","true","1","100","0","0","0","5.7","1","-1","3","550","550","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","8","0.52","0","circle","black","3","2","2","16.87837837837838","[11,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17]","74","965","360","false","20","20","black","1","false","1","1","1820","630","d","staircase_color","","","",""
"","","","","","html-keyboard-response","196","521562","0.0-5.0-1.0-1.0-0.0-2.1-0.1-0.1-2.13","null","","null","<p style='font-size: 60px; color: green'>正确!</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","197","522578","0.0-5.0-1.0-1.0-0.0-2.1-0.1-0.1-0.14","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","198","524129","0.0-5.0-1.0-1.0-0.0-2.1-0.1-0.1-1.14","1048","color_test","d","","true","[""d"",""k""]","d","3000","true","1","100","0","0","0","5.7","1","-1","3","550","550","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","8","0.52","0","circle","black","3","2","2","16.77777777777778","[10,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,16,16,17,17,17,17,17,17,17,17,17,16,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17]","63","965","360","false","20","20","black","1","false","1","1","1820","630","d","staircase_color","","","",""
"","","","","","html-keyboard-response","199","525145","0.0-5.0-1.0-1.0-0.0-2.1-0.1-0.1-2.14","null","","null","<p style='font-size: 60px; color: green'>正确!</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","200","526163","0.0-5.0-1.0-1.0-0.0-2.1-0.1-0.1-0.15","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","201","527376","0.0-5.0-1.0-1.0-0.0-2.1-0.1-0.1-1.15","696","color_test","k","","true","[""d"",""k""]","k","3000","true","1","100","0","0","0","5.7","1","-1","3","550","550","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","8","0.52","0","circle","black","3","2","2","16.853658536585368","[12,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17]","41","965","360","false","20","20","black","1","false","1","1","1820","630","k","staircase_color","","","",""
"","","","","","html-keyboard-response","202","528396","0.0-5.0-1.0-1.0-0.0-2.1-0.1-0.1-2.15","null","","null","<p style='font-size: 60px; color: green'>正确!</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","203","529413","0.0-5.0-1.0-1.0-0.0-2.1-0.1-0.1-0.16","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","204","530768","0.0-5.0-1.0-1.0-0.0-2.1-0.1-0.1-1.16","838","color_test","k","","true","[""d"",""k""]","k","3000","true","1","100","0","0","0","5.7","1","-1","3","550","550","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","8","0.52","0","circle","black","3","2","2","16.8","[12,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,16,16,17,17,17,17,17,17,17,17]","50","965","360","false","20","20","black","1","false","1","1","1820","630","k","staircase_color","","","",""
"","","","","","html-keyboard-response","205","531780","0.0-5.0-1.0-1.0-0.0-2.1-0.1-0.1-2.16","null","","null","<p style='font-size: 60px; color: green'>正确!</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","206","532797","0.0-5.0-1.0-1.0-0.0-2.1-0.1-0.1-0.17","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","207","534547","0.0-5.0-1.0-1.0-0.0-2.1-0.1-0.1-1.17","1234","color_test","k","","false","[""d"",""k""]","d","3000","true","1","100","0","0","0","5.7","1","-1","3","550","550","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","8","0.52","0","circle","black","3","2","2","16.68918918918919","[12,17,17,17,16,17,16,17,17,17,17,17,17,16,16,17,17,17,17,17,17,18,16,17,16,17,17,17,16,17,17,17,16,17,17,16,17,16,17,16,17,17,17,16,17,17,16,16,17,17,16,17,16,17,16,17,17,17,16,17,17,16,16,17,17,17,18,16,18,17,17,17,17,17]","74","965","360","false","20","20","black","1","false","1","1","1820","630","d","staircase_color","","","",""
"","","","","","html-keyboard-response","208","535564","0.0-5.0-1.0-1.0-0.0-2.1-0.1-0.1-2.17","null","","null","<p style='font-size: 60px; color: red'>错误!</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","209","536595","0.0-5.0-1.0-1.0-0.0-2.1-0.1-0.1-0.18","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","210","538000","0.0-5.0-1.0-1.0-0.0-2.1-0.1-0.1-1.18","902","color_test","d","","false","[""d"",""k""]","k","3000","true","1","100","0","0","0","5.7","1","-1","3","550","550","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","8","0.52","0","circle","black","3","2","2","16.796296296296298","[9,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17]","54","965","360","false","20","20","black","1","false","1","1","1820","630","k","staircase_color","","","",""
"","","","","","html-keyboard-response","211","539029","0.0-5.0-1.0-1.0-0.0-2.1-0.1-0.1-2.18","null","","null","<p style='font-size: 60px; color: red'>错误!</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","212","540046","0.0-5.0-1.0-1.0-0.0-2.1-0.1-0.1-0.19","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","213","541839","0.0-5.0-1.0-1.0-0.0-2.1-0.1-0.1-1.19","1291","color_test","d","","true","[""d"",""k""]","d","3000","true","1","100","0","0","0","5.7","1","-1","3","550","550","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","8","0.52","0","circle","black","3","2","2","16.77922077922078","[11,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,16,17,17,17,16,17,16,17,17,17,17,16,17,17,17,17,17,17,16,17,17,17,17,17,17,16,17,17,17,17,17,16,17,17,16,17,17,17,16,17,17,17]","77","965","360","false","20","20","black","1","false","1","1","1820","630","d","staircase_color","","","",""
"","","","","","html-keyboard-response","214","542862","0.0-5.0-1.0-1.0-0.0-2.1-0.1-0.1-2.19","null","","null","<p style='font-size: 60px; color: green'>正确!</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","215","543879","0.0-5.0-1.0-1.0-0.0-2.1-0.1-0.1-0.20","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","216","545712","0.0-5.0-1.0-1.0-0.0-2.1-0.1-0.1-1.20","1330","color_test","k","","false","[""d"",""k""]","d","3000","true","1","100","0","0","0","5.7","1","-1","3","550","550","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","8","0.52","0","circle","black","3","2","2","16.8375","[10,17,16,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17]","80","965","360","false","20","20","black","1","false","1","1","1820","630","d","staircase_color","","","",""
"","","","","","html-keyboard-response","217","546728","0.0-5.0-1.0-1.0-0.0-2.1-0.1-0.1-2.20","null","","null","<p style='font-size: 60px; color: red'>错误!</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","218","547745","0.0-5.0-1.0-1.0-0.0-2.1-0.1-0.1-0.21","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","219","549185","0.0-5.0-1.0-1.0-0.0-2.1-0.1-0.1-1.21","921","color_test","d","","false","[""d"",""k""]","k","3000","true","1","100","0","0","0","5.7","1","-1","3","550","550","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","8","0.52","0","circle","black","3","2","2","16.87272727272727","[12,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17]","55","965","360","false","20","20","black","1","false","1","1","1820","630","k","staircase_color","","","",""
"","","","","","html-keyboard-response","220","550213","0.0-5.0-1.0-1.0-0.0-2.1-0.1-0.1-2.21","null","","null","<p style='font-size: 60px; color: red'>错误!</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","221","551229","0.0-5.0-1.0-1.0-0.0-2.1-0.1-0.1-0.22","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","222","552848","0.0-5.0-1.0-1.0-0.0-2.1-0.1-0.1-1.22","1117","color_test","d","","true","[""d"",""k""]","d","3000","true","1","100","0","0","0","5.7","1","-1","3","550","550","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","8","0.52","0","circle","black","3","2","2","16.80597014925373","[11,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,16,17,17,17,17,17,17,16,17,16,17,17,17,17,17,17,17,16,17,17,17,17,17,16,17,17,17,17,17,17,17]","67","965","360","false","20","20","black","1","false","1","1","1820","630","d","staircase_color","","","",""
"","","","","","html-keyboard-response","223","553879","0.0-5.0-1.0-1.0-0.0-2.1-0.1-0.1-2.22","null","","null","<p style='font-size: 60px; color: green'>正确!</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","224","554895","0.0-5.0-1.0-1.0-0.0-2.1-0.1-0.1-0.23","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","225","556240","0.0-5.0-1.0-1.0-0.0-2.1-0.1-0.1-1.23","842","color_test","k","","true","[""d"",""k""]","k","3000","true","1","100","0","0","0","5.7","1","-1","3","550","550","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","8","0.52","0","circle","black","3","2","2","16.82","[10,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17]","50","965","360","false","20","20","black","1","false","1","1","1820","630","k","staircase_color","","","",""
"","","","","","html-keyboard-response","226","557262","0.0-5.0-1.0-1.0-0.0-2.1-0.1-0.1-2.23","null","","null","<p style='font-size: 60px; color: green'>正确!</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","227","559779","0.0-5.0-1.0-1.0-0.0-2.1-0.1-1.1","null","","null","<p style='font-size: 35px; color: white'>您的正确率为： 58% 。平均反应时为：1028毫秒。</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","228","560795","0.0-5.0-1.0-1.0-0.0-3.0-0.0-0.0-0.0","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","229","562129","0.0-5.0-1.0-1.0-0.0-3.0-0.0-0.0-1.0","824","color_test","k","","true","[""d"",""k""]","k","3000","true","1","100","0","0","0","5.7","1","-1","3","550","550","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","8","0.52","0","circle","black","3","2","2","16.54","[4,17,16,17,17,17,17,17,17,17,17,17,16,16,17,17,17,17,17,18,17,17,17,16,17,16,17,17,17,17,15,16,17,17,17,17,17,16,17,17,16,17,17,17,17,17,16,17,17,17]","50","965","360","false","20","20","black","1","false","1","1","1820","630","k","staircase_color","","","",""
"","","","","","html-keyboard-response","230","563146","0.0-5.0-1.0-1.0-0.0-3.0-0.0-0.0-2.0","null","","null","<p style='font-size: 60px; color: green'>正确!</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","231","564147","0.0-5.0-1.0-1.0-0.0-3.0-0.0-0.0-0.1","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","232","565616","0.0-5.0-1.0-1.0-0.0-3.0-0.0-0.0-1.1","953","color_test","k","","true","[""d"",""k""]","k","3000","true","1","100","0","0","0","5.7","1","-1","3","550","550","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","8","0.52","0","circle","black","3","2","2","16.771929824561404","[12,17,17,17,17,17,17,17,16,17,17,17,17,17,17,16,17,17,17,17,17,16,17,17,17,17,17,16,17,17,17,17,17,17,17,17,16,17,17,17,17,16,17,17,17,17,17,17,16,17,17,17,17,17,16,17,17]","57","965","360","false","20","20","black","1","false","1","1","1820","630","k","staircase_color","","","",""
"","","","","","html-keyboard-response","233","566646","0.0-5.0-1.0-1.0-0.0-3.0-0.0-0.0-2.1","null","","null","<p style='font-size: 60px; color: green'>正确!</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","234","567662","0.0-5.0-1.0-1.0-0.0-3.0-0.0-0.0-0.2","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","235","569072","0.0-5.0-1.0-1.0-0.0-3.0-0.0-0.0-1.2","908","color_test","d","","true","[""d"",""k""]","d","3000","true","1","100","0","0","0","5.7","1","-1","3","550","550","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","8","0.52","0","circle","black","3","2","2","16.814814814814813","[11,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17]","54","965","360","false","20","20","black","1","false","1","1","1820","630","d","staircase_color","","","",""
"","","","","","html-keyboard-response","236","570095","0.0-5.0-1.0-1.0-0.0-3.0-0.0-0.0-2.2","null","","null","<p style='font-size: 60px; color: green'>正确!</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","237","571112","0.0-5.0-1.0-1.0-0.0-3.0-0.0-0.0-0.3","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","238","572672","0.0-5.0-1.0-1.0-0.0-3.0-0.0-0.0-1.3","1058","color_test","d","","true","[""d"",""k""]","d","3000","true","1","100","0","0","0","5.7","1","-1","3","550","550","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","8","0.52","0","circle","black","3","2","2","16.6984126984127","[11,18,17,17,17,17,16,17,17,17,17,17,17,16,17,17,17,17,17,17,16,17,17,17,17,17,17,17,16,17,18,15,17,17,17,17,16,17,16,17,17,17,17,17,17,16,17,17,17,16,17,17,16,17,16,17,16,17,16,17,16,17,17]","63","965","360","false","20","20","black","1","false","1","1","1820","630","d","staircase_color","","","",""
"","","","","","html-keyboard-response","239","573695","0.0-5.0-1.0-1.0-0.0-3.0-0.0-0.0-2.3","null","","null","<p style='font-size: 60px; color: green'>正确!</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
