"Participant_ID","Sex","Age","Handedness","Color_blindness","part","rt","response","correct","match","association","difficulty"
"Exp1A_13","女",20,"右","都不是","match_RDK","912","f",1,"yes","self",""
"Exp1A_13","女",20,"右","都不是","match_RDK","1579","f",1,"yes","other",""
"Exp1A_13","女",20,"右","都不是","match_RDK","1225","j",1,"no","self",""
"Exp1A_13","女",20,"右","都不是","match_RDK","1111","j",1,"no","other",""
"Exp1A_13","女",20,"右","都不是","match_RDK","1353","f",1,"yes","other",""
"Exp1A_13","女",20,"右","都不是","match_RDK","1074","f",1,"yes","self",""
"Exp1A_13","女",20,"右","都不是","match_RDK","1894","j",1,"no","self",""
"Exp1A_13","女",20,"右","都不是","match_RDK","1081","j",1,"no","other",""
"Exp1A_13","女",20,"右","都不是","match_RDK","910","f",1,"yes","self",""
"Exp1A_13","女",20,"右","都不是","match_RDK","951","j",1,"no","other",""
"Exp1A_13","女",20,"右","都不是","match_RDK","1169","j",1,"no","self",""
"Exp1A_13","女",20,"右","都不是","match_RDK","1169","f",1,"yes","other",""
"Exp1A_13","女",20,"右","都不是","match_RDK","1170","j",1,"no","other",""
"Exp1A_13","女",20,"右","都不是","match_RDK","1136","j",1,"no","self",""
"Exp1A_13","女",20,"右","都不是","match_RDK","1314","f",1,"yes","other",""
"Exp1A_13","女",20,"右","都不是","match_RDK","1325","f",1,"yes","self",""
"Exp1A_13","女",20,"右","都不是","match_RDK","1016","j",1,"no","self",""
"Exp1A_13","女",20,"右","都不是","match_RDK","2037","f",1,"yes","other",""
"Exp1A_13","女",20,"右","都不是","match_RDK","858","f",1,"yes","self",""
"Exp1A_13","女",20,"右","都不是","match_RDK","1334","j",1,"no","other",""
"Exp1A_13","女",20,"右","都不是","match_RDK","1548","j",1,"no","other",""
"Exp1A_13","女",20,"右","都不是","match_RDK","1025","f",1,"yes","self",""
"Exp1A_13","女",20,"右","都不是","match_RDK","1333","j",1,"no","self",""
"Exp1A_13","女",20,"右","都不是","match_RDK","1248","f",1,"yes","other",""
"Exp1A_13","女",20,"右","都不是","match_RDK","1133","f",1,"yes","other",""
"Exp1A_13","女",20,"右","都不是","match_RDK","1149","j",1,"no","self",""
"Exp1A_13","女",20,"右","都不是","match_RDK","1018","j",1,"no","other",""
"Exp1A_13","女",20,"右","都不是","match_RDK","1253","f",1,"yes","self",""
"Exp1A_13","女",20,"右","都不是","match_RDK","878","f",1,"yes","self",""
"Exp1A_13","女",20,"右","都不是","match_RDK","1164","j",1,"no","other",""
"Exp1A_13","女",20,"右","都不是","match_RDK","1166","j",1,"no","self",""
"Exp1A_13","女",20,"右","都不是","match_RDK","1422","f",1,"yes","other",""
"Exp1A_13","女",20,"右","都不是","match_RDK","976","j",1,"no","other",""
