"Participant_ID","Sex","Age","Handedness","Color_blindness","part","rt","response","correct","match","association","difficulty"
"Exp1A_7","女",23,"右","都不是","match_RDK","1874","j",1,"no","other",""
"Exp1A_7","女",23,"右","都不是","match_RDK","1161","f",1,"yes","other",""
"Exp1A_7","女",23,"右","都不是","match_RDK","713","f",1,"yes","self",""
"Exp1A_7","女",23,"右","都不是","match_RDK","1065","j",1,"no","self",""
"Exp1A_7","女",23,"右","都不是","match_RDK","1233","j",1,"no","self",""
"Exp1A_7","女",23,"右","都不是","match_RDK","1037","j",1,"no","other",""
"Exp1A_7","女",23,"右","都不是","match_RDK","668","f",1,"yes","self",""
"Exp1A_7","女",23,"右","都不是","match_RDK","886","f",1,"yes","other",""
"Exp1A_7","女",23,"右","都不是","match_RDK","851","j",1,"no","self",""
"Exp1A_7","女",23,"右","都不是","match_RDK","879","f",1,"yes","other",""
"Exp1A_7","女",23,"右","都不是","match_RDK","682","f",1,"yes","self",""
"Exp1A_7","女",23,"右","都不是","match_RDK","905","j",1,"no","other",""
"Exp1A_7","女",23,"右","都不是","match_RDK","1428","f",1,"yes","other",""
"Exp1A_7","女",23,"右","都不是","match_RDK","830","f",1,"yes","self",""
"Exp1A_7","女",23,"右","都不是","match_RDK","844","j",1,"no","other",""
"Exp1A_7","女",23,"右","都不是","match_RDK","953","j",1,"no","self",""
"Exp1A_7","女",23,"右","都不是","match_RDK","786","f",1,"yes","self",""
"Exp1A_7","女",23,"右","都不是","match_RDK","765","f",1,"yes","other",""
"Exp1A_7","女",23,"右","都不是","match_RDK","882","j",1,"no","other",""
"Exp1A_7","女",23,"右","都不是","match_RDK","971","j",1,"no","self",""
"Exp1A_7","女",23,"右","都不是","match_RDK","758","j",1,"no","other",""
"Exp1A_7","女",23,"右","都不是","match_RDK","734","j",1,"no","self",""
"Exp1A_7","女",23,"右","都不是","match_RDK","839","f",1,"yes","self",""
"Exp1A_7","女",23,"右","都不是","match_RDK","851","f",1,"yes","other",""
"Exp1A_7","女",23,"右","都不是","match_RDK","866","f",1,"yes","other",""
"Exp1A_7","女",23,"右","都不是","match_RDK","830","j",1,"no","self",""
"Exp1A_7","女",23,"右","都不是","match_RDK","711","f",1,"yes","self",""
"Exp1A_7","女",23,"右","都不是","match_RDK","910","j",1,"no","other",""
"Exp1A_7","女",23,"右","都不是","match_RDK","935","f",1,"yes","other",""
"Exp1A_7","女",23,"右","都不是","match_RDK","1184","j",1,"no","self",""
"Exp1A_7","女",23,"右","都不是","match_RDK","704","f",1,"yes","self",""
"Exp1A_7","女",23,"右","都不是","match_RDK","1204","j",1,"no","other",""
"Exp1A_7","女",23,"右","都不是","match_RDK","897","j",1,"no","self",""
"Exp1A_7","女",23,"右","都不是","match_RDK","2140","f",1,"yes","self",""
"Exp1A_7","女",23,"右","都不是","match_RDK","933","f",1,"yes","other",""
"Exp1A_7","女",23,"右","都不是","match_RDK","1599","j",1,"no","other",""
"Exp1A_7","女",23,"右","都不是","match_RDK","897","j",1,"no","self",""
"Exp1A_7","女",23,"右","都不是","match_RDK","874","f",1,"yes","self",""
"Exp1A_7","女",23,"右","都不是","match_RDK","884","f",1,"yes","other",""
"Exp1A_7","女",23,"右","都不是","match_RDK","2191","j",1,"no","other",""
"Exp1A_7","女",23,"右","都不是","match_RDK","1146","f",1,"yes","other",""
"Exp1A_7","女",23,"右","都不是","match_RDK","1981","j",1,"no","self",""
"Exp1A_7","女",23,"右","都不是","match_RDK","893","j",1,"no","other",""
"Exp1A_7","女",23,"右","都不是","match_RDK","1561","f",1,"yes","self",""
"Exp1A_7","女",23,"右","都不是","match_RDK","1241","f",1,"yes","self",""
"Exp1A_7","女",23,"右","都不是","match_RDK","1204","j",1,"no","self",""
"Exp1A_7","女",23,"右","都不是","match_RDK","1078","f",0,"no","other",""
"Exp1A_7","女",23,"右","都不是","match_RDK","1419","f",1,"yes","other",""
"Exp1A_7","女",23,"右","都不是","match_RDK","1104","j",1,"no","other",""
"Exp1A_7","女",23,"右","都不是","match_RDK","866","j",1,"no","self",""
"Exp1A_7","女",23,"右","都不是","match_RDK","1193","f",1,"yes","self",""
"Exp1A_7","女",23,"右","都不是","match_RDK","1309","f",1,"yes","other",""
"Exp1A_7","女",23,"右","都不是","match_RDK","952","f",1,"yes","self",""
"Exp1A_7","女",23,"右","都不是","match_RDK","1234","j",1,"no","other",""
"Exp1A_7","女",23,"右","都不是","match_RDK","1887","f",1,"yes","other",""
"Exp1A_7","女",23,"右","都不是","match_RDK","1410","j",1,"no","self",""
"Exp1A_7","女",23,"右","都不是","match_RDK","1335","j",1,"no","other",""
"Exp1A_7","女",23,"右","都不是","match_RDK","1072","f",1,"yes","other",""
"Exp1A_7","女",23,"右","都不是","match_RDK","1493","j",1,"no","self",""
"Exp1A_7","女",23,"右","都不是","match_RDK","873","f",1,"yes","self",""
"Exp1A_7","女",23,"右","都不是","match_RDK","1157","j",1,"no","self",""
"Exp1A_7","女",23,"右","都不是","match_RDK","1013","j",1,"no","other",""
"Exp1A_7","女",23,"右","都不是","match_RDK","1066","f",1,"yes","self",""
"Exp1A_7","女",23,"右","都不是","match_RDK","1039","f",1,"yes","other",""
"Exp1A_7","女",23,"右","都不是","match_RDK","885","f",1,"yes","self",""
"Exp1A_7","女",23,"右","都不是","match_RDK","896","j",1,"no","self",""
"Exp1A_7","女",23,"右","都不是","match_RDK","953","f",1,"yes","other",""
"Exp1A_7","女",23,"右","都不是","match_RDK","1058","j",1,"no","other",""
"Exp1A_7","女",23,"右","都不是","match_RDK","999","j",1,"no","other",""
"Exp1A_7","女",23,"右","都不是","match_RDK","1022","f",1,"yes","self",""
"Exp1A_7","女",23,"右","都不是","match_RDK","1051","j",1,"no","self",""
"Exp1A_7","女",23,"右","都不是","match_RDK","985","f",1,"yes","other",""
"Exp1A_7","女",23,"右","都不是","match_RDK","721","f",1,"yes","self",""
"Exp1A_7","女",23,"右","都不是","match_RDK","949","j",1,"no","self",""
"Exp1A_7","女",23,"右","都不是","match_RDK","907","j",1,"no","other",""
