"Participant_ID","Sex","Age","Handedness","Color_blindness","part","rt","response","correct","match","association","difficulty"
"Exp1A_24","男",27,"右","都不是","match_RDK","868","f",1,"yes","self",""
"Exp1A_24","男",27,"右","都不是","match_RDK","880","f",1,"yes","other",""
"Exp1A_24","男",27,"右","都不是","match_RDK","867","j",1,"no","other",""
"Exp1A_24","男",27,"右","都不是","match_RDK","808","j",1,"no","self",""
"Exp1A_24","男",27,"右","都不是","match_RDK","702","f",1,"yes","self",""
"Exp1A_24","男",27,"右","都不是","match_RDK","665","j",0,"yes","other",""
"Exp1A_24","男",27,"右","都不是","match_RDK","1101","j",1,"no","self",""
"Exp1A_24","男",27,"右","都不是","match_RDK","944","j",1,"no","other",""
"Exp1A_24","男",27,"右","都不是","match_RDK","1480","j",1,"no","other",""
"Exp1A_24","男",27,"右","都不是","match_RDK","989","j",1,"no","self",""
"Exp1A_24","男",27,"右","都不是","match_RDK","1044","f",1,"yes","self",""
"Exp1A_24","男",27,"右","都不是","match_RDK","1194","f",1,"yes","other",""
"Exp1A_24","男",27,"右","都不是","match_RDK","1288","j",1,"no","other",""
"Exp1A_24","男",27,"右","都不是","match_RDK","1444","f",1,"yes","other",""
"Exp1A_24","男",27,"右","都不是","match_RDK","888","f",1,"yes","self",""
"Exp1A_24","男",27,"右","都不是","match_RDK","691","j",1,"no","self",""
"Exp1A_24","男",27,"右","都不是","match_RDK","1142","j",1,"no","self",""
"Exp1A_24","男",27,"右","都不是","match_RDK","984","j",1,"no","other",""
"Exp1A_24","男",27,"右","都不是","match_RDK","800","f",1,"yes","self",""
"Exp1A_24","男",27,"右","都不是","match_RDK","1260","f",1,"yes","other",""
"Exp1A_24","男",27,"右","都不是","match_RDK","1115","j",1,"no","other",""
"Exp1A_24","男",27,"右","都不是","match_RDK","1116","j",0,"yes","self",""
"Exp1A_24","男",27,"右","都不是","match_RDK","832","j",1,"no","self",""
"Exp1A_24","男",27,"右","都不是","match_RDK","893","f",1,"yes","other",""
"Exp1A_24","男",27,"右","都不是","match_RDK","864","f",1,"yes","other",""
"Exp1A_24","男",27,"右","都不是","match_RDK","996","f",1,"yes","self",""
"Exp1A_24","男",27,"右","都不是","match_RDK","747","j",1,"no","self",""
"Exp1A_24","男",27,"右","都不是","match_RDK","874","f",0,"no","other",""
"Exp1A_24","男",27,"右","都不是","match_RDK","1048","j",1,"no","other",""
"Exp1A_24","男",27,"右","都不是","match_RDK","1212","j",1,"no","self",""
"Exp1A_24","男",27,"右","都不是","match_RDK","874","f",1,"yes","self",""
"Exp1A_24","男",27,"右","都不是","match_RDK","996","f",1,"yes","other",""
"Exp1A_24","男",27,"右","都不是","match_RDK","957","j",1,"no","self",""
"Exp1A_24","男",27,"右","都不是","match_RDK","678","f",1,"yes","self",""
"Exp1A_24","男",27,"右","都不是","match_RDK","713","j",1,"no","other",""
