"Participant_ID","Sex","Age","Handedness","Color_blindness","part","rt","response","correct","match","association","difficulty"
"Exp1A_12","女",24,"右","都不是","match_RDK","1414","j","true","no","other",""
"Exp1A_12","女",24,"右","都不是","match_RDK","1133","f","true","yes","other",""
"Exp1A_12","女",24,"右","都不是","match_RDK","1118","j","true","no","self",""
"Exp1A_12","女",24,"右","都不是","match_RDK","1103","f","true","yes","self",""
"Exp1A_12","女",24,"右","都不是","match_RDK","954","f","true","yes","self",""
"Exp1A_12","女",24,"右","都不是","match_RDK","1158","j","true","no","other",""
"Exp1A_12","女",24,"右","都不是","match_RDK","1068","j","true","no","self",""
"Exp1A_12","女",24,"右","都不是","match_RDK","1110","f","true","yes","other",""
"Exp1A_12","女",24,"右","都不是","match_RDK","1042","j","true","no","other",""
"Exp1A_12","女",24,"右","都不是","match_RDK","1049","f","true","yes","other",""
"Exp1A_12","女",24,"右","都不是","match_RDK","858","f","true","yes","self",""
"Exp1A_12","女",24,"右","都不是","match_RDK","954","j","true","no","self",""
"Exp1A_12","女",24,"右","都不是","match_RDK","1154","f","true","yes","other",""
"Exp1A_12","女",24,"右","都不是","match_RDK","833","f","true","yes","self",""
"Exp1A_12","女",24,"右","都不是","match_RDK","1455","j","true","no","self",""
"Exp1A_12","女",24,"右","都不是","match_RDK","1619","j","true","no","other",""
"Exp1A_12","女",24,"右","都不是","match_RDK","1473","j","true","no","other",""
"Exp1A_12","女",24,"右","都不是","match_RDK","1047","j","true","no","self",""
"Exp1A_12","女",24,"右","都不是","match_RDK","952","f","true","yes","self",""
"Exp1A_12","女",24,"右","都不是","match_RDK","1236","f","true","yes","other",""
"Exp1A_12","女",24,"右","都不是","match_RDK","1411","f","true","yes","other",""
"Exp1A_12","女",24,"右","都不是","match_RDK","1066","j","true","no","other",""
"Exp1A_12","女",24,"右","都不是","match_RDK","1434","j","true","no","self",""
"Exp1A_12","女",24,"右","都不是","match_RDK","1306","f","true","yes","self",""
"Exp1A_12","女",24,"右","都不是","match_RDK","1021","f","true","yes","self",""
"Exp1A_12","女",24,"右","都不是","match_RDK","1072","j","true","no","self",""
"Exp1A_12","女",24,"右","都不是","match_RDK","1189","f","true","yes","other",""
"Exp1A_12","女",24,"右","都不是","match_RDK","1364","j","true","no","other",""
"Exp1A_12","女",24,"右","都不是","match_RDK","1101","f","true","yes","self",""
"Exp1A_12","女",24,"右","都不是","match_RDK","1264","f","true","yes","other",""
"Exp1A_12","女",24,"右","都不是","match_RDK","1147","j","true","no","other",""
"Exp1A_12","女",24,"右","都不是","match_RDK","1214","j","true","no","self",""
"Exp1A_12","女",24,"右","都不是","match_RDK","1403","j","true","no","self",""
"Exp1A_12","女",24,"右","都不是","match_RDK","1218","f","true","yes","other",""
"Exp1A_12","女",24,"右","都不是","match_RDK","1009","j","true","no","other",""
"Exp1A_12","女",24,"右","都不是","match_RDK","1030","f","true","yes","self",""
"Exp1A_12","女",24,"右","都不是","match_RDK","988","f","true","yes","self",""
"Exp1A_12","女",24,"右","都不是","match_RDK","1092","f","true","yes","other",""
"Exp1A_12","女",24,"右","都不是","match_RDK","951","j","true","no","self",""
"Exp1A_12","女",24,"右","都不是","match_RDK","1034","f","false","no","other",""
"Exp1A_12","女",24,"右","都不是","match_RDK","1016","f","true","yes","self",""
"Exp1A_12","女",24,"右","都不是","match_RDK","1169","f","true","yes","other",""
"Exp1A_12","女",24,"右","都不是","match_RDK","1410","j","true","no","other",""
"Exp1A_12","女",24,"右","都不是","match_RDK","1030","j","true","no","self",""
"Exp1A_12","女",24,"右","都不是","match_RDK","1071","j","true","no","other",""
"Exp1A_12","女",24,"右","都不是","match_RDK","1314","f","true","yes","other",""
"Exp1A_12","女",24,"右","都不是","match_RDK","1198","j","true","no","self",""
"Exp1A_12","女",24,"右","都不是","match_RDK","811","f","true","yes","self",""
"Exp1A_12","女",24,"右","都不是","match_RDK","1002","j","true","no","other",""
"Exp1A_12","女",24,"右","都不是","match_RDK","881","j","true","no","self",""
"Exp1A_12","女",24,"右","都不是","match_RDK","1132","f","true","yes","self",""
"Exp1A_12","女",24,"右","都不是","match_RDK","955","f","true","yes","other",""
"Exp1A_12","女",24,"右","都不是","match_RDK","775","j","true","no","other",""
"Exp1A_12","女",24,"右","都不是","match_RDK","966","f","true","yes","other",""
"Exp1A_12","女",24,"右","都不是","match_RDK","813","j","true","no","self",""
"Exp1A_12","女",24,"右","都不是","match_RDK","828","f","true","yes","self",""
"Exp1A_12","女",24,"右","都不是","match_RDK","847","f","true","yes","self",""
"Exp1A_12","女",24,"右","都不是","match_RDK","884","f","true","yes","other",""
"Exp1A_12","女",24,"右","都不是","match_RDK","1061","j","true","no","self",""
"Exp1A_12","女",24,"右","都不是","match_RDK","944","j","true","no","other",""
"Exp1A_12","女",24,"右","都不是","match_RDK","1091","j","true","no","self",""
"Exp1A_12","女",24,"右","都不是","match_RDK","1284","f","true","yes","other",""
"Exp1A_12","女",24,"右","都不是","match_RDK","1088","j","true","no","other",""
"Exp1A_12","女",24,"右","都不是","match_RDK","916","f","true","yes","self",""
"Exp1A_12","女",24,"右","都不是","match_RDK","1036","f","true","yes","other",""
"Exp1A_12","女",24,"右","都不是","match_RDK","817","f","true","yes","self",""
"Exp1A_12","女",24,"右","都不是","match_RDK","957","j","true","no","self",""
"Exp1A_12","女",24,"右","都不是","match_RDK","1499","j","true","no","other",""
"Exp1A_12","女",24,"右","都不是","match_RDK","974","j","true","no","other",""
"Exp1A_12","女",24,"右","都不是","match_RDK","821","f","true","yes","other",""
"Exp1A_12","女",24,"右","都不是","match_RDK","804","f","true","yes","self",""
"Exp1A_12","女",24,"右","都不是","match_RDK","848","j","true","no","self",""
"Exp1A_12","女",24,"右","都不是","match_RDK","1197","j","true","no","other",""
"Exp1A_12","女",24,"右","都不是","match_RDK","842","f","true","yes","self",""
"Exp1A_12","女",24,"右","都不是","match_RDK","1114","j","true","no","self",""
"Exp1A_12","女",24,"右","都不是","match_RDK","1213","f","true","yes","other",""
"Exp1A_12","女",24,"右","都不是","match_RDK","1019","j","true","no","other",""
"Exp1A_12","女",24,"右","都不是","match_RDK","801","f","true","yes","self",""
"Exp1A_12","女",24,"右","都不是","match_RDK","1007","j","true","no","self",""
"Exp1A_12","女",24,"右","都不是","match_RDK","1490","f","true","yes","other",""
"Exp1A_12","女",24,"右","都不是","match_RDK","853","f","true","yes","self",""
"Exp1A_12","女",24,"右","都不是","match_RDK","737","j","true","no","self",""
"Exp1A_12","女",24,"右","都不是","match_RDK","964","j","true","no","other",""
"Exp1A_12","女",24,"右","都不是","match_RDK","1113","f","true","yes","other",""
"Exp1A_12","女",24,"右","都不是","match_RDK","990","j","true","no","self",""
"Exp1A_12","女",24,"右","都不是","match_RDK","918","j","true","no","other",""
"Exp1A_12","女",24,"右","都不是","match_RDK","961","f","true","yes","self",""
"Exp1A_12","女",24,"右","都不是","match_RDK","858","f","true","yes","other",""
"Exp1A_12","女",24,"右","都不是","match_RDK","1045","j","true","no","self",""
"Exp1A_12","女",24,"右","都不是","match_RDK","954","j","true","no","other",""
"Exp1A_12","女",24,"右","都不是","match_RDK","996","f","true","yes","self",""
"Exp1A_12","女",24,"右","都不是","match_RDK","1189","f","true","yes","other",""
"Exp1A_12","女",24,"右","都不是","match_RDK","889","j","true","no","self",""
"Exp1A_12","女",24,"右","都不是","match_RDK","1109","f","true","yes","other",""
"Exp1A_12","女",24,"右","都不是","match_RDK","840","f","true","yes","self",""
"Exp1A_12","女",24,"右","都不是","match_RDK","994","j","true","no","other",""
"Exp1A_12","女",24,"右","都不是","match_RDK","2012","j","true","no","self",""
"Exp1A_12","女",24,"右","都不是","match_RDK","1194","j","true","no","other",""
"Exp1A_12","女",24,"右","都不是","match_RDK","1114","f","true","yes","other",""
"Exp1A_12","女",24,"右","都不是","match_RDK","939","f","true","yes","self",""
"Exp1A_12","女",24,"右","都不是","match_RDK","1062","f","true","yes","other",""
"Exp1A_12","女",24,"右","都不是","match_RDK","1013","j","true","no","self",""
"Exp1A_12","女",24,"右","都不是","match_RDK","912","j","true","no","other",""
"Exp1A_12","女",24,"右","都不是","match_RDK","1018","f","true","yes","self",""
"Exp1A_12","女",24,"右","都不是","match_RDK","1311","j","true","no","other",""
"Exp1A_12","女",24,"右","都不是","match_RDK","937","f","true","yes","other",""
"Exp1A_12","女",24,"右","都不是","match_RDK","1137","f","true","yes","self",""
"Exp1A_12","女",24,"右","都不是","match_RDK","1139","j","true","no","self",""
"Exp1A_12","女",24,"右","都不是","match_RDK","948","f","true","yes","other",""
"Exp1A_12","女",24,"右","都不是","match_RDK","1071","f","true","yes","self",""
"Exp1A_12","女",24,"右","都不是","match_RDK","1332","j","true","no","other",""
"Exp1A_12","女",24,"右","都不是","match_RDK","1288","j","true","no","self",""
"Exp1A_12","女",24,"右","都不是","match_RDK","854","f","true","yes","self",""
"Exp1A_12","女",24,"右","都不是","match_RDK","1060","j","true","no","self",""
"Exp1A_12","女",24,"右","都不是","match_RDK","1207","j","true","no","other",""
"Exp1A_12","女",24,"右","都不是","match_RDK","1159","f","true","yes","other",""
"Exp1A_12","女",24,"右","都不是","match_RDK","1072","f","true","yes","other",""
"Exp1A_12","女",24,"右","都不是","match_RDK","922","f","true","yes","self",""
"Exp1A_12","女",24,"右","都不是","match_RDK","1007","j","true","no","self",""
"Exp1A_12","女",24,"右","都不是","match_RDK","1579","j","true","no","other",""
"Exp1A_12","女",24,"右","都不是","RDK","950","k","true","","other","difficult"
"Exp1A_12","女",24,"右","都不是","RDK","975","k","true","","other","easy"
"Exp1A_12","女",24,"右","都不是","RDK","1336","d","true","","self","difficult"
"Exp1A_12","女",24,"右","都不是","RDK","1183","d","true","","self","easy"
"Exp1A_12","女",24,"右","都不是","RDK","1249","d","true","","self","easy"
"Exp1A_12","女",24,"右","都不是","RDK","1356","k","true","","other","difficult"
"Exp1A_12","女",24,"右","都不是","RDK","1634","d","true","","self","difficult"
"Exp1A_12","女",24,"右","都不是","RDK","1058","k","true","","other","easy"
"Exp1A_12","女",24,"右","都不是","RDK","886","d","true","","self","easy"
"Exp1A_12","女",24,"右","都不是","RDK","894","k","true","","other","difficult"
"Exp1A_12","女",24,"右","都不是","RDK","1013","d","true","","self","difficult"
"Exp1A_12","女",24,"右","都不是","RDK","770","k","true","","other","easy"
