"Participant_ID","Sex","Age","Handedness","Color_blindness","part","rt","response","correct","match","association","difficulty"
"Exp1A_14","女",22,"右","都不是","match_RDK","1277","f","true","yes","other",""
"Exp1A_14","女",22,"右","都不是","match_RDK","1337","j","true","no","other",""
"Exp1A_14","女",22,"右","都不是","match_RDK","1377","j","true","no","self",""
"Exp1A_14","女",22,"右","都不是","match_RDK","1066","f","true","yes","self",""
"Exp1A_14","女",22,"右","都不是","match_RDK","1147","f","true","yes","self",""
"Exp1A_14","女",22,"右","都不是","match_RDK","1150","j","true","no","other",""
"Exp1A_14","女",22,"右","都不是","match_RDK","1136","f","true","yes","other",""
"Exp1A_14","女",22,"右","都不是","match_RDK","1298","j","true","no","self",""
"Exp1A_14","女",22,"右","都不是","match_RDK","1096","j","true","no","other",""
"Exp1A_14","女",22,"右","都不是","match_RDK","1227","j","true","no","self",""
"Exp1A_14","女",22,"右","都不是","match_RDK","1533","f","true","yes","other",""
"Exp1A_14","女",22,"右","都不是","match_RDK","1069","f","true","yes","self",""
"Exp1A_14","女",22,"右","都不是","match_RDK","883","f","true","yes","self",""
"Exp1A_14","女",22,"右","都不是","match_RDK","1103","j","true","no","other",""
"Exp1A_14","女",22,"右","都不是","match_RDK","1249","f","true","yes","other",""
"Exp1A_14","女",22,"右","都不是","match_RDK","957","j","true","no","self",""
"Exp1A_14","女",22,"右","都不是","match_RDK","1376","j","true","no","other",""
"Exp1A_14","女",22,"右","都不是","match_RDK","783","f","true","yes","other",""
"Exp1A_14","女",22,"右","都不是","match_RDK","1022","f","true","yes","self",""
"Exp1A_14","女",22,"右","都不是","match_RDK","1250","j","true","no","self",""
"Exp1A_14","女",22,"右","都不是","match_RDK","1183","j","true","no","self",""
"Exp1A_14","女",22,"右","都不是","match_RDK","1085","f","true","yes","other",""
"Exp1A_14","女",22,"右","都不是","match_RDK","1154","j","true","no","other",""
"Exp1A_14","女",22,"右","都不是","match_RDK","1106","f","true","yes","self",""
"Exp1A_14","女",22,"右","都不是","match_RDK","1489","f","true","yes","other",""
