"Participant_ID","Sex","Age","Handedness","Color_blindness","part","rt","response","correct","match","association","difficulty"
"Exp1A_4","女",22,"右","都不是","match_RDK","954","f","true","yes","self",""
"Exp1A_4","女",22,"右","都不是","match_RDK","893","j","false","yes","other",""
"Exp1A_4","女",22,"右","都不是","match_RDK","1107","j","true","no","self",""
"Exp1A_4","女",22,"右","都不是","match_RDK","1066","j","true","no","other",""
"Exp1A_4","女",22,"右","都不是","match_RDK","775","f","true","yes","self",""
"Exp1A_4","女",22,"右","都不是","match_RDK","828","j","true","no","other",""
"Exp1A_4","女",22,"右","都不是","match_RDK","919","j","true","no","self",""
"Exp1A_4","女",22,"右","都不是","match_RDK","919","f","true","yes","other",""
"Exp1A_4","女",22,"右","都不是","match_RDK","958","f","false","no","self",""
"Exp1A_4","女",22,"右","都不是","match_RDK","918","f","true","yes","self",""
"Exp1A_4","女",22,"右","都不是","match_RDK","1102","f","true","yes","other",""
"Exp1A_4","女",22,"右","都不是","match_RDK","1217","j","true","no","other",""
"Exp1A_4","女",22,"右","都不是","match_RDK","1551","j","true","no","self",""
"Exp1A_4","女",22,"右","都不是","match_RDK","943","f","true","yes","self",""
"Exp1A_4","女",22,"右","都不是","match_RDK","1513","j","true","no","other",""
"Exp1A_4","女",22,"右","都不是","match_RDK","1132","f","true","yes","other",""
"Exp1A_4","女",22,"右","都不是","match_RDK","847","f","true","yes","self",""
"Exp1A_4","女",22,"右","都不是","match_RDK","1260","j","true","no","other",""
"Exp1A_4","女",22,"右","都不是","match_RDK","1032","f","true","yes","other",""
"Exp1A_4","女",22,"右","都不是","match_RDK","1087","j","true","no","self",""
"Exp1A_4","女",22,"右","都不是","match_RDK","882","j","true","no","other",""
"Exp1A_4","女",22,"右","都不是","match_RDK","669","f","true","yes","self",""
"Exp1A_4","女",22,"右","都不是","match_RDK","929","f","true","yes","other",""
"Exp1A_4","女",22,"右","都不是","match_RDK","957","j","true","no","self",""
"Exp1A_4","女",22,"右","都不是","match_RDK","1379","j","true","no","self",""
"Exp1A_4","女",22,"右","都不是","match_RDK","1263","f","true","yes","other",""
"Exp1A_4","女",22,"右","都不是","match_RDK","679","f","true","yes","self",""
"Exp1A_4","女",22,"右","都不是","match_RDK","851","j","true","no","other",""
"Exp1A_4","女",22,"右","都不是","match_RDK","929","f","true","yes","self",""
"Exp1A_4","女",22,"右","都不是","match_RDK","1209","j","true","no","self",""
"Exp1A_4","女",22,"右","都不是","match_RDK","1371","f","true","yes","other",""
"Exp1A_4","女",22,"右","都不是","match_RDK","1051","j","true","no","other",""
"Exp1A_4","女",22,"右","都不是","match_RDK","1449","j","true","no","self",""
"Exp1A_4","女",22,"右","都不是","match_RDK","1090","f","true","yes","self",""
"Exp1A_4","女",22,"右","都不是","match_RDK","871","j","true","no","other",""
"Exp1A_4","女",22,"右","都不是","match_RDK","1097","f","true","yes","other",""
"Exp1A_4","女",22,"右","都不是","match_RDK","759","f","true","yes","self",""
"Exp1A_4","女",22,"右","都不是","match_RDK","1095","j","true","no","self",""
"Exp1A_4","女",22,"右","都不是","match_RDK","1036","f","true","yes","other",""
"Exp1A_4","女",22,"右","都不是","match_RDK","816","j","true","no","other",""
"Exp1A_4","女",22,"右","都不是","match_RDK","1295","f","true","yes","other",""
"Exp1A_4","女",22,"右","都不是","match_RDK","768","f","true","yes","self",""
"Exp1A_4","女",22,"右","都不是","match_RDK","786","j","true","no","self",""
"Exp1A_4","女",22,"右","都不是","match_RDK","976","j","true","no","other",""
"Exp1A_4","女",22,"右","都不是","match_RDK","712","f","true","yes","self",""
"Exp1A_4","女",22,"右","都不是","match_RDK","650","j","true","no","self",""
"Exp1A_4","女",22,"右","都不是","match_RDK","911","f","true","yes","other",""
"Exp1A_4","女",22,"右","都不是","match_RDK","759","j","true","no","other",""
"Exp1A_4","女",22,"右","都不是","match_RDK","859","f","true","yes","self",""
"Exp1A_4","女",22,"右","都不是","match_RDK","663","j","true","no","other",""
"Exp1A_4","女",22,"右","都不是","match_RDK","796","j","true","no","self",""
"Exp1A_4","女",22,"右","都不是","match_RDK","858","f","true","yes","other",""
"Exp1A_4","女",22,"右","都不是","match_RDK","1303","j","true","no","self",""
"Exp1A_4","女",22,"右","都不是","match_RDK","624","f","true","yes","self",""
"Exp1A_4","女",22,"右","都不是","match_RDK","904","f","true","yes","other",""
"Exp1A_4","女",22,"右","都不是","match_RDK","1011","j","true","no","other",""
"Exp1A_4","女",22,"右","都不是","match_RDK","1209","j","true","no","other",""
"Exp1A_4","女",22,"右","都不是","match_RDK","778","f","true","yes","self",""
"Exp1A_4","女",22,"右","都不是","match_RDK","800","j","true","no","self",""
"Exp1A_4","女",22,"右","都不是","match_RDK","1456","f","true","yes","other",""
"Exp1A_4","女",22,"右","都不是","match_RDK","1019","j","true","no","other",""
"Exp1A_4","女",22,"右","都不是","match_RDK","735","f","true","yes","self",""
