"subj_id","Sex","Age","Handedness","Color_blindness","part","rt","response","correct","coherent_direction","coherence","isMatch","association","difficulty","dot_color_final","target_color_proportion"
"8","女",21,"右","都不是","match_RDK","1844","j",1,"180",0.16,"mismatch","self","2","[""white""]",0
"8","女",21,"右","都不是","match_RDK","2123","f",0,"0",0.16,"mismatch","other","2","[""white""]",0
"8","女",21,"右","都不是","match_RDK","1895","f",1,"180",0.09,"match","self","4","[""white""]",0
"8","女",21,"右","都不是","match_RDK","2979","j",0,"0",0.12,"match","other","3","[""white""]",0
"8","女",21,"右","都不是","match_RDK","1354","j",1,"180",0.12,"mismatch","self","3","[""white""]",0
"8","女",21,"右","都不是","match_RDK","1162","f",0,"0",0.12,"mismatch","other","3","[""white""]",0
"8","女",21,"右","都不是","match_RDK","1145","j",1,"180",0.21,"mismatch","self","1","[""white""]",0
"8","女",21,"右","都不是","match_RDK","1929","f",1,"180",0.12,"match","self","3","[""white""]",0
"8","女",21,"右","都不是","match_RDK","2023","f",1,"0",0.09,"match","other","4","[""white""]",0
"8","女",21,"右","都不是","match_RDK","1106","j",1,"180",0.09,"mismatch","self","4","[""white""]",0
"8","女",21,"右","都不是","match_RDK","1031","f",1,"0",0.16,"match","other","2","[""white""]",0
"8","女",21,"右","都不是","match_RDK","2388","f",1,"0",0.21,"match","other","1","[""white""]",0
"8","女",21,"右","都不是","match_RDK","2483","f",0,"0",0.09,"mismatch","other","4","[""white""]",0
"8","女",21,"右","都不是","match_RDK","2433","f",0,"0",0.21,"mismatch","other","1","[""white""]",0
"8","女",21,"右","都不是","match_RDK","1598","f",1,"180",0.16,"match","self","2","[""white""]",0
"8","女",21,"右","都不是","match_RDK","1401","f",1,"180",0.21,"match","self","1","[""white""]",0
"8","女",21,"右","都不是","match_RDK","1300","f",0,"180",0.09,"mismatch","self","4","[""white""]",0
"8","女",21,"右","都不是","match_RDK","1237","j",1,"180",0.12,"mismatch","self","3","[""white""]",0
"8","女",21,"右","都不是","match_RDK","1542","f",1,"180",0.12,"match","self","3","[""white""]",0
"8","女",21,"右","都不是","match_RDK","1387","j",1,"0",0.12,"mismatch","other","3","[""white""]",0
"8","女",21,"右","都不是","match_RDK","1387","f",1,"0",0.09,"match","other","4","[""white""]",0
"8","女",21,"右","都不是","match_RDK","1963","j",1,"0",0.09,"mismatch","other","4","[""white""]",0
"8","女",21,"右","都不是","match_RDK","1143","j",0,"180",0.16,"match","self","2","[""white""]",0
"8","女",21,"右","都不是","match_RDK","995","j",1,"0",0.16,"mismatch","other","2","[""white""]",0
"8","女",21,"右","都不是","match_RDK","1029","f",1,"180",0.21,"match","self","1","[""white""]",0
"8","女",21,"右","都不是","match_RDK","1150","j",1,"0",0.21,"mismatch","other","1","[""white""]",0
"8","女",21,"右","都不是","match_RDK","1241","j",1,"180",0.21,"mismatch","self","1","[""white""]",0
"8","女",21,"右","都不是","match_RDK","1412","f",1,"0",0.21,"match","other","1","[""white""]",0
"8","女",21,"右","都不是","match_RDK","2685","f",1,"180",0.09,"match","self","4","[""white""]",0
"8","女",21,"右","都不是","match_RDK","1110","j",1,"180",0.16,"mismatch","self","2","[""white""]",0
"8","女",21,"右","都不是","match_RDK","1161","f",1,"0",0.12,"match","other","3","[""white""]",0
"8","女",21,"右","都不是","match_RDK","2358","j",0,"0",0.16,"match","other","2","[""white""]",0
"8","女",21,"右","都不是","match_RDK","2900","f",1,"0",0.16,"match","other","2","[""white""]",0
"8","女",21,"右","都不是","match_RDK","2328","f",0,"0",0.12,"mismatch","other","3","[""white""]",0
"8","女",21,"右","都不是","match_RDK","2274","j",1,"180",0.12,"mismatch","self","3","[""white""]",0
"8","女",21,"右","都不是","match_RDK","2560","f",1,"0",0.21,"match","other","1","[""white""]",0
"8","女",21,"右","都不是","match_RDK","1587","j",1,"180",0.09,"mismatch","self","4","[""white""]",0
"8","女",21,"右","都不是","match_RDK","2299","j",0,"180",0.21,"match","self","1","[""white""]",0
"8","女",21,"右","都不是","match_RDK","1317","j",1,"0",0.16,"mismatch","other","2","[""white""]",0
"8","女",21,"右","都不是","match_RDK","2072","j",1,"180",0.21,"mismatch","self","1","[""white""]",0
"8","女",21,"右","都不是","match_RDK","2312","f",1,"180",0.12,"match","self","3","[""white""]",0
