"subj_id","Sex","Age","Handedness","Color_blindness","part","rt","response","correct","coherent_direction","coherence","isMatch","association","difficulty","dot_color_final","target_color_proportion"
"15","女",20,"右","都不是","match_RDK","1824","j",1,0,0,"mismatch","self","1","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","0.65"
"15","女",20,"右","都不是","match_RDK","2052","j",1,0,0,"mismatch","other","1","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","0.65"
"15","女",20,"右","都不是","match_RDK","1112","f",1,0,0,"match","self","1","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","0.65"
"15","女",20,"右","都不是","match_RDK","1233","f",1,0,0,"match","other","1","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","0.65"
"15","女",20,"右","都不是","match_RDK","1181","j",1,0,0,"mismatch","other","1","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","0.65"
"15","女",20,"右","都不是","match_RDK","1728","j",1,0,0,"mismatch","self","1","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","0.65"
"15","女",20,"右","都不是","match_RDK","958","f",1,0,0,"match","other","1","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","0.65"
"15","女",20,"右","都不是","match_RDK","1193","f",1,0,0,"match","self","1","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","0.65"
"15","女",20,"右","都不是","match_RDK","1119","j",1,0,0,"mismatch","self","1","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","0.65"
"15","女",20,"右","都不是","match_RDK","1461","j",1,0,0,"mismatch","other","1","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","0.65"
"15","女",20,"右","都不是","match_RDK","1142","f",1,0,0,"match","other","1","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","0.65"
"15","女",20,"右","都不是","match_RDK","1188","f",1,0,0,"match","self","1","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","0.65"
"15","女",20,"右","都不是","match_RDK","1397","j",1,0,0,"mismatch","self","1","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","0.65"
"15","女",20,"右","都不是","match_RDK","1129","j",1,0,0,"mismatch","other","1","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","0.65"
"15","女",20,"右","都不是","match_RDK","1238","f",1,0,0,"match","self","1","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","0.65"
"15","女",20,"右","都不是","match_RDK","970","f",1,0,0,"match","other","1","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","0.65"
"15","女",20,"右","都不是","match_RDK","1413","j",1,0,0,"mismatch","other","1","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","0.65"
"15","女",20,"右","都不是","match_RDK","907","f",1,0,0,"match","other","1","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","0.65"
"15","女",20,"右","都不是","match_RDK","804","j",1,0,0,"mismatch","self","1","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","0.65"
"15","女",20,"右","都不是","match_RDK","762","f",1,0,0,"match","self","1","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","0.65"
"15","女",20,"右","都不是","match_RDK","1114","f",1,0,0,"match","self","1","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","0.65"
"15","女",20,"右","都不是","match_RDK","2091","j",1,0,0,"mismatch","self","1","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","0.65"
"15","女",20,"右","都不是","match_RDK","1169","j",1,0,0,"mismatch","other","1","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","0.65"
"15","女",20,"右","都不是","match_RDK","811","f",1,0,0,"match","other","1","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","0.65"
"15","女",20,"右","都不是","match_RDK","826","f",1,0,0,"match","self","1","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","0.65"
