"subj_id","Sex","Age","Handedness","Color_blindness","part","rt","response","correct","coherent_direction","coherence","isMatch","association","difficulty","dot_color_final","target_color_proportion"
"4","女",23,"右","都不是","match_RDK","1745","j",1,"0",0.22,"mismatch","other","1","[""white""]",0
"4","女",23,"右","都不是","match_RDK","2493","j",1,"180",0.22,"mismatch","self","1","[""white""]",0
"4","女",23,"右","都不是","match_RDK","2414","f",1,"0",0.22,"match","other","1","[""white""]",0
"4","女",23,"右","都不是","match_RDK","2976","f",1,"180",0.22,"match","self","1","[""white""]",0
"4","女",23,"右","都不是","match_RDK","2428","f",1,"0",0.22,"match","other","1","[""white""]",0
"4","女",23,"右","都不是","match_RDK","-1","",0,"180",0.22,"mismatch","self","1","[""white""]",0
"4","女",23,"右","都不是","match_RDK","2058","f",1,"180",0.22,"match","self","1","[""white""]",0
"4","女",23,"右","都不是","match_RDK","1993","j",1,"0",0.22,"mismatch","other","1","[""white""]",0
"4","女",23,"右","都不是","match_RDK","1820","j",1,"180",0.22,"mismatch","self","1","[""white""]",0
"4","女",23,"右","都不是","match_RDK","1765","j",1,"0",0.22,"mismatch","other","1","[""white""]",0
"4","女",23,"右","都不是","match_RDK","2531","f",1,"180",0.22,"match","self","1","[""white""]",0
"4","女",23,"右","都不是","match_RDK","2768","j",0,"0",0.22,"match","other","1","[""white""]",0
"4","女",23,"右","都不是","match_RDK","2835","j",1,"180",0.22,"mismatch","self","1","[""white""]",0
"4","女",23,"右","都不是","match_RDK","2582","f",1,"0",0.22,"match","other","1","[""white""]",0
"4","女",23,"右","都不是","match_RDK","2416","f",1,"180",0.22,"match","self","1","[""white""]",0
"4","女",23,"右","都不是","match_RDK","1797","j",1,"0",0.22,"mismatch","other","1","[""white""]",0
"4","女",23,"右","都不是","match_RDK","2880","j",1,"0",0.22,"mismatch","other","1","[""white""]",0
"4","女",23,"右","都不是","match_RDK","2109","f",1,"180",0.22,"match","self","1","[""white""]",0
"4","女",23,"右","都不是","match_RDK","2076","f",1,"0",0.22,"match","other","1","[""white""]",0
"4","女",23,"右","都不是","match_RDK","1983","j",1,"180",0.22,"mismatch","self","1","[""white""]",0
"4","女",23,"右","都不是","match_RDK","1600","f",1,"180",0.22,"match","self","1","[""white""]",0
"4","女",23,"右","都不是","match_RDK","1523","j",1,"180",0.22,"mismatch","self","1","[""white""]",0
"4","女",23,"右","都不是","match_RDK","1977","j",1,"0",0.22,"mismatch","other","1","[""white""]",0
"4","女",23,"右","都不是","match_RDK","2557","f",1,"0",0.22,"match","other","1","[""white""]",0
"4","女",23,"右","都不是","match_RDK","2890","j",1,"180",0.22,"mismatch","self","1","[""white""]",0
"4","女",23,"右","都不是","match_RDK","2393","j",1,"0",0.22,"mismatch","other","1","[""white""]",0
"4","女",23,"右","都不是","match_RDK","2941","f",1,"0",0.22,"match","other","1","[""white""]",0
"4","女",23,"右","都不是","match_RDK","2698","f",1,"180",0.22,"match","self","1","[""white""]",0
"4","女",23,"右","都不是","match_RDK","2433","f",1,"180",0.22,"match","self","1","[""white""]",0
"4","女",23,"右","都不是","match_RDK","1843","j",1,"180",0.22,"mismatch","self","1","[""white""]",0
"4","女",23,"右","都不是","match_RDK","1695","f",0,"0",0.22,"mismatch","other","1","[""white""]",0
"4","女",23,"右","都不是","match_RDK","1768","f",1,"0",0.22,"match","other","1","[""white""]",0
"4","女",23,"右","都不是","match_RDK","2135","f",1,"0",0.22,"match","other","1","[""white""]",0
"4","女",23,"右","都不是","match_RDK","1653","f",1,"180",0.22,"match","self","1","[""white""]",0
"4","女",23,"右","都不是","match_RDK","1702","j",1,"0",0.22,"mismatch","other","1","[""white""]",0
"4","女",23,"右","都不是","match_RDK","2403","j",1,"180",0.22,"mismatch","self","1","[""white""]",0
"4","女",23,"右","都不是","match_RDK","1527","f",1,"180",0.22,"match","self","1","[""white""]",0
"4","女",23,"右","都不是","match_RDK","1516","j",1,"0",0.22,"mismatch","other","1","[""white""]",0
"4","女",23,"右","都不是","match_RDK","2147","j",1,"180",0.22,"mismatch","self","1","[""white""]",0
"4","女",23,"右","都不是","match_RDK","2910","j",0,"0",0.22,"match","other","1","[""white""]",0
"4","女",23,"右","都不是","match_RDK","-1","",0,"180",0.22,"match","self","1","[""white""]",0
"4","女",23,"右","都不是","match_RDK","2759","j",0,"0",0.22,"match","other","1","[""white""]",0
"4","女",23,"右","都不是","match_RDK","1886","j",1,"0",0.22,"mismatch","other","1","[""white""]",0
"4","女",23,"右","都不是","match_RDK","1765","j",1,"180",0.22,"mismatch","self","1","[""white""]",0
"4","女",23,"右","都不是","match_RDK","1906","j",1,"180",0.22,"mismatch","self","1","[""white""]",0
"4","女",23,"右","都不是","match_RDK","2347","f",1,"180",0.22,"match","self","1","[""white""]",0
"4","女",23,"右","都不是","match_RDK","1871","f",1,"0",0.22,"match","other","1","[""white""]",0
"4","女",23,"右","都不是","match_RDK","2631","j",1,"0",0.22,"mismatch","other","1","[""white""]",0
"4","女",23,"右","都不是","match_RDK","-1","",0,"180",0.1,"mismatch","self","3","[""white""]",0
"4","女",23,"右","都不是","match_RDK","2470","j",1,"0",0.1,"mismatch","other","3","[""white""]",0
"4","女",23,"右","都不是","match_RDK","1976","f",1,"180",0.1,"match","self","3","[""white""]",0
"4","女",23,"右","都不是","match_RDK","2478","j",0,"0",0.1,"match","other","3","[""white""]",0
"4","女",23,"右","都不是","match_RDK","2572","j",1,"0",0.1,"mismatch","other","3","[""white""]",0
"4","女",23,"右","都不是","match_RDK","-1","",0,"180",0.1,"mismatch","self","3","[""white""]",0
"4","女",23,"右","都不是","match_RDK","-1","",0,"0",0.1,"match","other","3","[""white""]",0
"4","女",23,"右","都不是","match_RDK","2030","f",1,"180",0.1,"match","self","3","[""white""]",0
"4","女",23,"右","都不是","match_RDK","-1","",0,"0",0.1,"mismatch","other","3","[""white""]",0
"4","女",23,"右","都不是","match_RDK","2539","f",1,"180",0.1,"match","self","3","[""white""]",0
"4","女",23,"右","都不是","match_RDK","1960","j",0,"0",0.1,"match","other","3","[""white""]",0
"4","女",23,"右","都不是","match_RDK","-1","",0,"180",0.1,"mismatch","self","3","[""white""]",0
"4","女",23,"右","都不是","match_RDK","2967","f",1,"180",0.1,"match","self","3","[""white""]",0
"4","女",23,"右","都不是","match_RDK","2371","f",1,"0",0.1,"match","other","3","[""white""]",0
"4","女",23,"右","都不是","match_RDK","1608","j",1,"180",0.1,"mismatch","self","3","[""white""]",0
"4","女",23,"右","都不是","match_RDK","-1","",0,"0",0.1,"mismatch","other","3","[""white""]",0
"4","女",23,"右","都不是","match_RDK","-1","",0,"0",0.1,"mismatch","other","3","[""white""]",0
"4","女",23,"右","都不是","match_RDK","2831","j",0,"180",0.1,"match","self","3","[""white""]",0
"4","女",23,"右","都不是","match_RDK","1331","j",1,"180",0.1,"mismatch","self","3","[""white""]",0
"4","女",23,"右","都不是","match_RDK","-1","",0,"0",0.1,"match","other","3","[""white""]",0
"4","女",23,"右","都不是","match_RDK","1258","f",1,"180",0.1,"match","self","3","[""white""]",0
"4","女",23,"右","都不是","match_RDK","2636","j",0,"0",0.1,"match","other","3","[""white""]",0
"4","女",23,"右","都不是","match_RDK","2836","f",0,"0",0.1,"mismatch","other","3","[""white""]",0
"4","女",23,"右","都不是","match_RDK","2534","f",0,"180",0.1,"mismatch","self","3","[""white""]",0
"4","女",23,"右","都不是","match_RDK","1716","f",1,"180",0.1,"match","self","3","[""white""]",0
"4","女",23,"右","都不是","match_RDK","2770","f",1,"0",0.1,"match","other","3","[""white""]",0
"4","女",23,"右","都不是","match_RDK","2917","f",0,"0",0.1,"mismatch","other","3","[""white""]",0
"4","女",23,"右","都不是","match_RDK","2499","j",1,"180",0.1,"mismatch","self","3","[""white""]",0
"4","女",23,"右","都不是","match_RDK","2705","j",0,"0",0.1,"match","other","3","[""white""]",0
"4","女",23,"右","都不是","match_RDK","2088","j",1,"180",0.1,"mismatch","self","3","[""white""]",0
"4","女",23,"右","都不是","match_RDK","-1","",0,"180",0.1,"match","self","3","[""white""]",0
"4","女",23,"右","都不是","match_RDK","2947","j",1,"0",0.1,"mismatch","other","3","[""white""]",0
"4","女",23,"右","都不是","match_RDK","1504","f",1,"0",0.1,"match","other","3","[""white""]",0
"4","女",23,"右","都不是","match_RDK","1927","j",1,"180",0.1,"mismatch","self","3","[""white""]",0
"4","女",23,"右","都不是","match_RDK","2909","j",1,"0",0.1,"mismatch","other","3","[""white""]",0
"4","女",23,"右","都不是","match_RDK","1420","f",1,"180",0.1,"match","self","3","[""white""]",0
"4","女",23,"右","都不是","match_RDK","2326","j",1,"0",0.1,"mismatch","other","3","[""white""]",0
"4","女",23,"右","都不是","match_RDK","2683","f",1,"180",0.1,"match","self","3","[""white""]",0
"4","女",23,"右","都不是","match_RDK","1651","j",0,"0",0.1,"match","other","3","[""white""]",0
"4","女",23,"右","都不是","match_RDK","-1","",0,"180",0.1,"mismatch","self","3","[""white""]",0
"4","女",23,"右","都不是","match_RDK","2111","j",1,"0",0.1,"mismatch","other","3","[""white""]",0
"4","女",23,"右","都不是","match_RDK","2974","j",0,"180",0.1,"match","self","3","[""white""]",0
"4","女",23,"右","都不是","match_RDK","-1","",0,"0",0.1,"match","other","3","[""white""]",0
"4","女",23,"右","都不是","match_RDK","-1","",0,"180",0.1,"mismatch","self","3","[""white""]",0
"4","女",23,"右","都不是","match_RDK","2222","f",1,"180",0.1,"match","self","3","[""white""]",0
"4","女",23,"右","都不是","match_RDK","1336","j",1,"180",0.1,"mismatch","self","3","[""white""]",0
"4","女",23,"右","都不是","match_RDK","2023","f",1,"0",0.1,"match","other","3","[""white""]",0
"4","女",23,"右","都不是","match_RDK","2727","j",1,"0",0.1,"mismatch","other","3","[""white""]",0
"4","女",23,"右","都不是","match_RDK","2654","f",1,"0",0.15,"match","other","2","[""white""]",0
"4","女",23,"右","都不是","match_RDK","1974","f",1,"180",0.15,"match","self","2","[""white""]",0
"4","女",23,"右","都不是","match_RDK","2122","j",1,"180",0.15,"mismatch","self","2","[""white""]",0
"4","女",23,"右","都不是","match_RDK","1765","j",1,"0",0.15,"mismatch","other","2","[""white""]",0
"4","女",23,"右","都不是","match_RDK","2165","f",1,"0",0.15,"match","other","2","[""white""]",0
"4","女",23,"右","都不是","match_RDK","2158","j",1,"0",0.15,"mismatch","other","2","[""white""]",0
"4","女",23,"右","都不是","match_RDK","1902","j",1,"180",0.15,"mismatch","self","2","[""white""]",0
"4","女",23,"右","都不是","match_RDK","1251","f",1,"180",0.15,"match","self","2","[""white""]",0
"4","女",23,"右","都不是","match_RDK","2149","j",1,"0",0.15,"mismatch","other","2","[""white""]",0
"4","女",23,"右","都不是","match_RDK","2147","j",1,"180",0.15,"mismatch","self","2","[""white""]",0
"4","女",23,"右","都不是","match_RDK","-1","",0,"0",0.15,"match","other","2","[""white""]",0
"4","女",23,"右","都不是","match_RDK","1578","f",1,"180",0.15,"match","self","2","[""white""]",0
"4","女",23,"右","都不是","match_RDK","-1","",0,"180",0.15,"match","self","2","[""white""]",0
"4","女",23,"右","都不是","match_RDK","1378","j",1,"0",0.15,"mismatch","other","2","[""white""]",0
"4","女",23,"右","都不是","match_RDK","1220","j",1,"180",0.15,"mismatch","self","2","[""white""]",0
"4","女",23,"右","都不是","match_RDK","2358","f",1,"0",0.15,"match","other","2","[""white""]",0
"4","女",23,"右","都不是","match_RDK","2107","f",1,"0",0.15,"match","other","2","[""white""]",0
"4","女",23,"右","都不是","match_RDK","1548","j",1,"180",0.15,"mismatch","self","2","[""white""]",0
"4","女",23,"右","都不是","match_RDK","2365","f",1,"180",0.15,"match","self","2","[""white""]",0
"4","女",23,"右","都不是","match_RDK","2531","j",1,"0",0.15,"mismatch","other","2","[""white""]",0
"4","女",23,"右","都不是","match_RDK","1838","j",1,"180",0.15,"mismatch","self","2","[""white""]",0
"4","女",23,"右","都不是","match_RDK","2043","f",1,"180",0.15,"match","self","2","[""white""]",0
"4","女",23,"右","都不是","match_RDK","1835","f",1,"0",0.15,"match","other","2","[""white""]",0
"4","女",23,"右","都不是","match_RDK","-1","",0,"0",0.15,"mismatch","other","2","[""white""]",0
"4","女",23,"右","都不是","match_RDK","1312","j",1,"180",0.15,"mismatch","self","2","[""white""]",0
"4","女",23,"右","都不是","match_RDK","2111","f",0,"0",0.15,"mismatch","other","2","[""white""]",0
"4","女",23,"右","都不是","match_RDK","1983","f",1,"180",0.15,"match","self","2","[""white""]",0
"4","女",23,"右","都不是","match_RDK","1505","f",1,"0",0.15,"match","other","2","[""white""]",0
"4","女",23,"右","都不是","match_RDK","2376","f",1,"180",0.15,"match","self","2","[""white""]",0
"4","女",23,"右","都不是","match_RDK","1437","f",1,"0",0.15,"match","other","2","[""white""]",0
"4","女",23,"右","都不是","match_RDK","2421","f",0,"0",0.15,"mismatch","other","2","[""white""]",0
"4","女",23,"右","都不是","match_RDK","1991","j",1,"180",0.15,"mismatch","self","2","[""white""]",0
"4","女",23,"右","都不是","match_RDK","1242","j",1,"0",0.15,"mismatch","other","2","[""white""]",0
"4","女",23,"右","都不是","match_RDK","1900","f",1,"0",0.15,"match","other","2","[""white""]",0
"4","女",23,"右","都不是","match_RDK","1714","j",1,"180",0.15,"mismatch","self","2","[""white""]",0
"4","女",23,"右","都不是","match_RDK","1586","f",1,"180",0.15,"match","self","2","[""white""]",0
"4","女",23,"右","都不是","match_RDK","1572","f",1,"180",0.15,"match","self","2","[""white""]",0
"4","女",23,"右","都不是","match_RDK","1960","j",1,"0",0.15,"mismatch","other","2","[""white""]",0
"4","女",23,"右","都不是","match_RDK","2332","f",1,"0",0.15,"match","other","2","[""white""]",0
"4","女",23,"右","都不是","match_RDK","1810","j",1,"180",0.15,"mismatch","self","2","[""white""]",0
"4","女",23,"右","都不是","match_RDK","1876","j",1,"0",0.15,"mismatch","other","2","[""white""]",0
"4","女",23,"右","都不是","match_RDK","-1","",0,"0",0.15,"match","other","2","[""white""]",0
"4","女",23,"右","都不是","match_RDK","-1","",0,"180",0.15,"mismatch","self","2","[""white""]",0
"4","女",23,"右","都不是","match_RDK","1990","f",1,"180",0.15,"match","self","2","[""white""]",0
"4","女",23,"右","都不是","match_RDK","2254","j",0,"180",0.15,"match","self","2","[""white""]",0
"4","女",23,"右","都不是","match_RDK","1895","j",1,"0",0.15,"mismatch","other","2","[""white""]",0
"4","女",23,"右","都不是","match_RDK","2141","f",1,"0",0.15,"match","other","2","[""white""]",0
"4","女",23,"右","都不是","match_RDK","1322","j",1,"180",0.15,"mismatch","self","2","[""white""]",0
"4","女",23,"右","都不是","match_RDK","2971","f",0,"0",0.03,"mismatch","other","4","[""white""]",0
"4","女",23,"右","都不是","match_RDK","2421","j",0,"0",0.03,"match","other","4","[""white""]",0
"4","女",23,"右","都不是","match_RDK","2313","j",0,"180",0.03,"match","self","4","[""white""]",0
"4","女",23,"右","都不是","match_RDK","2508","j",1,"180",0.03,"mismatch","self","4","[""white""]",0
"4","女",23,"右","都不是","match_RDK","-1","",0,"0",0.03,"mismatch","other","4","[""white""]",0
"4","女",23,"右","都不是","match_RDK","2680","f",1,"180",0.03,"match","self","4","[""white""]",0
"4","女",23,"右","都不是","match_RDK","2871","j",0,"0",0.03,"match","other","4","[""white""]",0
"4","女",23,"右","都不是","match_RDK","-1","",0,"180",0.03,"mismatch","self","4","[""white""]",0
"4","女",23,"右","都不是","match_RDK","2265","j",1,"180",0.03,"mismatch","self","4","[""white""]",0
"4","女",23,"右","都不是","match_RDK","-1","",0,"0",0.03,"mismatch","other","4","[""white""]",0
"4","女",23,"右","都不是","match_RDK","1771","f",1,"180",0.03,"match","self","4","[""white""]",0
"4","女",23,"右","都不是","match_RDK","2697","f",1,"0",0.03,"match","other","4","[""white""]",0
"4","女",23,"右","都不是","match_RDK","1943","f",1,"180",0.03,"match","self","4","[""white""]",0
"4","女",23,"右","都不是","match_RDK","2820","f",0,"180",0.03,"mismatch","self","4","[""white""]",0
"4","女",23,"右","都不是","match_RDK","1823","j",0,"0",0.03,"match","other","4","[""white""]",0
"4","女",23,"右","都不是","match_RDK","-1","",0,"0",0.03,"mismatch","other","4","[""white""]",0
"4","女",23,"右","都不是","match_RDK","-1","",0,"180",0.03,"mismatch","self","4","[""white""]",0
"4","女",23,"右","都不是","match_RDK","1638","f",0,"0",0.03,"mismatch","other","4","[""white""]",0
"4","女",23,"右","都不是","match_RDK","1927","f",1,"0",0.03,"match","other","4","[""white""]",0
"4","女",23,"右","都不是","match_RDK","1453","f",1,"180",0.03,"match","self","4","[""white""]",0
"4","女",23,"右","都不是","match_RDK","2453","f",1,"180",0.03,"match","self","4","[""white""]",0
"4","女",23,"右","都不是","match_RDK","2006","j",1,"0",0.03,"mismatch","other","4","[""white""]",0
"4","女",23,"右","都不是","match_RDK","2409","j",1,"180",0.03,"mismatch","self","4","[""white""]",0
"4","女",23,"右","都不是","match_RDK","1995","f",1,"0",0.03,"match","other","4","[""white""]",0
"4","女",23,"右","都不是","match_RDK","2063","f",1,"180",0.03,"match","self","4","[""white""]",0
"4","女",23,"右","都不是","match_RDK","-1","",0,"0",0.03,"match","other","4","[""white""]",0
"4","女",23,"右","都不是","match_RDK","2571","f",0,"180",0.03,"mismatch","self","4","[""white""]",0
"4","女",23,"右","都不是","match_RDK","2407","j",1,"0",0.03,"mismatch","other","4","[""white""]",0
"4","女",23,"右","都不是","match_RDK","2950","j",0,"180",0.03,"match","self","4","[""white""]",0
"4","女",23,"右","都不是","match_RDK","2709","j",1,"180",0.03,"mismatch","self","4","[""white""]",0
"4","女",23,"右","都不是","match_RDK","-1","",0,"0",0.03,"mismatch","other","4","[""white""]",0
"4","女",23,"右","都不是","match_RDK","2886","j",0,"0",0.03,"match","other","4","[""white""]",0
"4","女",23,"右","都不是","match_RDK","1879","f",0,"0",0.03,"mismatch","other","4","[""white""]",0
"4","女",23,"右","都不是","match_RDK","1694","j",1,"180",0.03,"mismatch","self","4","[""white""]",0
"4","女",23,"右","都不是","match_RDK","2301","j",0,"0",0.03,"match","other","4","[""white""]",0
"4","女",23,"右","都不是","match_RDK","2710","j",0,"180",0.03,"match","self","4","[""white""]",0
"4","女",23,"右","都不是","match_RDK","2124","j",1,"180",0.03,"mismatch","self","4","[""white""]",0
"4","女",23,"右","都不是","match_RDK","-1","",0,"0",0.03,"match","other","4","[""white""]",0
"4","女",23,"右","都不是","match_RDK","2947","j",0,"180",0.03,"match","self","4","[""white""]",0
"4","女",23,"右","都不是","match_RDK","1473","f",0,"0",0.03,"mismatch","other","4","[""white""]",0
"4","女",23,"右","都不是","match_RDK","1913","f",1,"180",0.03,"match","self","4","[""white""]",0
