"subj_id","Sex","Age","Handedness","Color_blindness","part","rt","response","correct","coherent_direction","coherence","isMatch","association","difficulty","dot_color_final","target_color_proportion"
"11","女",23,"右","都不是","match_RDK","1486","j",0,0,0,"match","other","2","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","0.59"
"11","女",23,"右","都不是","match_RDK","1478","j",0,0,0,"match","self","4","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","0.51"
"11","女",23,"右","都不是","match_RDK","1773","j",0,0,0,"match","other","3","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","0.53"
"11","女",23,"右","都不是","match_RDK","1656","j",1,0,0,"mismatch","other","3","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","0.53"
"11","女",23,"右","都不是","match_RDK","1369","f",1,0,0,"match","self","3","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","0.53"
"11","女",23,"右","都不是","match_RDK","1141","j",1,0,0,"mismatch","self","2","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","0.59"
"11","女",23,"右","都不是","match_RDK","1226","j",1,0,0,"mismatch","other","4","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","0.51"
"11","女",23,"右","都不是","match_RDK","1276","f",1,0,0,"match","other","1","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","0.65"
"11","女",23,"右","都不是","match_RDK","1069","f",1,0,0,"match","other","4","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","0.51"
"11","女",23,"右","都不是","match_RDK","1445","j",1,0,0,"mismatch","self","4","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","0.51"
"11","女",23,"右","都不是","match_RDK","1247","f",1,0,0,"match","self","2","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","0.59"
"11","女",23,"右","都不是","match_RDK","1216","j",1,0,0,"mismatch","other","1","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","0.65"
"11","女",23,"右","都不是","match_RDK","1315","f",0,0,0,"mismatch","self","3","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","0.53"
"11","女",23,"右","都不是","match_RDK","1167","j",1,0,0,"mismatch","self","1","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","0.65"
"11","女",23,"右","都不是","match_RDK","1043","f",1,0,0,"match","self","1","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","0.65"
"11","女",23,"右","都不是","match_RDK","1196","j",1,0,0,"mismatch","other","2","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","0.59"
"11","女",23,"右","都不是","match_RDK","1377","j",1,0,0,"mismatch","self","3","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","0.53"
"11","女",23,"右","都不是","match_RDK","1067","f",1,0,0,"match","other","2","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","0.59"
"11","女",23,"右","都不是","match_RDK","1107","j",1,0,0,"mismatch","self","1","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","0.65"
"11","女",23,"右","都不是","match_RDK","1257","j",0,0,0,"match","other","4","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","0.51"
"11","女",23,"右","都不是","match_RDK","1673","f",0,0,0,"mismatch","self","4","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","0.51"
"11","女",23,"右","都不是","match_RDK","906","f",1,0,0,"match","self","1","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","0.65"
"11","女",23,"右","都不是","match_RDK","809","f",1,0,0,"match","self","2","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","0.59"
"11","女",23,"右","都不是","match_RDK","827","f",0,0,0,"mismatch","other","4","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","0.51"
"11","女",23,"右","都不是","match_RDK","734","f",0,0,0,"mismatch","other","3","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","0.53"
"11","女",23,"右","都不是","match_RDK","1044","j",1,0,0,"mismatch","self","2","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","0.59"
"11","女",23,"右","都不是","match_RDK","1325","j",0,0,0,"match","self","4","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","0.51"
"11","女",23,"右","都不是","match_RDK","1450","f",1,0,0,"match","other","1","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","0.65"
"11","女",23,"右","都不是","match_RDK","835","f",0,0,0,"mismatch","other","2","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","0.59"
"11","女",23,"右","都不是","match_RDK","1122","j",1,0,0,"mismatch","other","1","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","0.65"
"11","女",23,"右","都不是","match_RDK","2683","j",0,0,0,"match","other","3","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","0.53"
"11","女",23,"右","都不是","match_RDK","737","f",1,0,0,"match","self","3","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","0.53"
"11","女",23,"右","都不是","match_RDK","1190","f",1,0,0,"match","other","4","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","0.51"
"11","女",23,"右","都不是","match_RDK","1130","j",0,0,0,"match","other","3","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","0.53"
"11","女",23,"右","都不是","match_RDK","1153","j",1,0,0,"mismatch","self","3","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","0.53"
"11","女",23,"右","都不是","match_RDK","1349","f",1,0,0,"match","self","2","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","0.59"
"11","女",23,"右","都不是","match_RDK","1330","j",1,0,0,"mismatch","other","2","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","0.59"
"11","女",23,"右","都不是","match_RDK","1233","j",1,0,0,"mismatch","self","1","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","0.65"
