"subj_id","Sex","Age","Handedness","Color_blindness","part","rt","response","correct","coherent_direction","coherence","isMatch","association","difficulty","dot_color_final","target_color_proportion"
"2","女",22,"右","都不是","match_RDK","1613","j",1,"180",0.22,"mismatch","self","1","[""white""]",0
"2","女",22,"右","都不是","match_RDK","1742","f",1,"0",0.16,"match","other","2","[""white""]",0
"2","女",22,"右","都不是","match_RDK","1724","j",1,"180",0.05,"mismatch","self","4","[""white""]",0
"2","女",22,"右","都不是","match_RDK","1627","j",1,"0",0.22,"mismatch","other","1","[""white""]",0
"2","女",22,"右","都不是","match_RDK","1436","j",1,"180",0.16,"mismatch","self","2","[""white""]",0
"2","女",22,"右","都不是","match_RDK","1382","f",1,"180",0.16,"match","self","2","[""white""]",0
"2","女",22,"右","都不是","match_RDK","1807","f",1,"0",0.22,"match","other","1","[""white""]",0
"2","女",22,"右","都不是","match_RDK","1484","j",1,"0",0.16,"mismatch","other","2","[""white""]",0
"2","女",22,"右","都不是","match_RDK","1363","f",1,"180",0.05,"match","self","4","[""white""]",0
"2","女",22,"右","都不是","match_RDK","1536","f",1,"0",0.05,"match","other","4","[""white""]",0
"2","女",22,"右","都不是","match_RDK","1510","j",1,"180",0.11,"mismatch","self","3","[""white""]",0
"2","女",22,"右","都不是","match_RDK","2219","j",1,"0",0.05,"mismatch","other","4","[""white""]",0
"2","女",22,"右","都不是","match_RDK","2247","f",1,"180",0.11,"match","self","3","[""white""]",0
"2","女",22,"右","都不是","match_RDK","2111","f",0,"0",0.11,"mismatch","other","3","[""white""]",0
"2","女",22,"右","都不是","match_RDK","1549","f",1,"0",0.11,"match","other","3","[""white""]",0
"2","女",22,"右","都不是","match_RDK","1443","f",1,"180",0.22,"match","self","1","[""white""]",0
"2","女",22,"右","都不是","match_RDK","923","f",1,"180",0.16,"match","self","2","[""white""]",0
"2","女",22,"右","都不是","match_RDK","1305","f",1,"180",0.22,"match","self","1","[""white""]",0
"2","女",22,"右","都不是","match_RDK","2584","f",0,"180",0.05,"mismatch","self","4","[""white""]",0
"2","女",22,"右","都不是","match_RDK","2115","f",1,"180",0.05,"match","self","4","[""white""]",0
"2","女",22,"右","都不是","match_RDK","2626","j",1,"180",0.11,"mismatch","self","3","[""white""]",0
"2","女",22,"右","都不是","match_RDK","2957","f",0,"0",0.22,"mismatch","other","1","[""white""]",0
"2","女",22,"右","都不是","match_RDK","1915","j",1,"180",0.22,"mismatch","self","1","[""white""]",0
"2","女",22,"右","都不是","match_RDK","1471","j",1,"180",0.16,"mismatch","self","2","[""white""]",0
"2","女",22,"右","都不是","match_RDK","1847","f",1,"0",0.16,"match","other","2","[""white""]",0
"2","女",22,"右","都不是","match_RDK","2769","j",1,"0",0.11,"mismatch","other","3","[""white""]",0
"2","女",22,"右","都不是","match_RDK","2276","f",1,"0",0.11,"match","other","3","[""white""]",0
"2","女",22,"右","都不是","match_RDK","3004","f",1,"180",0.11,"match","self","3","[""white""]",0
