"subj_id","Sex","Age","Handedness","Color_blindness","part","rt","response","correct","coherent_direction","coherence","isMatch","association","difficulty","dot_color_final","target_color_proportion"
"9","女",23,"右","都不是","match_RDK","-1","",0,180,0.2,"mismatch","other","1","[""white""]",0
"9","女",23,"右","都不是","match_RDK","2746","j",1,0,0.2,"mismatch","self","1","[""white""]",0
"9","女",23,"右","都不是","match_RDK","2607","f",1,0,0.11,"match","self","3","[""white""]",0
"9","女",23,"右","都不是","match_RDK","1850","f",1,180,0.15,"match","other","2","[""white""]",0
"9","女",23,"右","都不是","match_RDK","1235","f",1,180,0.11,"match","other","3","[""white""]",0
"9","女",23,"右","都不是","match_RDK","2307","j",1,0,0.05,"mismatch","self","4","[""white""]",0
"9","女",23,"右","都不是","match_RDK","2714","f",0,0,0.15,"mismatch","self","2","[""white""]",0
"9","女",23,"右","都不是","match_RDK","2992","j",0,0,0.15,"match","self","2","[""white""]",0
"9","女",23,"右","都不是","match_RDK","2922","j",0,180,0.2,"match","other","1","[""white""]",0
"9","女",23,"右","都不是","match_RDK","-1","",0,180,0.05,"mismatch","other","4","[""white""]",0
"9","女",23,"右","都不是","match_RDK","2852","j",0,180,0.05,"match","other","4","[""white""]",0
"9","女",23,"右","都不是","match_RDK","2036","f",1,0,0.2,"match","self","1","[""white""]",0
"9","女",23,"右","都不是","match_RDK","1798","j",1,180,0.15,"mismatch","other","2","[""white""]",0
"9","女",23,"右","都不是","match_RDK","1666","j",1,0,0.11,"mismatch","self","3","[""white""]",0
"9","女",23,"右","都不是","match_RDK","-1","",0,0,0.05,"match","self","4","[""white""]",0
"9","女",23,"右","都不是","match_RDK","1515","j",1,180,0.11,"mismatch","other","3","[""white""]",0
"9","女",23,"右","都不是","match_RDK","1409","j",1,0,0.2,"mismatch","self","1","[""white""]",0
"9","女",23,"右","都不是","match_RDK","1868","f",1,0,0.2,"match","self","1","[""white""]",0
"9","女",23,"右","都不是","match_RDK","1252","f",1,180,0.05,"match","other","4","[""white""]",0
"9","女",23,"右","都不是","match_RDK","1237","f",1,180,0.15,"match","other","2","[""white""]",0
"9","女",23,"右","都不是","match_RDK","1590","j",1,0,0.11,"mismatch","self","3","[""white""]",0
"9","女",23,"右","都不是","match_RDK","1610","j",1,180,0.15,"mismatch","other","2","[""white""]",0
"9","女",23,"右","都不是","match_RDK","1611","f",1,0,0.05,"match","self","4","[""white""]",0
"9","女",23,"右","都不是","match_RDK","1935","j",1,180,0.2,"mismatch","other","1","[""white""]",0
"9","女",23,"右","都不是","match_RDK","1123","f",1,0,0.11,"match","self","3","[""white""]",0
"9","女",23,"右","都不是","match_RDK","2859","f",0,180,0.11,"mismatch","other","3","[""white""]",0
"9","女",23,"右","都不是","match_RDK","2299","f",0,0,0.05,"mismatch","self","4","[""white""]",0
"9","女",23,"右","都不是","match_RDK","2017","j",1,180,0.05,"mismatch","other","4","[""white""]",0
"9","女",23,"右","都不是","match_RDK","2611","f",1,180,0.11,"match","other","3","[""white""]",0
"9","女",23,"右","都不是","match_RDK","2094","j",0,180,0.2,"match","other","1","[""white""]",0
"9","女",23,"右","都不是","match_RDK","2717","j",1,0,0.15,"mismatch","self","2","[""white""]",0
"9","女",23,"右","都不是","match_RDK","2466","j",0,0,0.15,"match","self","2","[""white""]",0
"9","女",23,"右","都不是","match_RDK","2723","f",1,0,0.15,"match","self","2","[""white""]",0
"9","女",23,"右","都不是","match_RDK","1786","f",1,180,0.2,"match","other","1","[""white""]",0
"9","女",23,"右","都不是","match_RDK","2120","j",1,0,0.05,"mismatch","self","4","[""white""]",0
"9","女",23,"右","都不是","match_RDK","2020","f",1,0,0.11,"match","self","3","[""white""]",0
"9","女",23,"右","都不是","match_RDK","2564","f",1,180,0.05,"match","other","4","[""white""]",0
"9","女",23,"右","都不是","match_RDK","1793","j",1,180,0.15,"mismatch","other","2","[""white""]",0
"9","女",23,"右","都不是","match_RDK","2317","j",1,0,0.11,"mismatch","self","3","[""white""]",0
"9","女",23,"右","都不是","match_RDK","1730","j",1,180,0.2,"mismatch","other","1","[""white""]",0
"9","女",23,"右","都不是","match_RDK","2415","f",0,180,0.05,"mismatch","other","4","[""white""]",0
"9","女",23,"右","都不是","match_RDK","1809","f",1,180,0.15,"match","other","2","[""white""]",0
"9","女",23,"右","都不是","match_RDK","2156","f",0,180,0.11,"mismatch","other","3","[""white""]",0
"9","女",23,"右","都不是","match_RDK","-1","",0,0,0.2,"mismatch","self","1","[""white""]",0
"9","女",23,"右","都不是","match_RDK","2755","j",1,0,0.15,"mismatch","self","2","[""white""]",0
"9","女",23,"右","都不是","match_RDK","1256","f",1,0,0.2,"match","self","1","[""white""]",0
"9","女",23,"右","都不是","match_RDK","1575","j",0,0,0.05,"match","self","4","[""white""]",0
"9","女",23,"右","都不是","match_RDK","1921","f",1,180,0.11,"match","other","3","[""white""]",0
"9","女",23,"右","都不是","match_RDK","1885","f",0,0,0.15,"mismatch","self","2","[""white""]",0
"9","女",23,"右","都不是","match_RDK","2337","j",1,180,0.05,"mismatch","other","4","[""white""]",0
"9","女",23,"右","都不是","match_RDK","2603","f",1,180,0.2,"match","other","1","[""white""]",0
"9","女",23,"右","都不是","match_RDK","2068","f",1,0,0.2,"match","self","1","[""white""]",0
"9","女",23,"右","都不是","match_RDK","1443","j",1,180,0.11,"mismatch","other","3","[""white""]",0
"9","女",23,"右","都不是","match_RDK","1212","f",0,0,0.05,"mismatch","self","4","[""white""]",0
"9","女",23,"右","都不是","match_RDK","-1","",0,0,0.05,"match","self","4","[""white""]",0
"9","女",23,"右","都不是","match_RDK","2042","f",1,180,0.11,"match","other","3","[""white""]",0
"9","女",23,"右","都不是","match_RDK","1546","f",1,180,0.15,"match","other","2","[""white""]",0
"9","女",23,"右","都不是","match_RDK","1791","j",1,180,0.15,"mismatch","other","2","[""white""]",0
"9","女",23,"右","都不是","match_RDK","2843","f",0,0,0.11,"mismatch","self","3","[""white""]",0
"9","女",23,"右","都不是","match_RDK","1692","j",1,180,0.2,"mismatch","other","1","[""white""]",0
"9","女",23,"右","都不是","match_RDK","1515","j",1,0,0.2,"mismatch","self","1","[""white""]",0
"9","女",23,"右","都不是","match_RDK","1378","f",1,0,0.11,"match","self","3","[""white""]",0
"9","女",23,"右","都不是","match_RDK","2173","j",0,180,0.05,"match","other","4","[""white""]",0
"9","女",23,"右","都不是","match_RDK","1176","f",1,0,0.15,"match","self","2","[""white""]",0
"9","女",23,"右","都不是","match_RDK","1772","f",1,0,0.11,"match","self","3","[""white""]",0
"9","女",23,"右","都不是","match_RDK","2312","f",1,0,0.2,"match","self","1","[""white""]",0
"9","女",23,"右","都不是","match_RDK","1424","f",1,180,0.15,"match","other","2","[""white""]",0
"9","女",23,"右","都不是","match_RDK","1880","j",1,0,0.11,"mismatch","self","3","[""white""]",0
"9","女",23,"右","都不是","match_RDK","1474","f",1,180,0.2,"match","other","1","[""white""]",0
"9","女",23,"右","都不是","match_RDK","2025","j",1,180,0.11,"mismatch","other","3","[""white""]",0
"9","女",23,"右","都不是","match_RDK","1931","f",0,180,0.05,"mismatch","other","4","[""white""]",0
"9","女",23,"右","都不是","match_RDK","1424","j",1,180,0.15,"mismatch","other","2","[""white""]",0
"9","女",23,"右","都不是","match_RDK","1339","j",1,0,0.2,"mismatch","self","1","[""white""]",0
"9","女",23,"右","都不是","match_RDK","1928","j",1,180,0.2,"mismatch","other","1","[""white""]",0
"9","女",23,"右","都不是","match_RDK","1789","f",1,0,0.15,"match","self","2","[""white""]",0
"9","女",23,"右","都不是","match_RDK","2537","j",1,0,0.15,"mismatch","self","2","[""white""]",0
"9","女",23,"右","都不是","match_RDK","2679","j",0,180,0.05,"match","other","4","[""white""]",0
"9","女",23,"右","都不是","match_RDK","2652","j",0,180,0.11,"match","other","3","[""white""]",0
"9","女",23,"右","都不是","match_RDK","2375","f",0,0,0.05,"mismatch","self","4","[""white""]",0
"9","女",23,"右","都不是","match_RDK","2890","f",1,0,0.05,"match","self","4","[""white""]",0
"9","女",23,"右","都不是","match_RDK","2426","f",1,0,0.11,"match","self","3","[""white""]",0
"9","女",23,"右","都不是","match_RDK","1980","j",1,180,0.05,"mismatch","other","4","[""white""]",0
"9","女",23,"右","都不是","match_RDK","2847","f",1,0,0.05,"match","self","4","[""white""]",0
"9","女",23,"右","都不是","match_RDK","2672","j",1,0,0.05,"mismatch","self","4","[""white""]",0
"9","女",23,"右","都不是","match_RDK","2008","f",0,180,0.2,"mismatch","other","1","[""white""]",0
